Timeline,Start time,Duration,Row,Instance number, ,25 Build Up,Attack,BS,BS Outcome - Direct Ball Win APP,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct turnover APP,BS Outcome - Direct turnover DUKE,BS Outcome - In Direct Ball Win APP,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct turnover APP,BS Outcome - In Direct turnover DUKE,BS Outcome - New BS APP,BS Outcome - New BS DUKE,Ball Start,Circle Entry,From Zone APP,From Zone DUKE,Goal Type,Outcome +,Outcome -,Outcome Neutral,Presses,Scouting,Set Piece,Shoot Out,Shoot Out Score,Shoot Outs,Start Type APP,Start Type DUKE,To Zone APP,To Zone DUKE,Ungrouped,Notes,Flags
dukeappst,2123.084611111111,18.515543834888376,BB Transition DUKE,17, ,,,,,,,,,,,,,,,Right,From D25 APP,"From AMid DUKE, From A25 DUKE, From A25 DUKE",,"PC Win DUKE, CE DUKE, PC Win DUKE, CE DUKE",,,,,,,,,,,,"To AMid DUKE, To A25 DUKE, To Circle DUKE",", , , , Home Game, DUKE 2 - 1  APP, BW1 APP, Q5, Start Interception, DUKE 7v7 APP, Start AMid DUKE, Regular Season, Out of Conf",,
dukeappst,2351.9612888639977,7.3437224260028415,BB Transition DUKE,18,,,,,,,,,,,,,,NewBS D25 DUKE,,,From A25 APP,,,,,Sideline,,,,,,,,,,To D25 DUKE,", , Home Game, Q5, DUKE 2 - 1  APP, DUKE 7v7 APP, Start Interception, BW1 DUKE, Start D25 DUKE, Regular Season, Out of Conf",,
dukeappst,2397.0790555555554,6.666922222222183,BB Transition DUKE,19,,,,,BW AMid APP,,,BL DMid DUKE,,,,,,,,,From AMid APP,From DMid DUKE,,,"Turnover, Interception",,,,,,,,,,,"To DMid DUKE, To AMid DUKE",", , , , Home Game, Q5, BW3 APP, DUKE 7v7 APP, DUKE 2 - 1  APP, Start DMid DUKE, Regular Season, Out of Conf",,
dukeappst,2411.953827147001,7.945893510997848,BB Transition DUKE,20,,,,,BW D25 APP,,,BL A25 DUKE,,,,,,,,,From DMid APP,"From DMid DUKE, From DMid DUKE",,,"Turnover, End Line",,,,,,,,,,,"To DMid DUKE, To AMid DUKE, To A25 DUKE",", , , , , Home Game, DUKE 2 - 1  APP, Q5, BW2 APP, Start Interception, DUKE 7v7 APP, Start DMid DUKE, Regular Season, Out of Conf",,
dukeappst,2551.27491676,18.22540777199856,BB Transition DUKE,21,,,,,,,,,,,,,,,,,From DMid APP,"From DMid DUKE, From AMid DUKE, From DMid DUKE",,,,,,,,,,,,,,"To DMid DUKE, To AMid DUKE, To DMid DUKE, To AMid DUKE",", , , , Home Game, DUKE 2 - 1  APP, Q5, DUKE 7v7 APP, Start Interception, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
dukeappst,2703.9237967203326,11.90092960100128,BB Transition DUKE,22,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,,To D25 DUKE,", Home Game, DUKE 1 - 0  APP, Q3, DUKE 11v11 APP, Start Interception, BW1 DUKE, Start D25 DUKE, Regular Season, Out of Conf",,
dukeappst,2736.018387560667,20.438413541998216,BB Transition DUKE,23,,,,,BW AMid APP,,,BL DMid DUKE,,,,,,,,,From DMid APP,"From DMid DUKE, From D25 DUKE",,,"Turnover, Duel Lost",,,,,,,,,,,"To DMid DUKE, To D25 DUKE, To DMid DUKE",", , , , , Home Game, Q3, DUKE 1 - 0  APP, DUKE 11v11 APP, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
dukeappst,2804.938327609,11.468885525664064,BB Transition DUKE,24,,,,,,,,,TOW A25 APP,,,TO D25 DUKE,,,,,From DMid APP,,,,"Turnover, Ball Out",,,,,,,,,,,"To DMid DUKE, To D25 DUKE",", , , , , Home Game, Q3, BW2 APP, DUKE 11v11 APP, DUKE 1 - 0  APP, Start DMid DUKE, Regular Season, Out of Conf",,
dukeappst,2992.6696372519987,5.817463705668615,BB Transition DUKE,25,,,,,,,,,,,,,,NewBS AMid DUKE,,,From D25 APP,,,,,Free Hit,,,,,,,,,,To AMid DUKE,", , Home Game, Q3, DUKE 1 - 1  APP, DUKE 11v11 APP, BW3 DUKE, Start AMid DUKE, Regular Season, Out of Conf",,
dukeappst,3082.0228838679986,16.737062136000077,BB Transition DUKE,26, ,,,,BW D25 APP,,,BL A25 DUKE,,,,,,,,Left,From D25 APP,"From AMid DUKE, From AMid DUKE, From A25 DUKE",,"CE DUKE, CE DUKE","ACE-0 DUKE, Turnover, Interception",,,,,,,,,,,"To AMid DUKE, To A25 DUKE, To Circle DUKE",", , , , , , Home Game, DUKE 1 - 1  APP, Q3, DUKE 11v11 APP, Start Interception, BW3 DUKE, Start AMid DUKE, Regular Season, Out of Conf",,
dukeappst,3161.813133632333,20.5916592199992,BB Transition DUKE,27,,,,,,,,,,,,,,NewBS A25 DUKE,,,From DMid APP,"From DMid DUKE, From AMid DUKE",,,,Long Corner,,,,,,,,,,"To DMid DUKE, To AMid DUKE, To A25 DUKE",", , , , Home Game, DUKE 1 - 1  APP, Q3, DUKE 11v11 APP, Start Interception, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
dukeappst,3467.8373679073325,15.75641447199996,BB Transition DUKE,28,,,,,BW D25 APP,,,BL A25 DUKE,,,,,,,,,,"From AMid DUKE, From AMid DUKE, From DMid DUKE",,,"Turnover, Duel Lost",,,,,,,,,,,"To AMid DUKE, To DMid DUKE, To AMid DUKE, To A25 DUKE",", , , , , , , Home Game, DUKE 1 - 1  APP, Q3, DUKE 11v11 APP, Start Interception, BW3 DUKE, Start AMid DUKE, Regular Season, Out of Conf",,
dukeappst,3616.461577615331,10.180143864001366,BB Transition DUKE,29,,,,,BW D25 APP,,,BL A25 DUKE,,,,,,,,,From AMid APP,From DMid DUKE,,,"Turnover, End Line",,,,,,,,,,,"To DMid DUKE, To AMid DUKE, To A25 DUKE",", , , , , , Home Game, Q3, BW2 APP, DUKE 11v11 APP, DUKE 1 - 1  APP, Start DMid DUKE, Regular Season, Out of Conf",,
dukeappst,3656.041073746999,12.579043146667573,BB Transition DUKE,30,,,,,,,,,TOW A25 APP,,,TO D25 DUKE,,,,,From DMid APP,From D25 DUKE,,,"Foul Against, Turnover",,,,,,,,,,,"To D25 DUKE, To DMid DUKE",", , , , Home Game, DUKE 1 - 1  APP, Q3, DUKE 11v11 APP, Start Interception, Start D25 DUKE, Regular Season, Out of Conf",,
dukeappst,3673.908687688666,5.0958901863336905,BB Transition DUKE,31,,,,,,,,,,,,,,NewBS DMid DUKE,,,From AMid APP,,,,,Free Hit,,,,,,,,,,To DMid DUKE,", , Home Game, DUKE 1 - 1  APP, Q3, DUKE 11v11 APP, Start Interception, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
dukeappst,3704.233690934667,13.970686262333402,BB Transition DUKE,32,,,,,,,,,,,,,,,,,From D25 APP,From A25 DUKE,,"PC Win DUKE, CE DUKE, PC Win DUKE, CE DUKE",,,,,,,,,,,,"To A25 DUKE, To Circle DUKE",", , Home Game, DUKE 1 - 1  APP, BW2 APP, Q3, Start Interception, DUKE 11v11 APP, Start A25 DUKE, Regular Season, Out of Conf",,
dukeappst,3837.603128136998,5.6318549103343685,BB Transition DUKE,33,,,,,BW AMid APP,,,BL DMid DUKE,,,,,,,,,From AMid APP,,,,"Turnover, Duel Lost",,,,,,,,,,,To DMid DUKE,", , , Home Game, Q3, BW3 APP, DUKE 10v11 APP, DUKE 1 - 1  APP, Start AMid APP, Regular Season, Out of Conf",,
dukeappst,3882.8151346076675,4.254881176998424,BB Transition DUKE,34,,,,,BW A25 APP,,,BL D25 DUKE,,,,,,,,,From AMid APP,,,,"Turnover, Interception",,,,,,,,,,,To D25 DUKE,", , , Home Game, DUKE 1 - 1  APP, Q3, DUKE 10v11 APP, Start Interception, Regular Season, Out of Conf",,
dukeappst,3891.579670947999,22.741396583666756,BB Transition DUKE,35, ,,,,,,,,,,,,,,,Right,,"From D25 DUKE, From DMid DUKE, From DMid DUKE, From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE",ACE-0 DUKE,,,,,,,,,,,"To DMid DUKE, To D25 DUKE, To DMid DUKE, To AMid DUKE, To A25 DUKE, To Circle DUKE",", , , , , , , , , Home Game, Q3, DUKE 1 - 1  APP, DUKE 10v11 APP, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
dukeappst,4083.216884303666,44.700361329332736,BB Transition DUKE,36,,,,,BW AMid APP,,,BL DMid DUKE,,,,,,,,,From DMid APP,"From DMid DUKE, From AMid DUKE",,,"Turnover, Interception",,,,,,,,,,,"To DMid DUKE, To AMid DUKE, To DMid DUKE",", , , , , Home Game, DUKE 1 - 1  APP, Q4, DUKE 11v11 APP, Start Interception, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
dukeappst,4181.435123482332,9.784271873335456,BB Transition DUKE,37,,,,,,,,,,,,,,NewBS D25 DUKE,,,From A25 APP,,,,,Sideline,,,,,,,,,,To D25 DUKE,", , Home Game, DUKE 1 - 1  APP, Q4, DUKE 11v11 APP, Start Interception, BW1 DUKE, Start D25 DUKE, Regular Season, Out of Conf",,
dukeappst,4214.010950730666,11.75688315500065,BB Transition DUKE,38, ,,,,BW D25 APP,,,BL A25 DUKE,,,,,,,,Right,From D25 APP,"From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE","ACE-0 DUKE, Turnover, Interception",,,,,,,,,,,"To A25 DUKE, To Circle DUKE",", , , , , Home Game, DUKE 1 - 1  APP, BW1 APP, Q4, Start Interception, DUKE 11v11 APP, Start A25 DUKE, Regular Season, Out of Conf",,
dukeappst,4282.741681173999,35.80796537066817,BB Transition DUKE,39, ,,,,BW D25 APP,,,BL A25 DUKE,,,,,,,,Left,From D25 APP,"From AMid DUKE, From AMid DUKE, From AMid DUKE, From AMid DUKE, From AMid DUKE, From DMid DUKE, From DMid DUKE, From AMid DUKE, From A25 DUKE",,"CE DUKE, CE DUKE","ACE-0 DUKE, Turnover, Interception",,,,,,,,,,,"To AMid DUKE, To DMid DUKE, To AMid DUKE, To DMid DUKE, To AMid DUKE, To DMid DUKE, To AMid DUKE, To A25 DUKE, To Circle DUKE",", , , , , , , , , , , , Home Game, DUKE 1 - 1  APP, Q4, DUKE 11v11 APP, Start Interception, BW3 DUKE, Start AMid DUKE, Regular Season, Out of Conf",,
dukeappst,4378.624612851334,13.133467420331726,BB Transition DUKE,40,,,,,,,,,,,,,,NewBS DMid DUKE,,,From DMid APP,,,,,Free Hit,,,,,,,,,,To DMid DUKE,", , Home Game, DUKE 1 - 1  APP, Q4, DUKE 11v11 APP, Start Interception, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
dukeappst,4420.781189815667,7.47860346766538,BB Transition DUKE,41,,,,,BW DMid APP,,,BL AMid DUKE,,,,,,,,,From AMid APP,From DMid DUKE,,,"Turnover, Interception",,,,,,,,,,,"To DMid DUKE, To AMid DUKE",", , , , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
dukeappst,4434.616409155999,3.7018144436678995,BB Transition DUKE,42,,,,,,,,,,,,,,,,,From D25 APP,,,,"Turnover, Interception",,,,,,,,,,,To A25 DUKE,", , , , , Home Game, DUKE 1 - 1  APP, BW1 APP, Q4, Start Interception, DUKE 11v11 APP, Regular Season, Out of Conf",,
dukeappst,4445.198025288334,7.1087936383319175,BB Transition DUKE,43,,,,,BW DMid APP,,,BL AMid DUKE,,,,,,,,,From DMid APP,From AMid DUKE,,,"Turnover, End Line",,,,,,,,,,,"To AMid DUKE, To A25 DUKE",", , , , Home Game, DUKE 1 - 1  APP, BW1 APP, Q4, Start Interception, DUKE 11v11 APP, Start AMid DUKE, Regular Season, Out of Conf",,
dukeappst,4471.0159452046655,18.481263802002104,BB Transition DUKE,44,,,,,,,,,,,,,,NewBS A25 DUKE,,,From D25 APP,From AMid DUKE,,,,Long Corner,,,,,,,,,,"To AMid DUKE, To A25 DUKE",", , , Home Game, DUKE 1 - 1  APP, Q4, DUKE 11v11 APP, Start Interception, BW3 DUKE, Start AMid DUKE, Regular Season, Out of Conf",,
dukeappst,4626.834247701332,6.481802999000138,BB Transition DUKE,45,,,,,,,,,TOW DMid APP,,,TO AMid DUKE,,,,,From D25 APP,,,,"Turnover, Ball Out",,,,,,,,,,,"To AMid DUKE, To A25 DUKE",", , , , , Home Game, DUKE 1 - 1  APP, BW1 APP, Q4, Start Interception, DUKE 11v11 APP, Regular Season, Out of Conf",,
dukeappst,4643.491801659666,10.879629000000932,BB Transition DUKE,46,,,,,,,,,,,,,,NewBS A25 DUKE,,,From DMid APP,From AMid DUKE,,,,Sideline,,,,,,,,,,"To AMid DUKE, To A25 DUKE",", , , Home Game, DUKE 1 - 1  APP, Q4, DUKE 11v11 APP, Start Interception, BW3 DUKE, Start AMid DUKE, Regular Season, Out of Conf",,
dukeappst,4715.628891733665,3.620045651001419,BB Transition DUKE,47,,,,,BW DMid APP,,,BL AMid DUKE,,,,,,,,,From DMid APP,,,,"Turnover, Duel Lost",,,,,,,,,,,To AMid DUKE,", , , Home Game, DUKE 1 - 1  APP, Q4, DUKE 11v11 APP, Start Interception, Regular Season, Out of Conf",,
dukeappst,4781.999294108666,12.998603197333068,BB Transition DUKE,48, ,,,,BW D25 APP,,,BL A25 DUKE,,,,,,,,Middle,From DMid APP,"From AMid DUKE, From AMid DUKE, From A25 DUKE",,"CE DUKE, CE DUKE","ACE-0 DUKE, Turnover, Interception",,,,,,,,,,,"To AMid DUKE, To A25 DUKE, To Circle DUKE",", , , , , , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, BW3 DUKE, Start AMid DUKE, Regular Season, Out of Conf",,
dukeappst,4848.4132147400005,19.981906924666873,BB Transition DUKE,49, ,,,,,,,,TOW D25 APP,,,TO A25 DUKE,,,,Right,From D25 APP,"From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE","ACE-0 DUKE, Foul Against, Turnover",,,,,,,,,,,"To A25 DUKE, To Circle DUKE",", , , , , Home Game, DUKE 1 - 1  APP, BW1 APP, Q4, Start Interception, DUKE 11v11 APP, Start A25 DUKE, Regular Season, Out of Conf",,
dukeappst,5138.338295080333,10.641252137331321,BB Transition DUKE,50,,,,,BW DMid APP,,,BL AMid DUKE,,,,,,,,,From AMid APP,From DMid DUKE,,,"Turnover, Interception",,,,,,,,,,,"To DMid DUKE, To AMid DUKE",", , , , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
dukeappst,5165.755576059666,6.875264700001026,BB Transition DUKE,51,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,,To D25 DUKE,", Home Game, DUKE 1 - 1  APP, Q4, DUKE 11v11 APP, Start Interception, BW1 DUKE, Start D25 DUKE, Regular Season, Out of Conf",,
dukeappst,5509.034222024999,7.2514834073353995,BB Transition DUKE,52,,,,,,,,,,,,,,NewBS DMid DUKE,,,From AMid APP,,,,,Free Hit,,,,,,,,,,To DMid DUKE,", , Home Game, DUKE 1 - 1  APP, Q5, DUKE 7v7 APP, Start Interception, Start DMid DUKE, Regular Season, Out of Conf",,
dukeappst,5623.968283486665,11.013668880001205,BB Transition DUKE,53,,,,,BW A25 APP,,,BL D25 DUKE,,,,,,,,,From A25 APP,From D25 DUKE,,,"Turnover, Duel Lost",,,,,,,,,,,"To D25 DUKE, To DMid DUKE",", , , , Home Game, DUKE 1 - 1  APP, BW1 APP, Q5, Start Interception, DUKE 7v7 APP, Start D25 DUKE, Regular Season, Out of Conf",,
dukeappst,5644.559566628333,26.903606536665393,BB Transition DUKE,54, ,,,,,,,,,,,,,,,Middle,From AMid APP,"From AMid DUKE, From AMid DUKE, From A25 DUKE, From A25 DUKE",ACE,"CE DUKE, CE DUKE, Chance DUKE, Shot DUKE, CE DUKE, CE DUKE, Goal DUKE",,,,,,,,,,,,"To DMid DUKE, To AMid DUKE, To A25 DUKE, To Circle DUKE, To Circle DUKE",", , , , , , , Home Game, Q5, BW3 APP, DUKE 7v7 APP, DUKE 1 - 1  APP, Start DMid DUKE, Regular Season, Out of Conf",,
dukeappst,444.9983542909989,18.400963947000093,BB DUKE,1,,,,,BW D25 APP,,,BL A25 DUKE,,,,,,,,,,"From , From AMid DUKE",,,"Turnover, End Line",,,,,,,,,LC DUKE,,"To AMid DUKE, To A25 DUKE",", , , , , , Home Game, DUKE 1 - 1  APP, Q4, DUKE 11v11 APP, Start LC DUKE, Start LC DUKE, Regular Season, Out of Conf",,
dukeappst,569.2370777777778,17.561981605219557,BB DUKE,2,,,,,,,,,TOW D25 APP,,,TO A25 DUKE,,,,,,"From , From AMid DUKE",,,"Foul Against, Turnover",,,,,,,,,LC DUKE,,"To AMid DUKE, To A25 DUKE",", , , , , , Home Game, DUKE 1 - 1  APP, Q4, DUKE 11v11 APP, Start LC DUKE, Start LC DUKE, Regular Season, Out of Conf",,
dukeappst,600.8983266259986,25.299918782002692,BB DUKE,3,,,,,BW D25 APP,,,BL A25 DUKE,,,,,,,BS 4,,,"From A25 DUKE, From AMid DUKE",,,"Turnover, Duel Lost",,,,,,,,,,,"To A25 DUKE, To AMid DUKE, To A25 DUKE",", , , , , , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, BW4 DUKE, Start A25 DUKE, BS4 DUKE, Regular Season, Out of Conf",,
dukeappst,670.4987940499989,16.163883727778853,BB DUKE,4,,,,,BW AMid APP,,,BL DMid DUKE,,,,,,,BS 1,,,"From D25 DUKE, From DMid DUKE",,,"Turnover, Interception",,,,,,,,,,,"To D25 DUKE, To DMid DUKE, To AMid DUKE",", , , , , , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
dukeappst,709.1991319349975,24.300315323000405,BB DUKE,5,,,,,,,,,TOW DMid APP,,,TO AMid DUKE,,,BS 1,,,"From D25 DUKE, From DMid DUKE",,,"Foul Against, Turnover",,,,,,,,,,,"To D25 DUKE, To DMid DUKE, To AMid DUKE",", , , , , , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
dukeappst,866.2995740650009,19.98300371277685,BB DUKE,6,,,,,BW AMid APP,,,BL DMid DUKE,,,,,,,BS 1,,,From D25 DUKE,,,"Turnover, Duel Lost",,,Show - Outlet,,,,,,,,"To D25 DUKE, To DMid DUKE",", , , , , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
dukeappst,904.9735453290006,10.323272925998936,BB DUKE,7,,,,,BW DMid APP,,,BL AMid DUKE,,,,,,,BS 3,,,,,,"Turnover, Duel Lost",,,,,,,,,,,To AMid DUKE,", , , , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, Out of Conf",,
dukeappst,928.3181333333333,13.869966666666642,BB DUKE,8, ,,,,BW D25 APP,,,BL A25 DUKE,,,,,,,BS 5,Right,,"From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE, Chance DUKE, Shot DUKE","Turnover, Duel Lost",,,Show - Tendency,,,,,,,,"To A25 DUKE, To Circle DUKE",", , , , , , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, BW4 DUKE, Start A25 DUKE, Regular Season, Out of Conf",,
dukeappst,949.3979746959982,44.90062006799917,BB DUKE,9,,,,,,,,,TOW DMid APP,,,TO AMid DUKE,,,BS 3,,,"From AMid DUKE, From DMid DUKE, From AMid DUKE, From DMid DUKE, From AMid DUKE, From DMid DUKE",,,"Turnover, Ball Out",,,Show - Tendency,,,,,,,,"To AMid DUKE, To DMid DUKE, To AMid DUKE, To DMid DUKE, To AMid DUKE, To DMid DUKE, To AMid DUKE",", , , , , , , , , , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, Out of Conf",,
dukeappst,1163.499527399997,22.101230359002557,BB DUKE,10,,,,,,,,,,,,,,NewBS D25 DUKE,BS 1,,,From D25 DUKE,,,,Free Hit,,Show - Tendency,,,,,,,,"To D25 DUKE, To DMid DUKE",", , , , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
dukeappst,1183.9906328009986,50.30980593200138,BB DUKE,11,,,,,,,,,,,,,,NewBS AMid DUKE,BS 2,,,"From DMid DUKE, From D25 DUKE, From DMid DUKE, From AMid DUKE, From DMid DUKE",,,,Long Corner,,,,,,,,,,"To DMid DUKE, To D25 DUKE, To DMid DUKE, To AMid DUKE, To DMid DUKE, To AMid DUKE",", , , , , , , , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
dukeappst,1235.599648183001,16.00202924499945,BB DUKE,12,,,,,,,,,,,,,,NewBS AMid DUKE,,,,From ,,,,Sideline,,,,,,,,LC DUKE,,To AMid DUKE,", , , , Home Game, DUKE 1 - 1  APP, Q4, DUKE 11v11 APP, Start LC DUKE, Start LC DUKE, Regular Season, Out of Conf",,
dukeappst,1250.5987278409982,18.800597558003574,BB DUKE,13, ,,,,,,,,TOW D25 APP,,,TO A25 DUKE,,,BS 4,Right,,"From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE","ACE-0 DUKE, Foul Against, Turnover",,,,,,,,,,,"To A25 DUKE, To Circle DUKE",", , , , , , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, BW4 DUKE, Start A25 DUKE, BS4 DUKE, Regular Season, Out of Conf",,
dukeappst,1310.228527414999,19.77235042400025,BB DUKE,14, ,,,,,,,,,,,,,,BS 3,Right,,"From AMid DUKE, From A25 DUKE, From A25 DUKE",ACE,"CE DUKE, CE DUKE, Goal DUKE",,,,,,,,,,,,"To AMid DUKE, To A25 DUKE, To Circle DUKE",", , , , , Home Game, Q4, DUKE 1 - 1  APP, DUKE 11v11 APP, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, Out of Conf",,
dukeappst,1371.399034989001,21.637998344332345,BB DUKE,15,,,,,,,,,,,,,,,BS 2,,,"From DMid DUKE, From D25 DUKE",,,,,,,,,,,,,,"To DMid DUKE, To D25 DUKE, To DMid DUKE",", , , , Home Game, Q4, DUKE 2 - 1  APP, DUKE 11v11 APP, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
dukeappst,1570.6998416849967,33.874102759447624,BB DUKE,16,,,,,BW DMid APP,,,BL AMid DUKE,,,,,,,BS 3,,,"From AMid DUKE, From DMid DUKE",,,"Turnover, Duel Lost",,,,,,,,,,,"To AMid DUKE, To DMid DUKE, To AMid DUKE",", , , , , , Home Game, Q5, DUKE 2 - 1  APP, DUKE 7v7 APP, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, Out of Conf",,
dukeappst,1612.898748016002,29.74906309510925,BB DUKE,17, ,,,,BW D25 APP,,,BL A25 DUKE,,,,,,,BS 1,Middle,,"From D25 DUKE, From DMid DUKE, From AMid DUKE, From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE, Chance DUKE, Shot DUKE","Turnover, Interception",,,Show - Tendency,,,,,,,,"To D25 DUKE, To DMid DUKE, To AMid DUKE, To A25 DUKE, To Circle DUKE",", , , , , , , , , Home Game, Q5, DUKE 2 - 1  APP, DUKE 7v7 APP, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
dukeappst,1716.899211438001,40.8767996731101,BB DUKE,18,,,,,BW AMid APP,,,BL DMid DUKE,,,,,,,BS 1,,,"From D25 DUKE, From DMid DUKE, From D25 DUKE",,,"Turnover, Interception",,,Show - Key Player,,,,,,,,"To D25 DUKE, To DMid DUKE, To D25 DUKE, To DMid DUKE",", , , , , , , Home Game, Q5, DUKE 2 - 1  APP, DUKE 7v7 APP, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
dukeappst,1774.723888888889,16.50145302710871,BB DUKE,19,,,,,,,,,,,,,,NewBS A25 DUKE,BS 1,,,"From D25 DUKE, From DMid DUKE, From AMid DUKE, From A25 DUKE",,Circle Pass DUKE,,Long Corner,,,,,,,,,,"To D25 DUKE, To DMid DUKE, To AMid DUKE, To A25 DUKE",", , , , , , , Home Game, Q5, DUKE 2 - 1  APP, DUKE 7v7 APP, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
dukeappst,1798.2985534649993,19.50168776100304,BB DUKE,20,,,,,,,,,,,,,,NewBS A25 DUKE,,,,"From , From AMid DUKE",,,,Long Corner,,,,,,,,LC DUKE,,"To AMid DUKE, To A25 DUKE",", , , , , Home Game, DUKE 2 - 1  APP, Q5, DUKE 7v7 APP, Start LC DUKE, Start LC DUKE, Regular Season, Out of Conf",,
dukeappst,1816.1874115709975,47.61207079900396,BB DUKE,21,,,,,BW D25 APP,,,BL A25 DUKE,,,,,,,,,,"From , From AMid DUKE",,,"Turnover, Interception",,,,,,,,,LC DUKE,,"To AMid DUKE, To A25 DUKE",", , , , , , Home Game, DUKE 2 - 1  APP, Q5, DUKE 7v7 APP, Start LC DUKE, Start LC DUKE, Regular Season, Out of Conf",,
dukeappst,1865.7989471069975,38.50100045100157,BB DUKE,22,,,,,,,,,,,,,,NewBS DMid DUKE,BS 1,,,From D25 DUKE,,,,Sideline,,Show - Tendency,,,,,,,,"To D25 DUKE, To DMid DUKE",", , , , Home Game, Q5, DUKE 2 - 1  APP, DUKE 7v7 APP, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
dukeappst,1903.4987473489991,4.699936281998589,BB DUKE,23,,,,,,,,,TOW AMid APP,,,TO DMid DUKE,,,BS 2,,,,,,"Turnover, Ball Out",,,,,,,,,,,To DMid DUKE,", , , , Home Game, Q5, DUKE 2 - 1  APP, DUKE 7v7 APP, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
dukeappst,1939.0976370759986,17.728268757002752,BB DUKE,24,,,,,,,,,,,,,,NewBS A25 DUKE,BS 2,,,"From DMid DUKE, From DMid DUKE",,,,Sideline,,,,,,,,,,"To DMid DUKE, To AMid DUKE, To A25 DUKE",", , , , , Home Game, Q5, DUKE 2 - 1  APP, DUKE 7v7 APP, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
dukeappst,1955.8740680639974,16.769920824891642,BB DUKE,25, ,,,,,,,,,,,,,NewBS A25 DUKE,BS,Left,,"From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE",ACE-0 DUKE,Free Hit,,,,,,,,,,"To A25 DUKE, To Circle DUKE",", , , , , Q5, DUKE 2 - 1  APP, Home Game, DUKE 7v7 APP, BW4 DUKE, Start A25 DUKE, BS4 DUKE, Regular Season, Out of Conf",,
dukeappst,1970.643988888889,9.85540975910726,BB DUKE,26,,,,,,,,,TOW D25 APP,,,TO A25 DUKE,,,BS 5,,,,,,"Foul Against, Turnover",,,,,,,,,,,To A25 DUKE,", , , , Home Game, Q5, DUKE 2 - 1  APP, DUKE 7v7 APP, BW4 DUKE, Start A25 DUKE, Regular Season, Out of Conf",,
