Timeline,Start time,Duration,Row,Instance number, ,25 Build Up,Attack,BB,BS,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct Ball Win Duke,BS Outcome - Direct Ball Win SJU,BS Outcome - Direct Ball Win STJoe,BS Outcome - Direct turnover DUKE,BS Outcome - Direct turnover Duke,BS Outcome - Direct turnover SJU,BS Outcome - Direct turnover STJoe,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct Ball Win Duke,BS Outcome - In Direct Ball Win SJU,BS Outcome - In Direct Ball Win STJoe,BS Outcome - In Direct turnover DUKE,BS Outcome - In Direct turnover Duke,BS Outcome - In Direct turnover SJU,BS Outcome - In Direct turnover STJoe,BS Outcome - New BS DUKE,BS Outcome - New BS Duke,BS Outcome - New BS SJU,BS Outcome - New BS STJoe,Ball Start,Build Zone,Circle Entry,Circle Zone,From Zone DUKE,From Zone Duke,From Zone SJU,From Zone STJoe,Goal Type,Neutral,Outcome +,Outcome -,Outcome Neutral,Presses,Scouting,Set Piece,Shoot Out,Shoot Out Score,Shoot Outs,Start Type Black,Start Type DUKE,Start Type Duke,Start Type Rutgers,Start Type SJU,Start Type STJoe,To Zone Black,To Zone DUKE,To Zone Duke,To Zone Rutgers,To Zone SJU,To Zone STJoe,Ungrouped,Notes,Flags
270822 SJU v Duke (Control Boat),4662.650029278671,11.801775367993287,BB DUKE,45,,,,,,,,,,,,,,,,,TOW STJoe D25,TO DUKE A25,,,,,,,,BS 4,Centre,,,"From DUKE AMid, From DUKE A25, From DUKE A25",,,,,,"Circle Pass DUKE, CE DUKE, CE DUKE","Foul Against, Turnover",,,,,,,,,,,,,,,"To AMid DUKE, To A25 DUKE",,,,To Circle DUKE,", , , , , , , Neutral, STJoe 0 - DUKE 0, Q3, VC Game 1, BW3 DUKE, BH, Start DUKE AMid, BS4 DUKE, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),4988.5673831586555,17.76676366000447,BB DUKE,46,,,,,(Re)Start,,,,,,,,,,,,,,,,,NewBS DUKE AMid,,,,BS 2,,,,"From , From DUKE DMid, From DUKE D25, From DUKE DMid",,,,,,,,Sideline,,,,,,,,,,,,,,"To DMid DUKE, To D25 DUKE, To DMid DUKE, To AMid DUKE",,,,,", , , , , Neutral, STJoe 0 - DUKE 0, Q4, VC Game 1, BH, Start (Re)Start DUKE, BS2 DUKE, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),5007.129020156662,9.807116564000353,BB DUKE,47,,,,,,,,,BW STJoe D25,BL DUKE A25,,,,,,,,,,,,,,,,BS 3,,,,From DUKE AMid,,,,,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,"To AMid DUKE, To A25 DUKE",,,,,", , , , , Neutral, STJoe 0 - DUKE 0, Q4, VC Game 1, BW3 DUKE, BH, Start DUKE AMid, BS3 DUKE, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),5066.572022746666,5.905704985995726,BB DUKE,48,,,,,,,,,BW STJoe DMid,BL DUKE AMid,,,,,,,,,,,,,,,,,,,,From DUKE AMid,,,,,,,"Interception, Turnover",,,,,,,,,,,,,,,"To AMid DUKE, To A25 DUKE",,,,,", , , , , Neutral, STJoe 0 - DUKE 0, Q4, VC Game 1, BW3 DUKE, BH, Start DUKE AMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),5156.969923825656,26.417699510000602,BB DUKE,49,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE DMid,,,,BS 1,,,,From DUKE D25,,,,,,,,Free Hit,,,,,,,,,,,,,,"To D25 DUKE, To DMid DUKE",,,,,", , , , Neutral, STJoe 0 - DUKE 0, Q4, VC Game 1, BW1 DUKE, BH, Start DUKE D25, BS1 DUKE, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),5188.505226549659,21.928936745337523,BB DUKE,50,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE A25,,,,BS 3,,,,From DUKE AMid,,,,,,,,Free Hit,,,,,,,,,,,,,,"To AMid DUKE, To A25 DUKE",,,,,", , , , Neutral, STJoe 0 - DUKE 0, Q4, VC Game 1, BW3 DUKE, BH, Start DUKE AMid, BS3 DUKE, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),5214.569590709997,10.668282597674079,BB DUKE,51,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE A25,,,,BS 4,,,,,,,,,,,,Free Hit,,,,,,,,,,,,,,To A25 DUKE,,,,,", , , Neutral, STJoe 0 - DUKE 0, Q4, STJoe 11<->11 DUKE, BW4 DUKE, BH, Start DUKE A25, BS4 DUKE, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),5237.955993779658,22.09212698066949,BB DUKE,52,,,,,,,,,BW STJoe D25,BL DUKE A25,,,,,,,,,,,,NewBS DUKE A25,,,,BS 5,,,,,,,,,,,"End Line, Turnover",Free Hit,,,,,,,,,,,,,,To A25 DUKE,,,,,", , , , , Neutral, STJoe 0 - DUKE 0, Q4, VC Game 1, BW4 DUKE, BH, Start DUKE A25, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),5286.12069934899,20.553903756677755,BB DUKE,53,,,,,,,,,,,,,,,,,,,,,,,,,,BS 3,Left,,,"From , From DUKE AMid, From DUKE A25, From DUKE A25, From DUKE A25",,,,,,"Circle Pass DUKE, CE DUKE, CE DUKE, PC Win DUKE, CE DUKE, CE DUKE, PC Win DUKE",,,,,,,,,,LC DUKE,,,,,,"To AMid DUKE, To A25 DUKE",,,,"To Circle DUKE, To Circle DUKE",", , , , , , , Neutral, Q4, Start LC DUKE, VC Game 1, STJoe 0 - DUKE 0, BH, Start LC DUKE, BS3 DUKE, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),5432.03461801567,12.441652578665526,BB DUKE,54,,,,,,,,,,,,,,,,,TOW STJoe DMid,TO DUKE AMid,,,,,,,,BS 3,,,,From DUKE A25,,,,,,,"Turnover, Ball Out",,,,,,,,,,,,,,,"To A25 DUKE, To AMid DUKE",,,,,", , , , , Neutral, STJoe 0 - DUKE 0, Q4, VC Game 1, BW4 DUKE, BH, Start DUKE A25, BS3 DUKE, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),5475.974422279332,8.69431187466671,BB DUKE,55,,,,,,,,,BW STJoe D25,BL DUKE A25,,,,,,,,,,,,,,,,BS 4,,,,From DUKE AMid,,,,,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,"To AMid DUKE, To A25 DUKE",,,,,", , , , , Neutral, STJoe 0 - DUKE 0, Q4, VC Game 1, BW3 DUKE, BH, Start DUKE AMid, BS4 DUKE, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),5543.997447277003,25.582792884336413,BB DUKE,56,,,,,,,,,BW STJoe AMid,BL DUKE DMid,,,,,,,,,,,,,,,,,,,,"From DUKE DMid, From DUKE D25, From DUKE DMid, From DUKE D25",,,,,,,"Interception, Turnover",,,,,,,,,,,,,,,"To DMid DUKE, To D25 DUKE, To DMid DUKE, To D25 DUKE, To DMid DUKE",,,,,", , , , , , , , Neutral, STJoe 0 - DUKE 0, Q4, VC Game 1, BW2 DUKE, BH, Start DUKE DMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),5616.659191958008,20.622751889979554,BB DUKE,57,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE A25,,,,BS 4,Left,,LBL,"From DUKE A25, From DUKE AMid, From DUKE A25, From DUKE A25, From DUKE A25, From DUKE A25",,,,,,"Circle Pass DUKE, CE DUKE, CE DUKE, CE DUKE, Shot DUKE, Chance DUKE, CE DUKE, CE DUKE, CE DUKE",,Long Corner,,,,,,,,,,,,,,"To A25 DUKE, To AMid DUKE, To A25 DUKE",,,,"To Circle DUKE, To Circle DUKE, To Circle DUKE",", , , , , , , , , Neutral, STJoe 0 - DUKE 0, Q4, VC Game 1, BW4 DUKE, BH, Start DUKE A25, BS4 DUKE, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),5640.016478218992,17.151269942022736,BB DUKE,58,,,,,,,,,,,,,,,,,,,,,,,,,,BS 3,Left,,,"From , From DUKE AMid, From DUKE A25, From DUKE A25, From DUKE A25",,,,,,"Circle Pass DUKE, CE DUKE, CE DUKE, PC Win DUKE, CE DUKE, CE DUKE, PC Win DUKE",,,,,,,,,,LC DUKE,,,,,,"To AMid DUKE, To A25 DUKE",,,,"To Circle DUKE, To Circle DUKE",", , , , , , , Neutral, Q4, Start LC DUKE, VC Game 1, STJoe 0 - DUKE 0, BH, Start LC DUKE, BS3 DUKE, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),5908.311854542323,10.39055049300623,BB DUKE,59,,,,,,,,,BW STJoe D25,BL DUKE A25,,,,,,,,,,,,,,,,,,,,"From DUKE D25, From DUKE DMid, From DUKE AMid",,,,,,,"End Line, Turnover",,,,,,,,,,,,,,,"To D25 DUKE, To DMid DUKE, To AMid DUKE, To A25 DUKE",,,,,", , , , , , , Neutral, Q4, STJoe 0 - DUKE 0, VC Game 1, Start Foul For, BW1 DUKE, BH, Start DUKE D25, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),5986.693522677338,21.20516414299891,BB DUKE,60,,,,,,,,,,,,,,,,,TOW STJoe D25,TO DUKE A25,,,,,,,,BS 3,,,,"From DUKE AMid, From DUKE DMid, From DUKE AMid",,,,,,,"Foul Against, Turnover",,,,,,,,,,,,,,,"To AMid DUKE, To DMid DUKE, To AMid DUKE, To A25 DUKE",,,,,", , , , , , , Neutral, STJoe 0 - DUKE 0, Q4, VC Game 1, BW3 DUKE, BH, Start DUKE AMid, BS3 DUKE, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),6038.968836158333,18.27817608199257,BB DUKE,61,,,,,,,,,BW STJoe D25,BL DUKE A25,,,,,,,,,,,,,,,,BS 3,,,,"From , From DUKE A25, From DUKE AMid",,,,,,,"Turnover, Duel Lost",,,,,,,,,LC DUKE,,,,,,"To A25 DUKE, To AMid DUKE, To A25 DUKE",,,,,", , , , , , , Neutral, Q4, Start LC DUKE, VC Game 1, STJoe 0 - DUKE 0, BH, Start LC DUKE, BS3 DUKE, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),6081.013377118324,16.964560980009082,BB DUKE,62,,,,,,,,,,,,,,,,,TOW STJoe D25,TO DUKE A25,,,,,,,,BS 3,,,,"From DUKE A25, From DUKE AMid",,,,,,,"Foul Against, Turnover",,,,,,,,,,,,,,,"To A25 DUKE, To AMid DUKE, To A25 DUKE",,,,,", , , , , , Neutral, STJoe 0 - DUKE 0, Q4, VC Game 1, BW4 DUKE, BH, Start DUKE A25, BS3 DUKE, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),6538.968227612661,35.585840573003225,BB DUKE,63,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE A25,,,,BS 3,Left,,LBL,"From DUKE AMid, From DUKE DMid, From DUKE AMid, From DUKE A25, From DUKE A25, From DUKE A25, From DUKE A25",,,,,,"Circle Pass DUKE, CE DUKE, CE DUKE, CE DUKE, Shot DUKE, Chance DUKE, CE DUKE, CE DUKE, CE DUKE",,Long Corner,,,,,,,,,,,,,,"To AMid DUKE, To DMid DUKE, To AMid DUKE, To A25 DUKE",,,,"To Circle DUKE, To Circle DUKE, To Circle DUKE",", , , , , , , , , , Neutral, STJoe 0 - DUKE 0, Q5, VC Game 1, BW3 DUKE, BH, Start DUKE AMid, BS3 DUKE, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),6576.584880606991,10.719996133671884,BB DUKE,64,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE A25,,,,BS 5,Centre,,,"From , From DUKE A25, From DUKE A25",,,,,,"CE DUKE, CE DUKE, CE DUKE, CE DUKE",ACE-0 DUKE,Long Corner,,,,,,,,LC DUKE,,,,,,To A25 DUKE,,,,"To Circle DUKE, To Circle DUKE",", , , , , , Neutral, Q5, Start LC DUKE, VC Game 1, STJoe 0 - DUKE 0, BH, Start LC DUKE, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),6597.434551648333,23.872699791660125,BB DUKE,65,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE A25,,,,BS 5,,,,"From , From DUKE AMid",,,,,,,,Long Corner,,,,,,,,LC DUKE,,,,,,"To AMid DUKE, To A25 DUKE",,,,,", , , , , Neutral, Q5, Start LC DUKE, VC Game 1, STJoe 0 - DUKE 0, BH, Start LC DUKE, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),6622.082380255328,23.971139007666352,BB DUKE,66,,,,,,,,,,,,,,,,,TOW STJoe D25,TO DUKE A25,,,,,,,,BS 3,,,,"From , From DUKE AMid",,,,,,,"Foul Against, Turnover",,,,,,,,,LC DUKE,,,,,,"To AMid DUKE, To A25 DUKE",,,,,", , , , , , Neutral, Q5, Start LC DUKE, VC Game 1, STJoe 0 - DUKE 0, BH, Start LC DUKE, BS3 DUKE, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),6780.246240626986,32.473546876009095,BB DUKE,67,,,,,,,,,,,,,,,,,,,,,,"NewBS DUKE AMid, NewBS DUKE A25",,,,,,,,"From DUKE D25, From DUKE DMid, From DUKE D25, From DUKE DMid, From DUKE AMid",,,,,,,,"Free Hit, Long Corner",,,,,,,,,,,,,,"To D25 DUKE, To DMid DUKE, To D25 DUKE, To DMid DUKE, To AMid DUKE, To A25 DUKE",,,,,", , , , , , , , , Neutral, Q5, STJoe 0 - DUKE 0, VC Game 1, Start Foul For, BW1 DUKE, BH, Start DUKE D25, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),6821.6278715863245,6.363952485012305,BB DUKE,68,,,,,,,,,BW STJoe D25,BL DUKE A25,,,,,,,,,,,,,,,,BS 4,,,,From ,,,,,,,"Interception, Turnover",,,,,,,,,LC DUKE,,,,,,To A25 DUKE,,,,,", , , , , Neutral, Q5, Start LC DUKE, VC Game 1, STJoe 0 - DUKE 0, BH, Start LC DUKE, BS4 DUKE, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),6933.958716059996,10.115261015658689,BB DUKE,69,,,,,,,,,BW STJoe DMid,BL DUKE AMid,,,,,,,,,,,,,,,,,,,,"From DUKE D25, From DUKE DMid",,,,,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,"To D25 DUKE, To DMid DUKE, To AMid DUKE",,,,,", , , , , , Neutral, Q5, STJoe 0 - DUKE 0, VC Game 1, Start Foul For, BW1 DUKE, BH, Start DUKE D25, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),6987.354556786657,5.213023067006361,BB DUKE,70,,,,,,,,,BW STJoe AMid,BL DUKE DMid,,,,,,,,,,,,,,,,BS 1,,,,From DUKE D25,,,,,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,"To D25 DUKE, To DMid DUKE",,,,,", , , , , Neutral, STJoe 0 - DUKE 0, Q5, VC Game 1, BW1 DUKE, BH, Start DUKE D25, BS1 DUKE, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),7118.878205767665,16.648119116999624,BB DUKE,71,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE DMid,,,,BS 2,,,,From DUKE D25,,,,,,,,Free Hit,,,,,,,,,,,,,,"To D25 DUKE, To DMid DUKE",,,,,", , , , Neutral, STJoe 0 - DUKE 0, Q5, VC Game 1, BW1 DUKE, BH, Start DUKE D25, BS2 DUKE, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),7136.529963874662,32.684033552665824,BB DUKE,72,,,,,,,,,,,,,,,,,,,,,,,,,,,Left,,LBL,"From DUKE DMid, From DUKE AMid, From DUKE A25, From DUKE A25, From DUKE A25, From DUKE A25",,,,,,"CE DUKE, CE DUKE, CE DUKE, CE DUKE, CE DUKE, Shot DUKE, Chance DUKE, CE DUKE, CE DUKE, CE DUKE",ACE-0 DUKE,,,,,,,,,,,,,,,"To DMid DUKE, To AMid DUKE, To A25 DUKE",,,,"To Circle DUKE, To Circle DUKE, To Circle DUKE, To Circle DUKE",", , , , , , , , Neutral, STJoe 0 - DUKE 0, Q5, VC Game 1, BW2 DUKE, BH, Start DUKE DMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),7403.61249837366,41.912227734665976,BB DUKE,73,,,,,(Re)Start,,,,,,,,,,,,TOW STJoe AMid,TO DUKE DMid,,,,,,,,BS 1,,,,"From , From DUKE DMid, From DUKE D25, From DUKE DMid, From DUKE D25, From DUKE DMid, From DUKE D25, From DUKE DMid",,,,,,,"Turnover, Ball Out",,,,,,,,,,,,,,,"To DMid DUKE, To D25 DUKE, To DMid DUKE, To D25 DUKE, To DMid DUKE, To D25 DUKE, To DMid DUKE, To AMid DUKE",,,,,", , , , , , , , , , Neutral, STJoe 0 - DUKE 0, Q6, VC Game 1, BH, Start (Re)Start DUKE, BS1 DUKE, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),7497.491210006996,5.107314380662501,BB DUKE,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC DUKE,,,,,,,,,,,", , Neutral, STJoe 0 - DUKE 0, Q6, VC Game 1, Start LC DUKE, BH, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),7571.711443328335,22.148497363315983,BB DUKE,75,,,,,,,,,BW STJoe DMid,BL DUKE AMid,,,,,,,,,,,,,,,,BS 2,,,,From DUKE DMid,,,,,,,"Interception, Turnover",,,,,,,,,,,,,,,"To DMid DUKE, To AMid DUKE",,,,,", , , , , Neutral, STJoe 0 - DUKE 0, Q6, VC Game 1, BW2 DUKE, BH, Start DUKE DMid, BS2 DUKE, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),7697.914759748994,45.56603943466325,BB DUKE,76,,,,,,,,,BW STJoe DMid,BL DUKE AMid,,,,,,,,,,,,,,,,BS 1,,,,"From DUKE D25, From DUKE DMid, From DUKE D25",,,From STJoe A25,,,,"Interception, Turnover",,,,,,,,,,,,,,,"To D25 DUKE, To DMid DUKE, To D25 DUKE, To AMid DUKE",,,,,", , , , , , Neutral, STJoe 0 - DUKE 0, Q6, VC Game 1, BW1 DUKE, BH, Start DUKE D25, BS1 DUKE, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),7845.67933775367,42.38302144332738,BB DUKE,77,,,,,,,,,,,,,,,,,TOW STJoe D25,TO DUKE A25,,,,NewBS DUKE AMid,,,,BS 1,,,,"From DUKE D25, From DUKE DMid, From DUKE D25, From DUKE DMid, From DUKE AMid",,,,,,,"Foul Against, Turnover",Free Hit,,,,,,,,,,,,,,"To D25 DUKE, To DMid DUKE, To D25 DUKE, To DMid DUKE, To AMid DUKE, To A25 DUKE",,,,,", , , , , , , , , , Neutral, STJoe 0 - DUKE 0, Q6, VC Game 1, BW1 DUKE, BH, Start DUKE D25, BS1 DUKE, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),483.78134469366495,7.4163038556532115,BB Transition DUKE,1,,,,,,,,,BW STJoe DMid,BL DUKE AMid,,,,,,,,,,,,,,,,,,,,,,,From STJoe DMid,,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,To AMid DUKE,,,,,", , , Neutral, Q1, STJoe 0 - DUKE 0, VC Game 1, Start Interception, BW3 DUKE, BH, Start DUKE AMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),491.8310858926693,17.383061748334626,BB Transition DUKE,2,,,,,,,,,BW STJoe DMid,BL DUKE AMid,,,,,,,,,,,,,,,,,,,,"From DUKE AMid, From DUKE DMid",,,From STJoe DMid,,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,"To AMid DUKE, To DMid DUKE, To AMid DUKE",,,,,", , , , , Neutral, STJoe 0 - DUKE 0, Q1, VC Game 1, BW3 DUKE, BH, Start STJoe DMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),661.441805949669,13.787756980996392,BB Transition DUKE,3,,,,,,,,,,,,,,,,,TOW STJoe AMid,TO DUKE DMid,,,,,,,,,,,,,,,From STJoe AMid,,,,"Turnover, Ball Out",,,,,,,,,,,,,,,To DMid DUKE,,,,,", , , Neutral, STJoe 0 - DUKE 0, Q1, VC Game 1, BW2 DUKE, BH, Start DUKE DMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),765.5708451543227,9.412952218006808,BB Transition DUKE,4,,,,,,,,,BW STJoe AMid,BL DUKE DMid,,,,,,,,,,,,,,,,,,,,From DUKE D25,,,,,,,"Interception, Turnover",,,,,,,,,,,,,,,"To D25 DUKE, To DMid DUKE",,,,,", , , , , Neutral, STJoe 0 - DUKE 0, Q1, STJoe 11<->11 DUKE, Start Foul For, BW1 DUKE, BH, Start DUKE D25, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),873.6005409203199,21.35161740967692,BB Transition DUKE,5,,,,,,,,,BW STJoe D25,BL DUKE A25,,,,,,,,,,,,,,,,,,,,"From DUKE DMid, From DUKE AMid",,,From STJoe AMid,,,,"End Line, Turnover",,,,,,,,,,,,,,,"To DMid DUKE, To AMid DUKE, To A25 DUKE",,,,,", , , , , Neutral, Q1, STJoe 0 - DUKE 0, VC Game 1, Start Interception, BW2 DUKE, BH, Start DUKE DMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),990.5775870050006,18.940626179997366,BB Transition DUKE,6,,,,,,,,,BW STJoe D25,BL DUKE A25,,,,,,,,,,,,NewBS DUKE AMid,,,,,,,,"From DUKE DMid, From DUKE AMid",,,From STJoe AMid,,,,"End Line, Turnover",Free Hit,,,,,,,,,,,,,,"To DMid DUKE, To AMid DUKE, To A25 DUKE",,,,,", , , , , , Neutral, STJoe 0 - DUKE 0, Q1, VC Game 1, BW2 DUKE, BH, Start DUKE DMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),1026.4389640369961,10.903598012996326,BB Transition DUKE,7,,,,,,,,,,,,,,,,,,,,,,,,,,,Left,,,"From DUKE AMid, From DUKE A25, From DUKE A25, From DUKE A25",,,From STJoe DMid,,,"Circle Pass DUKE, CE DUKE, CE DUKE, PC Win DUKE, CE DUKE, CE DUKE, PC Win DUKE",,,,,,,,,,,,,,,,"To AMid DUKE, To A25 DUKE",,,,"To Circle DUKE, To Circle DUKE",", , , , , Neutral, Q1, STJoe 0 - DUKE 0, VC Game 1, Start Interception, BW3 DUKE, BH, Start DUKE AMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),1522.0017581790012,8.90003482299494,BB Transition DUKE,8,,,,,,,,,,,,,,,,,TOW STJoe D25,TO DUKE A25,,,,,,,,,,,,"From DUKE AMid, From DUKE DMid, From DUKE AMid",,,From STJoe AMid,,,,"Turnover, Ball Out",,,,,,,,,,,,,,,"To AMid DUKE, To DMid DUKE, To AMid DUKE, To A25 DUKE",,,,,", , , , , , Neutral, STJoe 0 - DUKE 0, Q1, VC Game 1, BW3 DUKE, BH, Start DUKE AMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),1547.1687679426632,9.948816551989921,BB Transition DUKE,9,,,,,,,,,BW STJoe D25,BL DUKE A25,,,,,,,,,,,,,,,,,,,,From DUKE AMid,,,From STJoe DMid,,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,"To AMid DUKE, To A25 DUKE",,,,,", , , , Neutral, Q1, STJoe 0 - DUKE 0, VC Game 1, Start Interception, BW3 DUKE, BH, Start DUKE AMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),1579.0293728653257,6.538540910008123,BB Transition DUKE,10,,,,,,,,,BW STJoe AMid,BL DUKE DMid,,,,,,,,,,,,,,,,,,,,,,,From STJoe AMid,,,,"Interception, Turnover",,,,,,,,,,,,,,,To DMid DUKE,,,,,", , , Neutral, STJoe 0 - DUKE 0, Q1, VC Game 1, BW2 DUKE, BH, Start DUKE DMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),1597.356215052338,21.918648805997236,BB Transition DUKE,11,,,,,,,,,BW STJoe DMid,BL DUKE AMid,,,,,,,,,,,,NewBS DUKE DMid,,,,,,,,From DUKE DMid,,,From STJoe AMid,,,,"Interception, Turnover",Free Hit,,,,,,,,,,,,,,"To DMid DUKE, To AMid DUKE",,,,,", , , , , Neutral, Q1, STJoe 0 - DUKE 0, VC Game 1, Start Interception, BW2 DUKE, BH, Start DUKE DMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),1635.224795144332,49.18202729565519,BB Transition DUKE,12,,,,,,,,,BW STJoe D25,BL DUKE A25,,,,,,,,,,,,NewBS DUKE AMid,,,,,,,,"From DUKE DMid, From DUKE AMid, From DUKE DMid, From DUKE AMid, From DUKE DMid, From DUKE AMid",,,From STJoe AMid,,,,"Interception, Turnover",Free Hit,,,,,,,,,,,,,,"To DMid DUKE, To AMid DUKE, To DMid DUKE, To AMid DUKE, To DMid DUKE, To AMid DUKE, To A25 DUKE",,,,,", , , , , , , , , , Neutral, Q1, STJoe 0 - DUKE 0, VC Game 1, Start Interception, BW2 DUKE, BH, Start DUKE DMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),1686.5807495540002,6.826359173996025,BB Transition DUKE,13,,,,,,,,,BW STJoe D25,BL DUKE A25,,,,,,,,,,,,,,,,,Right,,,"From DUKE A25, From DUKE A25",,,From STJoe D25,,,"CE STJoe, CE STJoe, CE DUKE, CE DUKE","ACE-0 DUKE, Turnover, Duel Lost",,,,,,,,,,,,,,,To A25 DUKE,,,,"To Circle DUKE, To Circle DUKE",", , , , , Neutral, STJoe 0 - DUKE 0, Q1, VC Game 1, BH, Start DUKE A25, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),1701.0079129913372,5.485950874666287,BB Transition DUKE,14,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE A25,,,,,,,,,,,From STJoe D25,,,,,Free Hit,,,,,,,,,,,,,,To A25 DUKE,,,,,", , Q1, STJoe 0 - DUKE 0, Neutral, STJoe 11<->11 DUKE, Start Interception, BW4 DUKE, BH, Start DUKE A25, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),1741.5854535853302,9.68782226399344,BB Transition DUKE,15,,,,,,,,,,,,,,,,,TOW STJoe AMid,TO DUKE DMid,,,,,,,,,,,,,,,From STJoe AMid,,,,"Turnover, Ball Out",,,,,,,,,,,,,,,To DMid DUKE,,,,,", , , Neutral, Q1, STJoe 0 - DUKE 0, VC Game 1, Start Interception, BW2 DUKE, BH, Start DUKE DMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),1961.9452510430067,9.648589952988686,BB Transition DUKE,16,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE AMid,,,,,,,,From DUKE DMid,,,,,,,,Sideline,,,,,,,,,,,,,,"To DMid DUKE, To AMid DUKE",,,,,", , , , Neutral, STJoe 0 - DUKE 0, Q2, VC Game 1, BW2 DUKE, BH, Start DUKE DMid, Regular Season, Out of Conf",,
270822 SJU v Duke (Control Boat),2094.90278638899,10.241000764016462,BB Transition DUKE,17,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE A25,,,,,,,,From DUKE AMid,,,From STJoe DMid,,,,,Free Hit,,,,,,,,,,,,,,"To AMid DUKE, To A25 DUKE",,,,,", , , Neutral, STJoe 0 - DUKE 0, Q2, VC Game 1, BW3 DUKE, BH, Start DUKE AMid, Regular Season, Out of Conf",,
