Timeline,Start time,Duration,Row,Instance number, ,25 Build Up,Attack,BS,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct Ball Win WAKE,BS Outcome - Direct turnover DUKE,BS Outcome - Direct turnover WAKE,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct Ball Win WAKE,BS Outcome - In Direct turnover DUKE,BS Outcome - In Direct turnover WAKE,BS Outcome - New BS DUKE,BS Outcome - New BS WAKE,Ball Start,Circle Entry,From Zone DUKE,From Zone WAKE,Goal Type,Outcome +,Outcome -,Outcome Neutral,Presses,Scouting,Set Piece,Shoot Out,Shoot Out Score,Shoot Outs,Start Type DUKE,Start Type WAKE,To Zone DUKE,To Zone WAKE,Ungrouped,Notes,Flags
video 02 10 2022,248.4979921800001,3.101236042998295,DMid DUKE,4,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To DMid DUKE,,", Road Game, Q1, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
video 02 10 2022,296.19898617699994,4.499785485998871,DMid DUKE,5,,,,,,,,,,,,,,,,,,From DMid WAKE,,,,,,,,,,,,,To DMid DUKE,,", Road Game, DUKE 0 - 0  WAKE, Q1, DUKE 11v11 WAKE, Start Interception, BW2 DUKE, Start DMid DUKE, Regular Season, In Conf",,
video 02 10 2022,337.6987263469999,6.7263411160000715,DMid DUKE,6,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,", Road Game, Q1, BW1 DUKE, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, Start D25 DUKE, Regular Season, In Conf",,
video 02 10 2022,387.09918197899873,11.200110429999995,DMid DUKE,7,,,,,,,,,,,,,,,BS 2,,,,,,,,,,,,,,,,To DMid DUKE,,", , Road Game, Q1, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
video 02 10 2022,400.49931697900007,5.398368201000039,DMid DUKE,8,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,", Road Game, Q1, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
video 02 10 2022,451.99787801899936,9.000636963999398,DMid DUKE,9,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To DMid DUKE,,", Road Game, Q1, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
video 02 10 2022,561.8994073160003,4.100150017997748,DMid DUKE,10,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,", Road Game, Q1, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
video 02 10 2022,567.8991218509992,10.701488829002301,DMid DUKE,11,,,,,,,,,,,,,NewBS DMid DUKE,,,,From D25 DUKE,,,,,Sideline,,,,,,,,,To DMid DUKE,,", , Road Game, Q1, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
video 02 10 2022,577.7978501150001,5.700757254998621,DMid DUKE,12,,,,,,,,,,,,,,,BS 2,,,,,,,,,,,,,,,,To DMid DUKE,,", , Road Game, Q1, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
video 02 10 2022,584.9993308959989,9.598121578000587,DMid DUKE,13,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,", Road Game, Q1, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
video 02 10 2022,593.9993938600003,5.399489363999464,DMid DUKE,14,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,", Road Game, Q1, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
video 02 10 2022,670.8863222222222,3.558189006777525,DMid DUKE,15,,,,,,,,,,,,,,,,,,From AMid WAKE,,,,,,,,,,,,,To DMid DUKE,,", Road Game, Q1, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, BW2 DUKE, Start DMid DUKE, Regular Season, In Conf",,
video 02 10 2022,769.3748666666667,2.7241339083336698,DMid DUKE,16,,,,,,,,,,,,,,,,,,From DMid WAKE,,,,,,,,,,,,,To DMid DUKE,,", Road Game, DUKE 0 - 0  WAKE, Q1, DUKE 11v11 WAKE, Start Interception, Regular Season, In Conf",,
video 02 10 2022,826.3714281169994,9.829031803001499,DMid DUKE,17,,,,,,,,,,,,,NewBS DMid DUKE,,,,From AMid DUKE,,,,,Sideline,,,,,,,,,To DMid DUKE,,", , Road Game, Q1, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
video 02 10 2022,835.7988074649999,13.700488901998142,DMid DUKE,18,,,,,,,,,,,,,,,BS 2,,,,,,,,,,,,,,,,To DMid DUKE,,", , Road Game, Q1, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
video 02 10 2022,875.0993806129987,6.099416578000728,DMid DUKE,19,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To DMid DUKE,,", Road Game, Q1, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
video 02 10 2022,957.1099825709996,7.136506317889257,DMid DUKE,20,,,,,,BW AMid WAKE,BL DMid DUKE,,,,,,,,,,From D25 DUKE,,,,"Interception, Turnover",,,,,,,,,,To DMid DUKE,,", , , Road Game, Q2, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
video 02 10 2022,969.7984779729989,5.597504667000294,DMid DUKE,21,,,,,,,,,,,,,,,,,,From AMid WAKE,,,,,,,,,,,,,To DMid DUKE,,", Road Game, Q2, BW3 WAKE, DUKE 11v11 WAKE, DUKE 0 - 0  WAKE, Regular Season, In Conf",,
video 02 10 2022,1016.7319380229993,5.866864068000041,DMid DUKE,22,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,", Road Game, Q2, BW1 DUKE, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, Start D25 DUKE, Regular Season, In Conf",,
video 02 10 2022,1058.674361876998,9.224844886999563,DMid DUKE,23,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,", Road Game, Q2, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
video 02 10 2022,1263.4863218599994,7.51225139299936,DMid DUKE,24,,,,,,,,,,,,,,,BS 2,,,,,,,,,,,,,,,,To DMid DUKE,,", , Road Game, Q2, DUKE 0 - 1  WAKE, DUKE 11v11 WAKE, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
video 02 10 2022,1351.3981825679998,10.301403728999503,DMid DUKE,25,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,", Road Game, Q2, DUKE 0 - 1  WAKE, DUKE 11v11 WAKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
video 02 10 2022,1435.7990558029994,9.300386136999578,DMid DUKE,26,,,,,,,,,,,,,,,,,,From D25 WAKE,,,,,,,,,,,,,To DMid DUKE,,", Road Game, DUKE 0 - 1  WAKE, BW1 WAKE, Q2, Start Interception, DUKE 11v11 WAKE, Start DMid DUKE, Regular Season, In Conf",,
video 02 10 2022,1489.9815,6.619300826000199,DMid DUKE,27,,,,,,,,,,,,,NewBS DMid DUKE,,,,,From AMid WAKE,,,,Free Hit,,,,,,,,,To DMid DUKE,,", , Road Game, Q2, DUKE 0 - 1  WAKE, DUKE 11v11 WAKE, BW2 DUKE, Start DMid DUKE, Regular Season, In Conf",,
video 02 10 2022,1495.9983746060007,19.598641195999107,DMid DUKE,28,,,,,,,,,,,,,,,BS 2,,,,,,,,,,,,,,,,To DMid DUKE,,", , Road Game, Q2, DUKE 0 - 1  WAKE, DUKE 11v11 WAKE, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
video 02 10 2022,1514.8989607069977,5.000009596001519,DMid DUKE,29,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To DMid DUKE,,", Road Game, Q2, DUKE 0 - 1  WAKE, DUKE 11v11 WAKE, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
video 02 10 2022,1557.5346111111112,6.46413363988745,DMid DUKE,30,,,,,,,,,,,,,,,,,,From A25 WAKE,,,,,,Show - Tendency,,,,,,,To DMid DUKE,,", Road Game, Q2, BW3 WAKE, DUKE 11v11 WAKE, DUKE 0 - 1  WAKE, Start DMid DUKE, Regular Season, In Conf",,
video 02 10 2022,1588.8978993379983,6.148263687000053,DMid DUKE,31,,,,,,,,,,TOW AMid WAKE,TO DMid DUKE,,,,,,From D25 DUKE,,,,"Ball Out, Turnover",,,,,,,,,,To DMid DUKE,,", , , Road Game, Q2, DUKE 0 - 1  WAKE, DUKE 11v11 WAKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
video 02 10 2022,1624.1158555555555,10.68326926244481,DMid DUKE,32,,,,,,,,,,,,,,,,,,From AMid WAKE,,,,,,,,,,,,,To DMid DUKE,,", Road Game, Q2, DUKE 0 - 1  WAKE, DUKE 11v11 WAKE, BW2 DUKE, Start DMid DUKE, Regular Season, In Conf",,
video 02 10 2022,1649.0150856329983,3.584978829001784,DMid DUKE,33,,,,,,,,,,,,,NewBS D25 DUKE,,,,From D25 DUKE,,,,,Sideline,,,,,,,,,To DMid DUKE,,", , Road Game, Q2, BW1 DUKE, DUKE 0 - 1  WAKE, DUKE 11v11 WAKE, Start D25 DUKE, Regular Season, In Conf",,
video 02 10 2022,1662.5983277409994,16.101296684998943,DMid DUKE,34,,,,,,BW AMid WAKE,BL DMid DUKE,,,,,,,,,,From D25 DUKE,,,,"Interception, Turnover",,,,,,,,,,To DMid DUKE,,", , , Road Game, DUKE 0 - 1  WAKE, Q2, DUKE 11v11 WAKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
video 02 10 2022,1739.5191333333332,10.079312130667176,DMid DUKE,35,,,,,,,,,,,,,,,BS 2,,,,,,,,,,,,,,,,To DMid DUKE,,", , Road Game, Q2, DUKE 0 - 2  WAKE, DUKE 11v11 WAKE, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
video 02 10 2022,1757.5993868859996,4.30951326999957,DMid DUKE,36,,,,,,,,,,TOW AMid WAKE,TO DMid DUKE,,,,,,From D25 DUKE,,,,"Ball Out, Turnover",,,,,,,,,,To DMid DUKE,,", , , Road Game, Q2, DUKE 0 - 2  WAKE, DUKE 11v11 WAKE, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
video 02 10 2022,1815.5981801239984,13.601855427001283,DMid DUKE,37,,,,,,,,,,,,,NewBS DMid DUKE,,BS 2,,,,,,,Free Hit,,,,,,,,,To DMid DUKE,,", , , Road Game, Q2, DUKE 0 - 2  WAKE, DUKE 11v11 WAKE, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
video 02 10 2022,1828.2980720549988,7.600685206001117,DMid DUKE,38,,,,,,,,,,,,,,,BS 2,,,,,,,,,,,,,,,,To DMid DUKE,,", , Road Game, Q2, DUKE 0 - 2  WAKE, DUKE 11v11 WAKE, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
video 02 10 2022,1844.2129104860005,15.342589513999428,DMid DUKE,39,,,,,,,,,,,,,NewBS DMid DUKE,,,,From D25 DUKE,,,,,Free Hit,,,,,,,,,To DMid DUKE,,", , Road Game, Q2, DUKE 0 - 2  WAKE, DUKE 11v11 WAKE, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
video 02 10 2022,1857.5555,5.742963326999188,DMid DUKE,40,,,,,,,,,,,,,,,BS 2,,,,,,,,,,,,,,,,To DMid DUKE,,", , Road Game, Q2, DUKE 0 - 2  WAKE, DUKE 11v11 WAKE, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
video 02 10 2022,2011.8155444444444,4.0832595085541925,DMid DUKE,41,,,,,,,,,,,,,,,,,,From AMid WAKE,,,,,,,,,,,,,To DMid DUKE,,", Road Game, Q3, DUKE 0 - 2  WAKE, DUKE 11v11 WAKE, BW2 DUKE, Start DMid DUKE, Regular Season, In Conf",,
video 02 10 2022,2200.8978010719984,5.700892134001151,DMid DUKE,42,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To DMid DUKE,,", Road Game, Q3, DUKE 0 - 2  WAKE, DUKE 11v11 WAKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
video 02 10 2022,2250.399033674,12.900204247000602,DMid DUKE,43,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To DMid DUKE,,", Road Game, Q3, DUKE 0 - 2  WAKE, DUKE 11v11 WAKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
video 02 10 2022,2263.8985227879984,5.399489604000337,DMid DUKE,44,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To DMid DUKE,,", Road Game, Q3, DUKE 0 - 2  WAKE, DUKE 11v11 WAKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
video 02 10 2022,2313.897424323,3.559131232555501,DMid DUKE,45,,,,,,BW AMid WAKE,BL DMid DUKE,,,,,,,,,,From D25 DUKE,,,,"Interception, Turnover",,,,,,,,,,To DMid DUKE,,", , , Road Game, Q3, DUKE 0 - 2  WAKE, DUKE 11v11 WAKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
video 02 10 2022,2320.4429777777777,3.055742705220382,DMid DUKE,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid DUKE,,", , DUKE 11v11 WAKE, In Conf, Road Game, Q3, Regular Season, DUKE 0 - 2  WAKE",,
video 02 10 2022,2810.7001738609983,4.198158599000635,DMid DUKE,47,,,,,,,,,,TOW AMid WAKE,TO DMid DUKE,,,,,,From D25 DUKE,,,,"Ball Out, Turnover",,,,,,,,,,To DMid DUKE,,", , , Road Game, DUKE 0 - 2  WAKE, Q3, DUKE 11v11 WAKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
video 02 10 2022,2842.614988888889,3.584299749110869,DMid DUKE,48,,,,,,,,,,,,,,,,,,From AMid WAKE,,,,,,,,,,,,,To DMid DUKE,,", DUKE 11v11 WAKE, In Conf, Road Game, Q3, Regular Season, DUKE 0 - 2  WAKE",,
video 02 10 2022,2875.8970699539996,8.26934115711174,DMid DUKE,49,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,", Road Game, DUKE 0 - 2  WAKE, BW1 DUKE, Q3, DUKE 11v11 WAKE, Start D25 DUKE, Regular Season, In Conf",,
video 02 10 2022,2891.890895899,8.707783489999656,DMid DUKE,50,,,,,,,,,,,,,,,BS 2,,,,,,,,,,,,,,,,To DMid DUKE,,", , Road Game, Q3, DUKE 0 - 2  WAKE, DUKE 11v11 WAKE, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
video 02 10 2022,3149.799375732999,8.89896691299964,DMid DUKE,51,,,,,,,,,,,,,,,,,,From DMid WAKE,,,,,,,,,,,,,To DMid DUKE,,", Road Game, DUKE 0 - 2  WAKE, Q4, DUKE 11v11 WAKE, Start Interception, BW2 DUKE, Start DMid DUKE, Regular Season, In Conf",,
video 02 10 2022,3170.398082793999,3.200575409997782,DMid DUKE,52,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To DMid DUKE,,", Road Game, Q4, BW2 DUKE, DUKE 0 - 2  WAKE, DUKE 11v11 WAKE, Start DMid DUKE, Regular Season, In Conf",,
video 02 10 2022,3430.9859973259972,17.71168522699918,DMid DUKE,53,,,,,,,,,,,,,,,BS 2,,,,,,,,,,,,,,,,To DMid DUKE,,", , Road Game, Q4, DUKE 0 - 3  WAKE, DUKE 11v11 WAKE, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
video 02 10 2022,3448.7979724390016,4.6005973629976324,DMid DUKE,54,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To DMid DUKE,,", Road Game, DUKE 0 - 3  WAKE, Q4, DUKE 11v11 WAKE, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
video 02 10 2022,3495.1978327819984,3.274989440223635,DMid DUKE,55,,,,,,BW AMid WAKE,BL DMid DUKE,,,,,,,,,,From D25 DUKE,,,,"Interception, Turnover",,,,,,,,,,To DMid DUKE,,", , , Road Game, Q4, DUKE 0 - 3  WAKE, DUKE 11v11 WAKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
video 02 10 2022,3538.4983113529975,18.000728023003376,DMid DUKE,56,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To DMid DUKE,,", Road Game, Q4, DUKE 0 - 3  WAKE, DUKE 11v11 WAKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
video 02 10 2022,3780.197413779,3.203468213997894,DMid DUKE,57,,,,,,,,,,,,,NewBS D25 DUKE,,,,From D25 DUKE,,,,,Free Hit,,,,,,,,,To DMid DUKE,,", , Road Game, DUKE 0 - 3  WAKE, BW1 DUKE, Q4, DUKE 11v11 WAKE, Start D25 DUKE, Regular Season, In Conf",,
video 02 10 2022,3782.296697662002,8.988002337998296,DMid DUKE,58,,,,,,BW AMid WAKE,BL DMid DUKE,,,,,,,,BS 2,,,,,,"Interception, Turnover",,,,,,,,,,To DMid DUKE,,", , , , Road Game, Q4, DUKE 0 - 3  WAKE, DUKE 11v11 WAKE, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
video 02 10 2022,3817.898261309001,4.6163164687768585,DMid DUKE,59,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,", Road Game, DUKE 0 - 3  WAKE, Q4, DUKE 11v11 WAKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
video 02 10 2022,4221.497114177998,5.302523226999256,DMid DUKE,60,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,", Road Game, DUKE 0 - 3  WAKE, Q4, DUKE 11v11 WAKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
video 02 10 2022,4278.6467555555555,6.452322602443928,DMid DUKE,61,,,,,,,,,,,,,,,,,,From D25 WAKE,,,,,,,,,,,,,To DMid DUKE,,", Road Game, DUKE 0 - 3  WAKE, Q4, DUKE 11v11 WAKE, Start Interception, BW2 DUKE, Start DMid DUKE, Regular Season, In Conf",,
video 02 10 2022,4391.399054729997,11.700757929002975,DMid DUKE,62,,,,,,,,,,,,,,,,,,From AMid WAKE,,,,,,,,,,,,,To DMid DUKE,,", Road Game, DUKE 0 - 3  WAKE, Q4, DUKE 11v11 WAKE, BW3 WAKE, Start DMid DUKE, Regular Season, In Conf",,
video 02 10 2022,4583.19807487,5.700991000999238,DMid DUKE,63,,,,,,,,,,,,,,,,,,From DMid WAKE,,,,,,,,,,,,,To DMid DUKE,,", Road Game, DUKE 0 - 3  WAKE, Q4, DUKE 11v11 WAKE, Start Interception, BW2 DUKE, Start DMid DUKE, Regular Season, In Conf",,
video 02 10 2022,11.332755555555556,7.417544444444443,D25 DUKE,1,,,,,,BW A25 WAKE,BL D25 DUKE,,,,,,,,,,,From A25 WAKE,,,"Turnover, Duel Lost",,,Show - Tendency,,,,,,,To D25 DUKE,,", , , Road Game, Q1, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, BW1 DUKE, Start D25 DUKE, Regular Season, In Conf",,
video 02 10 2022,48.198734049998606,13.498287686000353,D25 DUKE,2,,,,,,,,,,,,,,,BS 1,,,,,,,,,Show - Outlet,,,,,,,To D25 DUKE,,", , Road Game, Q1, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
video 02 10 2022,206.2987887780005,5.399992944999269,D25 DUKE,3,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To D25 DUKE,,", Road Game, Q1, BW2 DUKE, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, Start DMid DUKE, Regular Season, In Conf",,
video 02 10 2022,335.45484444444446,4.243881902555415,D25 DUKE,4,,,,,,,,,,,,,,,,,,From A25 WAKE,,,,,,,,,,,,,To D25 DUKE,,", Road Game, Q1, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, BW1 DUKE, Start D25 DUKE, Regular Season, In Conf",,
video 02 10 2022,396.2992924089987,6.2000245700013465,D25 DUKE,5,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To D25 DUKE,,", Road Game, Q1, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
video 02 10 2022,509.4964589839987,9.304578921001678,D25 DUKE,6,,,,,,,,,,,,,NewBS D25 DUKE,,,,,From AMid WAKE,,,,Free Hit,,,,,,,,,To D25 DUKE,,", , Road Game, DUKE 0 - 0  WAKE, BW1 WAKE, Q1, Start Interception, DUKE 11v11 WAKE, Start D25 DUKE, Regular Season, In Conf",,
video 02 10 2022,518.8998058319992,8.400018820999094,D25 DUKE,7,,,,,,,,,,TOW A25 WAKE,TO D25 DUKE,,,,BS 1,,,,,,"Foul Against, Turnover",,,,,,,,,,To D25 DUKE,,", , , , Road Game, Q1, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
video 02 10 2022,559.4783371509983,4.421070165001993,D25 DUKE,8,,,,,,,,,,,,,,,BS 1,,,,,,,,,,,,,,,,To D25 DUKE,,", , Road Game, Q1, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
video 02 10 2022,563.999557333998,5.899564517001181,D25 DUKE,9,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To D25 DUKE,,", Road Game, Q1, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
video 02 10 2022,581.4986073699987,5.500723526000229,D25 DUKE,10,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To D25 DUKE,,", Road Game, Q1, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
video 02 10 2022,592.5974524739995,3.4019413860007717,D25 DUKE,11,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,Show - Outlet,,,,,,,To D25 DUKE,,", Road Game, Q1, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
video 02 10 2022,954.397908757,4.712073813999609,D25 DUKE,12,,,,,,,,,,,,,,,BS 1,,,,,,,,,,,,,,,,To D25 DUKE,,", , Road Game, Q2, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
video 02 10 2022,1014.2999356290003,4.432002393999028,D25 DUKE,13,,,,,,,,,,,,,,,,,,From A25 WAKE,,,,,,,,,,,,,To D25 DUKE,,", Road Game, Q2, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, BW1 DUKE, Start D25 DUKE, Regular Season, In Conf",,
video 02 10 2022,1020.5988020909994,6.603742353445,D25 DUKE,14,,,,,,BW A25 WAKE,BL D25 DUKE,,,,,,,,,,From DMid DUKE,,,,"Turnover, Duel Lost",,,,,,,,,,To D25 DUKE,,", , , Road Game, Q2, BW1 DUKE, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, Start D25 DUKE, Regular Season, In Conf",,
video 02 10 2022,1043.5995269230002,17.07483495399788,D25 DUKE,15,,,,,,,,,,,,,,,BS 1,,,,,,,,,,,,,,,,To D25 DUKE,,", , Road Game, Q2, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
video 02 10 2022,1320.5977288459978,8.702361623003299,D25 DUKE,16,,,,,,,,,,,,,NewBS D25 DUKE,,,,,From A25 WAKE,,,,Sideline,,,,,,,,,To D25 DUKE,,", , Road Game, Q2, DUKE 0 - 1  WAKE, DUKE 11v11 WAKE, BW1 DUKE, Start D25 DUKE, Regular Season, In Conf",,
video 02 10 2022,1328.1983521700004,25.19983039799945,D25 DUKE,17,,,,,,,,,,,,,,,BS 1,,,,,,,,,,,,,,,,To D25 DUKE,,", , Road Game, Q2, DUKE 0 - 1  WAKE, DUKE 11v11 WAKE, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
video 02 10 2022,1513.5970158019998,3.301944904997981,D25 DUKE,18,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To D25 DUKE,,", Road Game, Q2, DUKE 0 - 1  WAKE, DUKE 11v11 WAKE, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
video 02 10 2022,1541.0971479039997,8.667640984889204,D25 DUKE,19,,,,,,BW A25 WAKE,BL D25 DUKE,,,,,,,,,,,From A25 WAKE,,,"Interception, Turnover",,,,,,,,,,To D25 DUKE,,", , , Road Game, DUKE 0 - 1  WAKE, BW2 WAKE, Q2, Start Interception, DUKE 11v11 WAKE, Start D25 DUKE, Regular Season, In Conf",,
video 02 10 2022,1587.9860666666666,2.9118326713316947,D25 DUKE,20,,,,,,,,,,,,,,,BS 1,,,,,,,,,,,,,,,,To D25 DUKE,,", , Road Game, Q2, DUKE 0 - 1  WAKE, DUKE 11v11 WAKE, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
video 02 10 2022,1646.7775111111112,4.237574521887154,D25 DUKE,21,,,,,,,,,,,,,,,,,,From A25 WAKE,,,,,,,,,,,,,To D25 DUKE,,", Road Game, Q2, BW2 WAKE, DUKE 11v11 WAKE, DUKE 0 - 1  WAKE, Regular Season, In Conf",,
video 02 10 2022,1651.599101501,12.999226239999416,D25 DUKE,22,,,,,,,,,,,,,,,BS 1,,,,,,,,,,,,,,,,To D25 DUKE,,", , Road Game, Q2, DUKE 0 - 1  WAKE, DUKE 11v11 WAKE, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
video 02 10 2022,1747.5984454640004,12.000941421999187,D25 DUKE,23,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To D25 DUKE,,", Road Game, Q2, DUKE 0 - 2  WAKE, DUKE 11v11 WAKE, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
