Timeline,Start time,Duration,Row,Instance number,Attack,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct Ball Win NW,BS Outcome - Direct turnover DUKE,BS Outcome - Direct turnover NW,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct Ball Win NW,BS Outcome - In Direct turnover DUKE,BS Outcome - In Direct turnover NW,BS Outcome - New BS DUKE,BS Outcome - New BS NW,Ball Start,Circle Entry,From Zone DUKE,From Zone NW,Goal Type,Outcome +,Outcome -,Outcome Neutral,Set Piece,Start Type DUKE,Start Type NW,To Zone DUKE,To Zone NW,Ungrouped,Notes,Flags
Duke vs Northwestern SEP2,470.9108976179985,25.864113493112598,DUKE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,527.6982092119748,10.888811375029718,DUKE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,564.5316111111111,18.566511523877125,DUKE,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,609.5161213859609,5.2326268750259715,DUKE,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,727.6263333333334,24.671710308652564,DUKE,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,762.2996494329743,9.757896876000245,DUKE,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,797.0982670179936,5.29925058296601,DUKE,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,840.2977799739917,29.700579875994435,DUKE,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,937.297209668978,18.754293749005456,DUKE,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,966.5990680029801,3.0937535819920186,DUKE,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,982.0981921679866,2.7149193340129614,DUKE,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,991.0980516279701,7.4006372609187565,DUKE,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,1147.3014888888888,1.0,DUKE,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,1155.0994347629887,5.197611207993305,DUKE,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,1181.926191337966,18.969915209011788,DUKE,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,1201.2745666666667,64.19701216032536,DUKE,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,1283.5997085539882,12.426517374000696,DUKE,17,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,1302.89745601297,16.40069462402289,DUKE,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,1329.0998487619936,8.79618820898122,DUKE,19,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,1348.098014470988,113.24059664012316,DUKE,20,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,1483.1981870750044,1.952001813884408,DUKE,21,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,1552.197569739968,20.21022350003568,DUKE,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,1592.6977824539854,4.700124042002017,DUKE,23,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,1670.8428444444444,1.0,DUKE,24,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,1836.4413701519975,15.046574292446849,DUKE,25,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,1942.9978472429793,31.662808312576317,DUKE,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,1984.997513497988,18.200593373978563,DUKE,27,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,2024.7402650519593,11.657829251036219,DUKE,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,2060.8000715100097,7.636557375976736,DUKE,29,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,2078.668897135971,44.39365008200184,DUKE,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,2148.497938048981,16.000590542000737,DUKE,31,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,2193.397477381976,35.09739101902096,DUKE,32,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,2249.6967667339786,16.24849541698768,DUKE,33,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,2289.2955870249903,19.744406042974333,DUKE,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,2340.744451400992,9.854690791991743,DUKE,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,2368.29908831699,9.98180057189893,DUKE,36,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,2387.3775304609703,8.419617291019676,DUKE,37,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,2408.5095242939847,33.02972015045998,DUKE,38,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,2443.2826666666665,217.81576468130925,DUKE,39,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,2693.499130098,2.100160540973775,DUKE,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,2712.898440362999,16.500866957993367,DUKE,41,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,2746.7977331960037,6.24817791510759,DUKE,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,2774.0004052449844,66.59909991699806,DUKE,43,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,2859.0968634119827,9.70159183300666,DUKE,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,2877.7982125789777,28.699609717021303,DUKE,45,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,2912.1986994629765,2.747922759245739,DUKE,46,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,2931.4140156619737,678.5927510046931,DUKE,47,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,3619.599279935995,4.817490081974938,DUKE,48,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,3631.397652473991,11.917573290995733,DUKE,49,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,3661.2987018059853,6.298463458001606,DUKE,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,3687.4979824659995,97.29891291700142,DUKE,51,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,3839.7554036739625,81.2245963260375,DUKE,52,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,3979.8975392979846,3.0989537499763173,DUKE,53,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,4007.1982143399846,21.49872587501295,DUKE,54,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,4041.9976478819776,21.6985427930058,DUKE,55,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,4207.9114938079865,24.287871915982578,DUKE,56,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,4261.3989726389855,7.90059812601794,DUKE,57,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,4286.599686179992,9.916446709006777,DUKE,58,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,4325.797992180985,44.60868559679329,DUKE,59,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,4381.498256777999,9.977828581983886,DUKE,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,4394.88437165198,13.61280154799806,DUKE,61,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,4429.103511111111,63.3998463378839,DUKE,62,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,4561.595333333334,1.0,DUKE,63,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,4570.3792,7.43771111111073,DUKE,64,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,4579.1970675269895,5.800887457002318,DUKE,65,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,4588.498051234979,24.70127829100511,DUKE,66,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,4617.999193400962,29.85198437681538,DUKE,67,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,4660.259996412997,17.31352637400323,DUKE,68,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,4686.210102376007,38.787543524950706,DUKE,69,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,4731.297755758001,14.707818042998952,DUKE,70,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,4777.798827211983,202.91916241099807,DUKE,71,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,5009.384,24.613448344986864,DUKE,72,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,5041.124249678989,5.773721623989331,DUKE,73,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,5065.699080302983,16.398171291990366,DUKE,74,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,5152.698443884991,21.56315016701501,DUKE,75,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,5186.79802340301,2.9989191659524295,DUKE,76,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,5199.499011986998,16.598680208989208,DUKE,77,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,5303.819388888889,22.30961588008813,DUKE,78,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,5361.861780102994,22.1290040410031,DUKE,79,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,5431.1997180599865,15.098521710006935,DUKE,80,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,5467.7256777777775,19.81310104619206,DUKE,81,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,5497.59980232498,8.699193790996105,DUKE,82,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,5540.119318154964,40.076945792019615,DUKE,83,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,5597.400015989001,4.38693137498376,DUKE,84,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,5634.269723138974,7.014310194359496,DUKE,85,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,5662.799934431998,9.318118665994916,DUKE,86,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,5749.199518710984,11.996644999987438,DUKE,87,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,5768.695671419981,20.403008218998366,DUKE,88,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,5909.698312804983,5.248364972794661,DUKE,89,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,5946.745733333333,36.85045774764603,DUKE,90,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,6375.997130528992,2.401709708992712,DUKE,91,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Northwestern SEP2,2462.397715075981,8.0,Chance DUKE,1,,,,,,,,,,,,,,From A25 DUKE,,,"Shot DUKE, Chance DUKE, CE DUKE",,,,,,To Circle DUKE,,"Road Game, Q2, DUKE 0 - 1  NW, DUKE 11v11 NW, Start A25 DUKE, BS4 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,3635.08195530598,8.0,Chance DUKE,2,,,,,,,,,,,,,,From A25 DUKE,,,"Shot DUKE, Chance DUKE, CE DUKE",,,,,,To Circle DUKE,,"Road Game, Q3, BW4 DUKE, DUKE 0 - 1  NW, DUKE 11v11 NW, Start A25 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,3869.1126,8.0,Chance DUKE,3,,,,,,,,,,,,,,From A25 DUKE,,,"Shot DUKE, Chance DUKE, CE DUKE",,,,,,To Circle DUKE,,,,
Duke vs Northwestern SEP2,4735.994228842965,8.0,Chance DUKE,4,,,,,,,,,,,,,,From A25 DUKE,,,"Shot DUKE, Chance DUKE, CE DUKE",,,,,,To Circle DUKE,,"Road Game, Q3, DUKE 0 - 2  NW, DUKE 11v11 NW, Start A25 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5314.997682393971,8.0,Chance DUKE,5,,,,,,,,,,,,,,From A25 DUKE,,,"Shot DUKE, Chance DUKE, CE DUKE",,,,,,To Circle DUKE,,"Road Game, Q4, BW2 DUKE, DUKE 0 - 2  NW, DUKE 11v11 NW, Start DMid DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5780.743415637973,8.0,Chance DUKE,6,,,BW D25 NW,BL A25 DUKE,,,,,,,,,,From A25 DUKE,,,"Shot DUKE, Chance DUKE, CE DUKE","End Line, Turnover",,,,,To Circle DUKE,,"Road Game, Q4, DUKE 0 - 2  NW, DUKE 11v11 NW, Start AMid DUKE, BS3 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,980.2980553769967,18.200633511892192,CE DUKE,1,,,BW D25 NW,BL A25 DUKE,,,,,,,,,Right,"From A25 DUKE, From A25 DUKE",,,"CE DUKE, CE DUKE","ACE-0 DUKE, End Line, Turnover",,,,,To Circle DUKE,,"Road Game, Q1, BW3 DUKE, DUKE 0 - 0  NW, DUKE 11v11 NW, Start AMid DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,1217.1082888888889,24.327821436085515,CE DUKE,2,,,,,,,,,,,,,Left,"From A25 DUKE, From A25 DUKE",,,"CE DUKE, CE DUKE",ACE-0 DUKE,,,,,To Circle DUKE,,"Road Game, Q1, DUKE 0 - 1  NW, DUKE 11v11 NW, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,1240.0923333333333,25.3792454936588,CE DUKE,3,,,,,,,TOW D25 NW,TO A25 DUKE,,,,,Right,"From A25 DUKE, From A25 DUKE",,,"CE DUKE, CE DUKE","ACE-0 DUKE, Turnover, Foul Against",,,,,To Circle DUKE,,"Road Game, Q1, DUKE 0 - 1  NW, DUKE 11v11 NW, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,1359.799505932972,28.300603525010274,CE DUKE,4,,,,,,,,,,,,,Right,"From A25 DUKE, From A25 DUKE",,,"CE DUKE, PC Win DUKE, PC Win DUKE, CE DUKE",,,,,,To Circle DUKE,,"Road Game, Q1, DUKE 0 - 1  NW, DUKE 11v11 NW, Start A25 DUKE, BS4 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,1444.338611111111,17.0,CE DUKE,5,,,BW D25 NW,BL A25 DUKE,,,,,,,,,Right,"From A25 DUKE, From A25 DUKE",,,"CE DUKE, CE DUKE","ACE-0 DUKE, Interception, Turnover",,,,,To Circle DUKE,,"Road Game, Q1, DUKE 0 - 1  NW, DUKE 11v11 NW, Start A25 DUKE, BS4 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,1957.6606555555556,17.0,CE DUKE,6,,,BW D25 NW,BL A25 DUKE,,,,,,,,,Left,"From A25 DUKE, From A25 DUKE",,,"CE DUKE, CE DUKE","ACE-0 DUKE, Interception, Turnover",,,,,To Circle DUKE,,"Road Game, DUKE 0 - 1  NW, Q2, DUKE 11v10 NW, Start AMid DUKE, BS3 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2208.6703444444443,19.82452395655264,CE DUKE,7,,,BW D25 NW,BL A25 DUKE,,,,,,,,,Right,"From A25 DUKE, From A25 DUKE",,,"CE DUKE, CE DUKE","ACE-0 DUKE, Interception, Turnover",,,,,To Circle DUKE,,"Road Game, Q2, DUKE 0 - 1  NW, DUKE 11v11 NW, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2413.0891482859674,28.45009615847721,CE DUKE,8,,,,,,,TOW D25 NW,TO A25 DUKE,,,,,Middle,"From A25 DUKE, From A25 DUKE",,,"CE DUKE, CE DUKE","ACE-0 DUKE, Turnover, Foul Against",,,,,To Circle DUKE,,"Road Game, Q2, BW4 DUKE, DUKE 0 - 1  NW, DUKE 11v11 NW, Start A25 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2447.9971796609702,30.170087416025126,CE DUKE,9,,,,,,,,,,,,,Right,"From A25 DUKE, From A25 DUKE, From A25 DUKE",,,"CE DUKE, Shot DUKE, Chance DUKE, CE DUKE, CE DUKE, PC Win DUKE, PC Win DUKE, CE DUKE",,,,,,"To Circle DUKE, To Circle DUKE",,"Road Game, Q2, DUKE 0 - 1  NW, DUKE 11v11 NW, Start A25 DUKE, BS4 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2545.011276120005,23.813509290997445,CE DUKE,10,,,,,,,,,,,,,Right,"From A25 DUKE, From A25 DUKE",,,"CE DUKE, PC Win DUKE, PC Win DUKE, CE DUKE",,,,,,To Circle DUKE,,"Road Game, Q2, DUKE 0 - 1  NW, DUKE 11v11 NW, Start A25 DUKE, BS4 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2874.1685,32.329322295998736,CE DUKE,11,,,,,,,TOW D25 NW,TO A25 DUKE,,,,,Right,"From A25 DUKE, From A25 DUKE",,,"CE DUKE, CE DUKE","ACE-0 DUKE, Turnover, Foul Against",,,,,To Circle DUKE,,"Road Game, Q2, BW3 DUKE, DUKE 0 - 1  NW, DUKE 11v11 NW, Start AMid DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,3618.8635000569884,24.45172570799832,CE DUKE,12,,,BW D25 NW,BL A25 DUKE,,,,,,,,,Left,"From A25 DUKE, From A25 DUKE",,,"CE DUKE, Shot DUKE, Chance DUKE, CE DUKE","Interception, Turnover",,,,,To Circle DUKE,,"Road Game, Q3, BW4 DUKE, DUKE 0 - 1  NW, DUKE 11v11 NW, Start A25 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,3763.5981492570036,21.19874612599733,CE DUKE,13,,,BW D25 NW,BL A25 DUKE,,,,,,,,,Middle,"From A25 DUKE, From A25 DUKE",,,"CE DUKE, CE DUKE","ACE-0 DUKE, Duel Lost, Turnover",,,,,To Circle DUKE,,"Road Game, Q3, DUKE 0 - 1  NW, DUKE 11v11 NW, Start A25 DUKE, BS4 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,3831.8974038829833,89.08259611701669,CE DUKE,14,,,,,,,,,,,,,Middle,"From A25 DUKE, From A25 DUKE",,,"CE DUKE, Shot DUKE, Chance DUKE, CE DUKE",,,,,,To Circle DUKE,,"Road Game, Q3, BW1 DUKE, DUKE 0 - 1  NW, DUKE 11v11 NW, Start D25 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,4383.926988888888,24.57018431108918,CE DUKE,15,,,BW D25 NW,BL A25 DUKE,,,,,,,,,Left,"From A25 DUKE, From A25 DUKE",,,"CE DUKE, CE DUKE","ACE-0 DUKE, Interception, Turnover",,,,,To Circle DUKE,,"Road Game, DUKE 0 - 1  NW, BW4 DUKE, Q3, DUKE 11v11 NW, Start A25 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,4468.5898,23.91355744899556,CE DUKE,16,,,BW D25 NW,BL A25 DUKE,,,,,,,,,Middle,"From A25 DUKE, From A25 DUKE",,,"CE DUKE, CE DUKE","ACE-0 DUKE, Duel Lost, Turnover",,,,,To Circle DUKE,,"Road Game, DUKE 0 - 1  NW, Q3, Start LC DUKE, DUKE 11v11 NW, Start LC DUKE, BS3 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,4648.652394953991,25.56159291701897,CE DUKE,17,,,,,,,,,,NewBS A25 DUKE,,,Left,From A25 DUKE,,,,,Long Corner,,,,,,"Road Game, Q3, BW4 DUKE, DUKE 0 - 2  NW, DUKE 11v11 NW, Start A25 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,4723.761948300989,22.24362550001024,CE DUKE,18,,,BW D25 NW,BL A25 DUKE,,,,,,,,,Middle,"From A25 DUKE, From A25 DUKE",,,"CE DUKE, Shot DUKE, Chance DUKE, CE DUKE","End Line, Turnover",,,,,To Circle DUKE,,"Road Game, Q3, DUKE 0 - 2  NW, DUKE 11v11 NW, Start A25 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5301.310066666667,24.818938102310312,CE DUKE,19,,,BW D25 NW,BL A25 DUKE,,,,,,,,,Left,"From A25 DUKE, From A25 DUKE",,,"CE DUKE, Shot DUKE, Chance DUKE, CE DUKE","End Line, Turnover",,,,,To Circle DUKE,,"Road Game, Q4, BW2 DUKE, DUKE 0 - 2  NW, DUKE 11v11 NW, Start DMid DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5768.514733333333,20.58394630564635,CE DUKE,20,,,BW D25 NW,BL A25 DUKE,,,,,,,,,Middle,"From AMid DUKE, From A25 DUKE",,,"CE DUKE, Shot DUKE, Chance DUKE, CE DUKE","End Line, Turnover",,,,,To Circle DUKE,,"Road Game, Q4, DUKE 0 - 2  NW, DUKE 11v11 NW, Start AMid DUKE, BS3 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5949.6989143319715,23.229530112473185,CE DUKE,21,,,,,,,,,,NewBS A25 DUKE,,,Middle,"From AMid DUKE, From A25 DUKE",,,"CE DUKE, CE DUKE",ACE-0 DUKE,Free Hit,,,,To Circle DUKE,,"Road Game, Q4, DUKE 0 - 2  NW, DUKE 11v11 NW, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5960.188019869,23.408171211979607,CE DUKE,22,,,,,,,TOW D25 NW,TO A25 DUKE,,,,,Middle,"From A25 DUKE, From A25 DUKE",,,"CE DUKE, CE DUKE","ACE-0 DUKE, Turnover, Foul Against",,,,,To Circle DUKE,,"Road Game, Q4, BW4 DUKE, DUKE 11v11 NW, DUKE 0 - 2  NW, Start A25 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,6097.608,17.0,CE DUKE,23,,,,,,,,,,,,,,,,,"PC Win DUKE, CE DUKE",,,,,,To Circle DUKE,,"DUKE 11v11 NW, Out of Conf, Road Game, Q4, Regular Season, DUKE 0 - 2  NW",,
Duke vs Northwestern SEP2,4393.200488652009,15.296684547968653,BW4 DUKE,1,,,BW D25 NW,BL A25 DUKE,,,,,,,,,Left,"From A25 DUKE, From A25 DUKE",,,"CE DUKE, CE DUKE","ACE-0 DUKE, Interception, Turnover",,,,,To Circle DUKE,,"Road Game, DUKE 0 - 1  NW, Q3, DUKE 11v11 NW, BW4 DUKE, Start A25 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,4402.812805033994,6.096783290985513,BW4 DUKE,2,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 NW, BW4 DUKE",,
Duke vs Northwestern SEP2,5004.384,6.0,BW4 DUKE,3,,,,,,,,,,NewBS A25 DUKE,,,,,,,,,Free Hit,,,,,,"Road Game, DUKE 0 - 2  NW, BW4 DUKE, Q4, DUKE 11v11 NW, Start A25 DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,6371.3113856119935,7.087454625991086,BW4 DUKE,4,,,,,,,TOW D25 NW,TO A25 DUKE,,,,,,,,,,"Turnover, Foul Against",,,,,,,DUKE 11v11 NW,,
Duke vs Northwestern SEP2,6372.607567738002,6.793288999022479,BW4 DUKE,5,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 NW, BW4 DUKE, End",,
Duke vs Northwestern SEP2,979.4010414600115,5.412070041988045,BW3 DUKE,1,,,BW DMid NW,BL AMid DUKE,,,,,,,,,,,,,,"Interception, Turnover",,,,,,,DUKE 11v11 NW,,
Duke vs Northwestern SEP2,980.2166496259863,7.080192710005235,BW3 DUKE,2,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 0 - 0  NW, BW3 DUKE, DUKE 11v11 NW",,
Duke vs Northwestern SEP2,988.0386901689917,10.459998719897158,BW3 DUKE,3,,,BW D25 NW,BL A25 DUKE,,,,,,,,,Right,"From A25 DUKE, From A25 DUKE",,,"CE DUKE, CE DUKE","ACE-0 DUKE, End Line, Turnover",,,,,To Circle DUKE,,"Road Game, Q1, BW3 DUKE, DUKE 11v11 NW, DUKE 0 - 0  NW, Start AMid DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,992.4986888888889,6.0,BW3 DUKE,4,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 NW, BW3 DUKE, Start AMid DUKE",,
Duke vs Northwestern SEP2,1152.5018461789848,7.79519979199722,BW3 DUKE,5,,,BW D25 NW,BL A25 DUKE,,,,,,,,,,,,,,"Duel Lost, Turnover",,,,,,,"Road Game, DUKE 0 - 1  NW, Q1, DUKE 11v11 NW, BW3 DUKE, Start AMid DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,1154.5010713050228,7.098854123952833,BW3 DUKE,6,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 NW, BW3 DUKE",,
Duke vs Northwestern SEP2,2244.9009522339757,21.044309916990642,BW3 DUKE,7,,,,,,,TOW AMid NW,TO DMid DUKE,,,,,,From AMid DUKE,,,,"Turnover, Ball Out",,,,,To DMid DUKE,,"Road Game, DUKE 0 - 1  NW, Q2, DUKE 11v11 NW, BW3 DUKE, Start AMid DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2260.1005936500023,6.710684208998373,BW3 DUKE,8,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 0 - 1  NW, Start AMid DUKE, BW3 DUKE, DUKE 11v11 NW",,
Duke vs Northwestern SEP2,2874.405691869008,32.092130426990934,BW3 DUKE,9,,,,,,,TOW D25 NW,TO A25 DUKE,,,,,Right,"From DMid DUKE, From AMid DUKE, From A25 DUKE, From A25 DUKE",,,"CE DUKE, CE DUKE","ACE-0 DUKE, Turnover, Foul Against",,,,,"To AMid DUKE, To A25 DUKE, To Circle DUKE",,"Road Game, DUKE 0 - 1  NW, Q2, DUKE 11v11 NW, BW3 DUKE, Start AMid DUKE, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2900.709748837005,6.092271709014767,BW3 DUKE,10,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 NW, BW3 DUKE",,
