Timeline,Start time,Duration,Row,Instance number, ,25 Build Up,Attack,BB,BS,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct Ball Win Duke,BS Outcome - Direct Ball Win RUTG,BS Outcome - Direct Ball Win Rutgers,BS Outcome - Direct turnover DUKE,BS Outcome - Direct turnover Duke,BS Outcome - Direct turnover RUTG,BS Outcome - Direct turnover Rutgers,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct Ball Win Duke,BS Outcome - In Direct Ball Win RUTG,BS Outcome - In Direct Ball Win Rutgers,BS Outcome - In Direct turnover DUKE,BS Outcome - In Direct turnover Duke,BS Outcome - In Direct turnover RUTG,BS Outcome - In Direct turnover Rutgers,BS Outcome - New BS DUKE,BS Outcome - New BS Duke,BS Outcome - New BS RUTG,BS Outcome - New BS Rutgers,Ball Position,Ball Start,Build Zone,Circle Entry,Circle Zone,Eliminations,From Zone DUKE,From Zone Duke,From Zone RUTG,From Zone Rutgers,Goal Type,Neutral,Outcome +,Outcome -,Outcome Neutral,Presses,Result,Scouting,Set Piece,Shoot Out,Shoot Out Score,Shoot Outs,Shot Selection,Start Type DUKE,Start Type Duke,Start Type RUTG,Start Type Rutgers,Target,To Zone DUKE,To Zone Duke,To Zone RUTG,To Zone Rutgers,Ungrouped,Notes,Flags
260822 Rutgers v Duke,1558.1860200793328,20.97219640600065,A25 DUKE,23,,,,,,,,BW RUTG D25,,BL DUKE A25,,,,,,,,,,,,NewBS DUKE A25,,,,,,,,Middle,,"From DUKE AMid, From DUKE A25",,,,,,"CE DUKE, CE DUKE","Turnover, End Line",Free Hit,,,,,,,,,,,,,,To A25 DUKE,,To Circle DUKE,,"Home Game, Q2, RUTG 0 - DUKE 0, VC Game 1, Start DUKE DMid, BH, BS3 DUKE, Regular Season, Out of Conf",,
260822 Rutgers v Duke,1660.0585944726665,19.179164101666856,A25 DUKE,24,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE A25,,,,,,Centre,,,,"From DUKE AMid, From DUKE A25, From DUKE A25, From DUKE A25, From DUKE A25",,,,,,"CE DUKE, CE DUKE, CE DUKE, CE DUKE, CE DUKE, CE DUKE, Shot DUKE, Chance DUKE, CE DUKE, CE DUKE, Shot DUKE, Chance DUKE",ACE-0 DUKE,Free Hit,,,,,,,,,,,,,,To A25 DUKE,,"To Circle DUKE, To Circle DUKE, To Circle DUKE, To Circle DUKE",,"Home Game, RUTG 0 - DUKE 0, Q2, VC Game 1, BW3 DUKE, BH, Start DUKE AMid, Regular Season, Out of Conf",,
260822 Rutgers v Duke,1685.9776685866664,8.407807772666729,A25 DUKE,25,,,,,,,,,,,,,,,,TOW RUTG D25,,TO DUKE A25,,,,,,,,,,,,,,From DUKE AMid,,,,,,,"Foul Against, Turnover",,,,,,,,,,,,,,,To A25 DUKE,,,,"Home Game, Q2, RUTG 0 - DUKE 0, VC Game 1, BW3 DUKE, Start DUKE AMid, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,1793.7012824209996,18.519871884667054,A25 DUKE,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre,,,,"From DUKE AMid, From DUKE A25, From DUKE A25, From DUKE A25",,,,,,"CE DUKE, CE DUKE, CE DUKE, CE DUKE, CE DUKE, PC Win DUKE, CE DUKE, PC Win DUKE",ACE-0 DUKE,,,,,,,,,,,,,,,To A25 DUKE,,"To Circle DUKE, To Circle DUKE, To Circle DUKE",,"Home Game, Q2, BW2 DUKE, VC Game 1, RUTG 0 - DUKE 0, Start DUKE DMid, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,2122.6009394196667,4.545794214666785,A25 DUKE,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,,,,"Home Game, RUTG 1 - DUKE 1, Q2, VC Game 1, BW4 DUKE, BH, Start DUKE A25, Regular Season, Out of Conf",,
260822 Rutgers v Duke,2140.5037199139997,14.995109642667103,A25 DUKE,28,,,,,,,,BW RUTG D25,,BL DUKE A25,,,,,,,,,,,,,,,,,,Left,,,,"From DUKE AMid, From DUKE A25, From DUKE A25",,,,,,"Circle Pass DUKE, CE DUKE, CE DUKE","Turnover, End Line",,,,,,,,,,,,,,,To A25 DUKE,,To Circle DUKE,,"Home Game, RUTG 1 - DUKE 1, Q2, VC Game 1, BH, Start DUKE A25, BS3 DUKE, Regular Season, Out of Conf",,
260822 Rutgers v Duke,2276.3093388439997,3.877090448333547,A25 DUKE,29,,,,,,,,BW RUTG D25,,BL DUKE A25,,,,,,,,,,,,,,,,,,,,,,From DUKE AMid,,,,,,,"Turnover, End Line",,,,,,,,,,,,,,,To A25 DUKE,,,,"Home Game, RUTG 1 - DUKE 1, Q2, VC Game 1, BW1 DUKE, BH, Start DUKE D25, Regular Season, Out of Conf",,
260822 Rutgers v Duke,2297.7774187339996,5.603695157333732,A25 DUKE,30,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE A25,,,,,,,,,,From DUKE AMid,,,,,,,,Sideline,,,,,,,,,,,,,,To A25 DUKE,,,,"Home Game, RUTG 1 - DUKE 1, Q2, VC Game 1, BW3 DUKE, BH, Start DUKE AMid, Regular Season, Out of Conf",,
260822 Rutgers v Duke,2302.2166195550003,11.430347233999782,A25 DUKE,31,,,,,,,,BW RUTG D25,,BL DUKE A25,,,,,,,,,,,,,,,,,BS 4,,,,,From DUKE A25,,,,,,,"Turnover, End Line",,,,,,,,,,,,,,,"To A25 DUKE, To A25 DUKE",,,,"Home Game, RUTG 1 - DUKE 1, Q2, VC Game 1, BW4 DUKE, BH, Start DUKE A25, BS4 DUKE, Regular Season, Out of Conf",,
260822 Rutgers v Duke,2363.9505501746667,6.531628182666282,A25 DUKE,32,,,,,,,,,,,,,,,,TOW RUTG D25,,TO DUKE A25,,,,,,,,,BS 3,,,,,From DUKE DMid,,,,,,,"Foul Against, Turnover",,,,,,,,,,,,,,,To A25 DUKE,,,,"Home Game, RUTG 1 - DUKE 1, Q2, VC Game 1, BW2 DUKE, BH, Start DUKE DMid, BS3 DUKE, Regular Season, Out of Conf",,
260822 Rutgers v Duke,3220.8630607839996,2.7280444860007265,A25 DUKE,33,,,,,,,,BW RUTG AMid,,BL DUKE DMid,,,,,,,,,,,,,,,,,,,,,,From DUKE DMid,,,,,,,"Interception, Turnover",,,,,,,,,,,,,,,To A25 DUKE,,,,"Home Game, RUTG 1 - DUKE 1, Q3, VC Game 1, BW3 DUKE, BH, Start DUKE AMid, Regular Season, Out of Conf",,
260822 Rutgers v Duke,3333.9615746729996,13.88534044500011,A25 DUKE,34,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE A25,,,,,,,,,,From DUKE AMid,,,,,,,,Free Hit,,,,,,,,,,,,,,To A25 DUKE,,,,"Home Game, RUTG 1 - DUKE 1, Q3, VC Game 1, BW1 DUKE, BH, Start DUKE D25, Regular Season, Out of Conf",,
260822 Rutgers v Duke,3347.5480724329996,6.811878556000465,A25 DUKE,35,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE A25,,,,,BS 5,,,,,,,,,,,,,Free Hit,,,,,,,,,,,,,,To A25 DUKE,,,,"Home Game, RUTG 1 - DUKE 1, Q3, VC Game 1, BW4 DUKE, BH, Start DUKE A25, Regular Season, Out of Conf",,
260822 Rutgers v Duke,3357.5349344049996,7.305158082000162,A25 DUKE,36,,,,,,,,BW RUTG D25,,BL DUKE A25,,,,,,,,,,,,,,,,,BS 5,Left,,,,"From DUKE A25, From DUKE A25",,,,,,"CE DUKE, CE DUKE, CE DUKE, CE DUKE","ACE-0 DUKE, Turnover, Duel Lost",,,,,,,,,,,,,,,To A25 DUKE,,"To Circle DUKE, To Circle DUKE",,"Home Game, RUTG 1 - DUKE 1, Q3, VC Game 1, BW4 DUKE, BH, Start DUKE A25, Regular Season, Out of Conf",,
260822 Rutgers v Duke,3372.449864759,4.760180567000589,A25 DUKE,37,,,,,,,,BW RUTG D25,,BL DUKE A25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,To A25 DUKE,,,,"Home Game, RUTG 1 - DUKE 1, Q3, VC Game 1, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,3445.5679704189997,8.956227649000084,A25 DUKE,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From DUKE AMid,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,,,,"Home Game, RUTG 1 - DUKE 1, Q3, VC Game 1, BH, Start DUKE AMid, BS3 DUKE, Regular Season, Out of Conf",,
260822 Rutgers v Duke,3464.7841168470004,16.763022662000367,A25 DUKE,39,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE A25,,,,,,,,,,From DUKE AMid,,,,,,,,Long Corner,,,,,,,,,,,,,,To A25 DUKE,,,,"Home Game, RUTG 1 - DUKE 1, Q3, VC Game 1, BH, Start DUKE AMid, BS3 DUKE, Regular Season, Out of Conf",,
260822 Rutgers v Duke,3486.961486777,8.506549696000093,A25 DUKE,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From DUKE AMid,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,,,,"Home Game, Q3, Start LC DUKE, VC Game 1, RUTG 1 - DUKE 1, BH, Start LC DUKE, BS3 DUKE, Regular Season, Out of Conf",,
260822 Rutgers v Duke,3692.3697359000003,3.6359863119987494,A25 DUKE,41,,,,,,,,BW RUTG DMid,,BL DUKE AMid,,,,,,,,,,,,,,,,,,,,,,From DUKE AMid,,,,,,,"Turnover, End Line",,,,,,,,,,,,,,,To A25 DUKE,,,,"Home Game, Q3, RUTG 1 - DUKE 1, VC Game 1, BW2 DUKE, Start DUKE DMid, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,3755.666694358333,4.700540013999671,A25 DUKE,42,,,,,,,,,,,,,,,,,,,,,,,,,,,BS 3,,,,,From DUKE AMid,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,,,,"Home Game, RUTG 1 - DUKE 1, Q3, VC Game 1, BW3 DUKE, BH, Start DUKE AMid, BS3 DUKE, Regular Season, Out of Conf",,
260822 Rutgers v Duke,3866.2331248646665,7.7531039663331285,A25 DUKE,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre,,,,"From DUKE AMid, From DUKE A25, From DUKE A25, From DUKE A25",,,,,,"Circle Pass DUKE, CE DUKE, CE DUKE, CE DUKE, PC Win DUKE, CE DUKE, PC Win DUKE",,,,,,,,,,,,,,,,To A25 DUKE,,"To Circle DUKE, To Circle DUKE",,"Home Game, RUTG 1 - DUKE 1, Q3, VC Game 1, BH, Start DUKE AMid, BS3 DUKE, Regular Season, Out of Conf",,
260822 Rutgers v Duke,4012.381850883666,3.8347672346662875,A25 DUKE,44,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE AMid,,,,,,,,,,From DUKE DMid,,,,,,,,Long Corner,,,,,,,,,,,,,,To A25 DUKE,,,,"Home Game, RUTG 1 - DUKE 1, Q3, VC Game 1, BW1 DUKE, BH, Start DUKE D25, Regular Season, Out of Conf",,
260822 Rutgers v Duke,4015.251069185333,10.535145052666849,A25 DUKE,45,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE A25,,,,,,,,,,"From, From DUKE A25",,,,,,"CE DUKE, CE DUKE",ACE-0 DUKE,Free Hit,,,,,,,,,,,,,,To A25 DUKE,,To Circle DUKE,,"Home Game, Q3, Start LC DUKE, VC Game 1, BW1 DUKE, RUTG 1 - DUKE 1, BH, Start DUKE D25, Regular Season, Out of Conf",,
260822 Rutgers v Duke,4024.395550057334,14.490724634666094,A25 DUKE,46,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE A25,,,,,,Right,,,,"From DUKE A25, From DUKE A25",,,,,,"CE DUKE, CE DUKE, CE DUKE, CE DUKE",ACE-0 DUKE,Long Corner,,,,,,,,,,,,,,To A25 DUKE,,"To Circle DUKE, To Circle DUKE",,"Home Game, RUTG 1 - DUKE 1, Q3, VC Game 1, BW4 DUKE, BH, Start DUKE A25, Regular Season, Out of Conf",,
260822 Rutgers v Duke,4050.8737623596658,18.179103942000893,A25 DUKE,47,,,,,,,,,,,,,,,,,,,,,,,,,,,BS 3,Left,,,,"From DUKE AMid, From DUKE A25, From DUKE A25, From DUKE A25",,,,,,"Circle Pass DUKE, CE DUKE, CE DUKE, CE DUKE, PC Win DUKE, CE DUKE, PC Win DUKE",,,,,,,,,,,,,,,,To A25 DUKE,,"To Circle DUKE, To Circle DUKE",,"Home Game, Q3, Start LC DUKE, VC Game 1, RUTG 1 - DUKE 1, BH, Start LC DUKE, BS3 DUKE, Regular Season, Out of Conf",,
260822 Rutgers v Duke,4139.833905439,12.635556648333477,A25 DUKE,48,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE A25,,,,,BS 4,Left,,,,"From, From DUKE A25, From DUKE A25",,,,,,"Circle Pass DUKE, CE DUKE, CE DUKE",,Sideline,,,,,,,,,,,,,,To A25 DUKE,,To Circle DUKE,,"Home Game, Q3, Start LC DUKE, VC Game 1, RUTG 1 - DUKE 1, BH, Start LC DUKE, BS4 DUKE, Regular Season, Out of Conf",,
260822 Rutgers v Duke,4151.325378899333,5.092062120000264,A25 DUKE,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,,,,"Home Game, RUTG 1 - DUKE 1, Q3, VC Game 1, BW4 DUKE, BH, Start DUKE A25, Regular Season, Out of Conf",,
260822 Rutgers v Duke,4166.203696098333,6.913922904000174,A25 DUKE,50,,,,,,,,BW RUTG D25,,BL DUKE A25,,,,,,,,,,,,,,,,,,,,,,From DUKE AMid,,,,,,,"Turnover, End Line",,,,,,,,,,,,,,,To A25 DUKE,,,,"Home Game, Q3, BW4 DUKE, VC Game 1, RUTG 1 - DUKE 1, Start DUKE A25, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,4468.796911361998,6.799466178002149,A25 DUKE,51,,,,,,,,BW RUTG D25,,BL DUKE A25,,,,,,,,,,,,,,,,,,,,,,From DUKE AMid,,,,,,,"End Line, Turnover",,,,,,,,,,,,,,,To A25 DUKE,,,,"Home Game, Q4, RUTG 1 - DUKE 1, VC Game 1, Start DUKE D25, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,4563.344967881999,5.552248413000598,A25 DUKE,52,,,,,,,,,,,,,,,,TOW RUTG D25,,TO DUKE A25,,,,,,,,,,,,,,From DUKE AMid,,,,,,,"Turnover, Ball Out",,,,,,,,,,,,,,,To A25 DUKE,,,,"Home Game, Q4, BW2 DUKE, VC Game 1, RUTG 1 - DUKE 1, Start DUKE DMid, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,4589.7893207219995,13.02380839200032,A25 DUKE,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre,,,,"From DUKE AMid, From DUKE A25, From DUKE A25, From DUKE A25",,,,,,"CE DUKE, CE DUKE, CE DUKE, CE DUKE, CE DUKE, Chance DUKE, Shot DUKE, CE DUKE",ACE-0 DUKE,,,,,,,,,,,,,,,To A25 DUKE,,"To Circle DUKE, To Circle DUKE, To Circle DUKE",,"Home Game, RUTG 1 - DUKE 1, Q4, VC Game 1, BW3 DUKE, BH, Start DUKE AMid, Regular Season, Out of Conf",,
260822 Rutgers v Duke,4736.997882013999,11.942188039001849,A25 DUKE,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,,,"From DUKE DMid, From DUKE A25, From DUKE A25, From DUKE A25",,,,,,"CE DUKE, CE DUKE, CE DUKE, CE DUKE, PC Win DUKE, CE DUKE, CE DUKE, PC Win DUKE",ACE-0 DUKE,,,,,,,,,,,,,,,To A25 DUKE,,"To Circle DUKE, To Circle DUKE, To Circle DUKE",,"Home Game, RUTG 1 - DUKE 1, Q4, VC Game 1, BH, Start DUKE DMid, Regular Season, Out of Conf",,
260822 Rutgers v Duke,4821.3974258319995,6.049859317000482,A25 DUKE,55,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE A25,,,,,,,,,,From DUKE AMid,,,,,,,,Free Hit,,,,,,,,,,,,,,To A25 DUKE,,,,"Home Game, Q4, Start LC DUKE, VC Game 1, RUTG 1 - DUKE 1, BH, Start LC DUKE, BS3 DUKE, Regular Season, Out of Conf",,
260822 Rutgers v Duke,4833.414406618,9.785674800000379,A25 DUKE,56,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE A25,,,,,,,,,,From DUKE AMid,,,,,,,,Sideline,,,,,,,,,,,,,,To A25 DUKE,,,,"Home Game, RUTG 1 - DUKE 1, Q4, VC Game 1, BH, Start DUKE AMid, BS3 DUKE, Regular Season, Out of Conf",,
260822 Rutgers v Duke,4841.755183423999,3.8423837890004506,A25 DUKE,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,,,,"Home Game, RUTG 1 - DUKE 1, Q4, VC Game 1, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,4864.319617549999,3.678327191999415,A25 DUKE,58,,,,,,,,BW RUTG D25,,BL DUKE A25,,,,,,,,,,,,,,,,,,,,,,From DUKE AMid,,,,,,,"Interception, Turnover",,,,,,,,,,,,,,,To A25 DUKE,,,,"Home Game, RUTG 1 - DUKE 1, Q4, VC Game 1, BH, Start DUKE AMid, BS3 DUKE, Regular Season, Out of Conf",,
260822 Rutgers v Duke,4945.0954063710005,8.508223662998716,A25 DUKE,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From DUKE AMid,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,,,,"Home Game, Q4, RUTG 1 - DUKE 1, VC Game 1, BH, BS1 DUKE, Start DUKE D25, Regular Season, Out of Conf",,
260822 Rutgers v Duke,4958.7980545579985,6.487037603001227,A25 DUKE,60,,,,,,,,BW RUTG D25,,BL DUKE A25,,,,,,,,,,,,,,,,,,,,,,From DUKE AMid,,,,,,,"End Line, Turnover",,,,,,,,,,,,,,,To A25 DUKE,,,,"Home Game, RUTG 1 - DUKE 1, Q4, VC Game 1, BH, BS1 DUKE, Start DUKE D25, Regular Season, Out of Conf",,
260822 Rutgers v Duke,4980.796944571,11.200216551001176,A25 DUKE,61,,,,,,,,,,,,,,,,TOW RUTG D25,,TO DUKE A25,,,,,,,,,,Right,,,,"From DUKE AMid, From DUKE A25, From DUKE A25",,,,,,"CE DUKE, CE DUKE, CE DUKE, CE DUKE","ACE-0 DUKE, Turnover, Foul Against",,,,,,,,,,,,,,,To A25 DUKE,,"To Circle DUKE, To Circle DUKE",,"Home Game, RUTG 1 - DUKE 1, Q4, VC Game 1, BW3 DUKE, BH, Start DUKE AMid, Regular Season, Out of Conf",,
260822 Rutgers v Duke,5215.926047918999,7.540386969000792,A25 DUKE,62,,,,,,,,,,,,,,,,TOW RUTG D25,,TO DUKE A25,,,,,,,,,BS 5,,,,,From,,,,,,,"Turnover, Foul Against",,,,,,,,,,,,,,,To A25 DUKE,,,,"Home Game, Q4, Start LC DUKE, VC Game 1, RUTG 1 - DUKE 1, BH, Start LC DUKE, Regular Season, Out of Conf",,
260822 Rutgers v Duke,5304.697620173998,12.999037713001599,A25 DUKE,63,,,,,,,,BW RUTG D25,,BL DUKE A25,,,,,,,,,,,,NewBS DUKE A25,,,,,,,,,,From DUKE AMid,,,,,,,"Interception, Turnover",Sideline,,,,,,,,,,,,,,To A25 DUKE,,,,"Home Game, RUTG 1 - DUKE 1, Q4, VC Game 1, BH, BS2 DUKE, Start DUKE AMid, Regular Season, Out of Conf",,
260822 Rutgers v Duke,5481.897514565999,4.997610736001661,A25 DUKE,64,,,,,,,,BW RUTG D25,,BL DUKE A25,,,,,,,,,,,,,,,,,,,,,,From DUKE AMid,,,,,,,"End Line, Turnover",,,,,,,,,,,,,,,To A25 DUKE,,,,"Home Game, Q4, RUTG 1 - DUKE 1, VC Game 1, BH, BS2 DUKE, Start DUKE DMid, Regular Season, Out of Conf",,
260822 Rutgers v Duke,5540.1971447979995,6.66213084500032,A25 DUKE,65,,,,,,,,BW RUTG D25,,BL DUKE A25,,,,,,,,,,,,,,,,,,,,,,From DUKE AMid,,,,,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,To A25 DUKE,,,,"Home Game, Q4, RUTG 1 - DUKE 1, VC Game 1, Start DUKE AMid, BH, BS3 DUKE, Regular Season, Out of Conf",,
260822 Rutgers v Duke,6215.006896721999,8.789697504000287,A25 DUKE,66,,,,,,,,,,,,,,,,TOW RUTG D25,,TO DUKE A25,,,,,,,,,,,,,,From DUKE AMid,,,,,,,"Turnover, Foul Against",,,,,,,,,,,,,,,To A25 DUKE,,,,"Home Game, Q5, RUTG 1 - DUKE 1, VC Game 1, Start (Re)Start DUKE, BH, BS2 DUKE, Regular Season, Out of Conf",,
260822 Rutgers v Duke,6342.897093123999,11.12598011099999,A25 DUKE,67,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE A25,,,,,,,,,,From DUKE AMid,,,,,,,,Free Hit,,,,,,,,,,,,,,To A25 DUKE,,,,"Home Game, Q5, BW1 DUKE, VC Game 1, RUTG 1 - DUKE 1, Start DUKE D25, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,6363.997397939999,4.400250681999751,A25 DUKE,68,,,,,,,,,,,,,,,,,,,,,,,,,,,BS 4,,,,,From DUKE AMid,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,,,,"Home Game, Q5, BW3 DUKE, VC Game 1, RUTG 1 - DUKE 1, Start DUKE AMid, BH, BS4 DUKE, Regular Season, Out of Conf",,
260822 Rutgers v Duke,6374.096725896001,9.600424354996903,A25 DUKE,69,,,,,,,,,,,,,,,,TOW RUTG D25,,TO DUKE A25,,,,,,,,,,,,,,From DUKE AMid,,,,,,,"Turnover, Foul Against",,,,,,,,,,,,,,,To A25 DUKE,,,,"Home Game, Q5, RUTG 1 - DUKE 1, VC Game 1, Start DUKE AMid, BH, BS4 DUKE, Regular Season, Out of Conf",,
260822 Rutgers v Duke,6450.263497854,8.208169878998888,A25 DUKE,70,,,,,,,,BW RUTG D25,,BL DUKE A25,,,,,,,,,,,,,,,,,,,,,,From DUKE AMid,,,,,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,To A25 DUKE,,,,"Home Game, RUTG 1 - DUKE 1, Q5, VC Game 1, BH, BS2 DUKE, Start DUKE D25, Regular Season, Out of Conf",,
260822 Rutgers v Duke,6537.796603304998,2.4705372370008263,A25 DUKE,71,,,,,,,,BW RUTG D25,,BL DUKE A25,,,,,,,,,,,,,,,,,,,,,,From DUKE AMid,,,,,,,"Interception, Turnover",,,,,,,,,,,,,,,To A25 DUKE,,,,"Home Game, RUTG 1 - DUKE 1, Q5, VC Game 1, BH, BS2 DUKE, Start DUKE DMid, Regular Season, Out of Conf",,
260822 Rutgers v Duke,6896.825764275997,14.801955008001642,A25 DUKE,72,,,,,,,,BW RUTG D25,,BL DUKE A25,,,,,,,,,,,,NewBS DUKE A25,,,,,,Right,,,,"From DUKE AMid, From DUKE A25, From DUKE A25",,,,,,"CE DUKE, CE DUKE, CE DUKE, CE DUKE","ACE-0 DUKE, Turnover, Duel Lost",Free Hit,,,,,,,,,,,,,,To A25 DUKE,,"To Circle DUKE, To Circle DUKE",,"Home Game, RUTG 1 - DUKE 1, Q5, VC Game 1, BH, BS2 DUKE, Start DUKE AMid, Regular Season, Out of Conf",,
260822 Rutgers v Duke,6982.896666822002,13.415575326999715,A25 DUKE,73,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE A25,,,,,,Left,,,,"From DUKE AMid, From DUKE A25, From DUKE A25",,,,,,"CE DUKE, CE DUKE, CE DUKE, CE DUKE",ACE-0 DUKE,Long Corner,,,,,,,,,,,,,,To A25 DUKE,,"To Circle DUKE, To Circle DUKE",,"Home Game, Q5, BW1 DUKE, VC Game 1, RUTG 1 - DUKE 1, Start DUKE D25, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,7010.796586386998,3.30125220100399,A25 DUKE,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From DUKE AMid,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,,,,"Home Game, Q5, Start LC DUKE, VC Game 1, RUTG 1 - DUKE 1, BH, Start LC DUKE, Regular Season, Out of Conf",,
260822 Rutgers v Duke,7015.697040561996,4.3008221980044254,A25 DUKE,75,,,,,,,,,,,,,,,,,,,,,,,,,,,BS 3,,,,,From DUKE AMid,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,,,,"Home Game, Q5, Start LC DUKE, VC Game 1, RUTG 1 - DUKE 1, BH, Start LC DUKE, BS3 DUKE, Regular Season, Out of Conf",,
260822 Rutgers v Duke,7022.419325762001,6.510138679998818,A25 DUKE,76,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE A25,,,,,,,,,,From DUKE AMid,,,,,,,,Long Corner,,,,,,,,,,,,,,To A25 DUKE,,,,"Home Game, Q5, Start LC DUKE, VC Game 1, RUTG 1 - DUKE 1, BH, Start LC DUKE, BS3 DUKE, Regular Season, Out of Conf",,
260822 Rutgers v Duke,7060.401280140999,7.792412127998432,A25 DUKE,77,,,,,,,,BW RUTG D25,,BL DUKE A25,,,,,,,,,,,,,,,,,,Centre,,,,"From DUKE AMid, From DUKE AMid, From DUKE A25",,,,,,"Circle Pass DUKE, CE DUKE, CE DUKE","Turnover, Duel Lost",,,,,,,,,,,,,,,To A25 DUKE,,To Circle DUKE,,"Home Game, Q5, BW3 DUKE, VC Game 1, RUTG 1 - DUKE 1, BH, Start DUKE AMid, Regular Season, Out of Conf",,
260822 Rutgers v Duke,7354.496877185999,8.250173428999915,A25 DUKE,78,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE A25,,,,,,,,,,From DUKE AMid,,,,,,,,Free Hit,,,,,,,,,,,,,,To A25 DUKE,,,,"Home Game, RUTG 1 - DUKE 1, Q6, VC Game 1, BH, BS1 DUKE, Start DUKE D25, Regular Season, Out of Conf",,
260822 Rutgers v Duke,7362.397034308002,11.400322970000161,A25 DUKE,79,,,,,,,,BW RUTG D25,,BL DUKE A25,,,,,,,,,,,,,,,,,,Right,,,,"From DUKE A25, From DUKE A25",,,,,,"CE DUKE, CE DUKE, CE DUKE, CE DUKE","ACE-0 DUKE, Interception, Turnover",,,,,,,,,,,,,,,To A25 DUKE,,"To Circle DUKE, To Circle DUKE",,"Home Game, RUTG 1 - DUKE 1, Q6, VC Game 1, BW4 DUKE, BH, Start DUKE A25, Regular Season, Out of Conf",,
260822 Rutgers v Duke,7431.5821977589985,7.136258609001743,A25 DUKE,80,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE A25,,,,,,,,,,From DUKE AMid,,,,,,,,Long Corner,,,,,,,,,,,,,,To A25 DUKE,,,,"Home Game, Q6, RUTG 1 - DUKE 1, VC Game 1, BH, Start DUKE DMid, BS2 DUKE, Regular Season, Out of Conf",,
260822 Rutgers v Duke,7442.197843775,11.102097020998372,A25 DUKE,81,,,,,,,,,,,,,,,,,,,,,,NewBS DUKE A25,,,,,BS 5,Right,,,,"From, From DUKE A25, From DUKE A25",,,,,,"CE DUKE, CE DUKE, CE DUKE, CE DUKE",ACE-0 DUKE,Long Corner,,,,,,,,,,,,,,To A25 DUKE,,"To Circle DUKE, To Circle DUKE",,"Home Game, Q6, Start LC DUKE, VC Game 1, RUTG 1 - DUKE 1, BH, Start LC DUKE, Regular Season, Out of Conf",,
