Timeline,Start time,Duration,Row,Instance number, ,25 Build Up,Attack,BS,BS Outcome - Direct Ball Win BC,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct turnover BC,BS Outcome - Direct turnover DUKE,BS Outcome - In Direct Ball Win BC,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct turnover BC,BS Outcome - In Direct turnover DUKE,BS Outcome - New BS BC,BS Outcome - New BS DUKE,Ball Start,Circle Entry,From Zone BC,From Zone DUKE,Goal Type,Outcome +,Outcome -,Outcome Neutral,Presses,Scouting,Set Piece,Shoot Out,Shoot Out Score,Shoot Outs,Start Type BC,Start Type DUKE,To Zone BC,To Zone DUKE,Ungrouped,Notes,Flags
video 23 09 2022,3748.5315564253274,7.984129055004814,LC BC,2,,,,,,BW D25 DUKE,BL A25 BC,,,,,,,,BS 4,,From ,,,,"Turnover, Interception",,,,,,,,LC BC,,To A25 BC,,", , , , , Home Game, DUKE 0 - 1  BC, Q3, DUKE 10v11 BC, Start LC BC, Start LC BC, BS4 BC, Regular Season, Out of Conf",,
video 23 09 2022,3844.0021064453213,19.84945600334686,LC BC,3,,,,,,,,,,,,,NewBS A25 BC,,BS 4,,"From A25 BC, From A25 BC, From AMid BC",,,,,Sideline,,,,,,,LC BC,,"To A25 BC, To AMid BC, To A25 BC",,", , , , , , Q3, DUKE 0 - 1  BC, Start LC BC, Home Game, DUKE 11v11 BC, Start LC BC, BS4 BC, Regular Season, Out of Conf",,
video 23 09 2022,191.5661406146572,16.23921401866633,BS4 BC,1,,,,,,,,,,TOW D25 DUKE,TO A25 BC,,,,BS 4,,,,,,"Ball Out, Turnover",,,,,,,,,,,,", , Home Game, DUKE 0 - 0  BC, Q1, Start LC BC, DUKE 11v11 BC, Start LC BC, BS4 BC, Regular Season, Out of Conf",,
video 23 09 2022,979.9470074953326,19.452254558992763,BS4 BC,2,,,,,,,,,,TOW D25 DUKE,TO A25 BC,,,,BS 4,,"From A25 BC, From AMid BC",,,,"Turnover, Foul Against",,,,,,,,,,"To AMid BC, To A25 BC",,", , , , Home Game, Q1, DUKE 0 - 0  BC, BW4 BC, DUKE 11v11 BC, Start A25 BC, BS4 BC, Regular Season, Out of Conf",,
video 23 09 2022,1358.5680689499884,10.899626479332255,BS4 BC,3, ,,,,,BW D25 DUKE,BL A25 BC,,,,,,,,BS 4,Right,"From A25 BC, From A25 BC",,,"CE BC, CE BC","ACE-0 BC, End Line, Turnover",,,,,,,,,,,To Circle BC,", , , , Home Game, Q2, DUKE 0 - 0  BC, BW4 BC, DUKE 11v11 BC, Start A25 BC, BS4 BC, Regular Season, Out of Conf",,
video 23 09 2022,1514.0690422696593,20.109089175660984,BS4 BC,4, ,,,,,BW D25 DUKE,BL A25 BC,,,,,,,,BS 4,Middle,"From A25 BC, From AMid BC, From A25 BC, From A25 BC",,,"CE BC, Shot BC, CE BC, Chance BC","Turnover, Interception",,,,,,,,,,"To AMid BC, To A25 BC",To Circle BC,", , , , , , Home Game, Q2, DUKE 0 - 0  BC, BW4 BC, DUKE 11v11 BC, Start A25 BC, BS4 BC, Regular Season, Out of Conf",,
video 23 09 2022,1539.1079610243294,14.116142248677988,BS4 BC,5,,,,,,,,,,,,,NewBS AMid BC,,BS 4,,"From A25 BC, From AMid BC",,,,,Free Hit,,,,,,,,,"To AMid BC, To A25 BC",,", , , Home Game, Q2, DUKE 0 - 0  BC, BW4 BC, DUKE 11v11 BC, Start A25 BC, BS4 BC, Regular Season, Out of Conf",,
video 23 09 2022,1549.8388381046611,13.000221911669314,BS4 BC,6, ,,,,,BW D25 DUKE,BL A25 BC,,,,,,,,BS 4,Middle,"From A25 BC, From A25 BC",,,"CE BC, Shot BC, CE BC, Chance BC","End Line, Turnover",,,,,,,,,,,To Circle BC,", , , , Home Game, Q2, DUKE 0 - 0  BC, BW4 BC, DUKE 11v11 BC, Start A25 BC, BS4 BC, Regular Season, Out of Conf",,
video 23 09 2022,3371.3184291993193,11.517775790010546,BS4 BC,7, ,,,,,,,,,TOW D25 DUKE,TO A25 BC,,,,BS 4,Left,"From A25 BC, From A25 BC",,,"CE BC, CE BC","ACE-0 BC, Turnover, Foul Against",,,,,,,,,,,To Circle BC,", , , , Home Game, Q3, DUKE 0 - 1  BC, BW4 BC, DUKE 11v11 BC, Start A25 BC, BS4 BC, Regular Season, Out of Conf",,
video 23 09 2022,3749.1433937863317,7.372291694000523,BS4 BC,8,,,,,,BW D25 DUKE,BL A25 BC,,,,,,,,BS 4,,,,,,"Turnover, Interception",,,,,,,,,,,,", , Home Game, DUKE 0 - 1  BC, Q3, Start LC BC, DUKE 10v11 BC, Start LC BC, BS4 BC, Regular Season, Out of Conf",,
video 23 09 2022,3834.7490523823253,11.178459915001895,BS4 BC,9,,,,,,,,,,,,,NewBS A25 BC,,BS 4,,,,,,,Long Corner,,,,,,,,,,,", Home Game, Q3, DUKE 0 - 1  BC, BW4 BC, DUKE 11v11 BC, Start A25 BC, BS4 BC, Regular Season, Out of Conf",,
video 23 09 2022,3844.557658466991,19.293903981676976,BS4 BC,10,,,,,,,,,,,,,NewBS A25 BC,,BS 4,,"From A25 BC, From AMid BC",,,,,Sideline,,,,,,,,,"To AMid BC, To A25 BC",,", , , Home Game, DUKE 0 - 1  BC, Q3, Start LC BC, DUKE 11v11 BC, Start LC BC, BS4 BC, Regular Season, Out of Conf",,
video 23 09 2022,3861.1605691849945,28.67230265733906,BS4 BC,11,,,,,,,,,,,,,NewBS A25 BC,,BS 4,,,,,,,Sideline,,,,,,,,,,,", Home Game, Q3, DUKE 0 - 1  BC, DUKE 11v11 BC, Start A25 BC, BS4 BC, Regular Season, Out of Conf",,
video 23 09 2022,3889.788717523652,14.813625220672748,BS4 BC,12,,,,,,,,,,TOW D25 DUKE,TO A25 BC,,,,BS 4,,,,,,"Turnover, Foul Against",,,,,,,,,,,,", , Home Game, Q3, DUKE 0 - 1  BC, BW4 BC, DUKE 11v11 BC, Start A25 BC, BS4 BC, Regular Season, Out of Conf",,
video 23 09 2022,4152.131624376,10.282345220987736,BS4 BC,13,,,,,,,,,,TOW D25 DUKE,TO A25 BC,,,,BS 4,,,,,,"Turnover, Foul Against",,,,,,,,,,,,", , Home Game, Q4, DUKE 0 - 1  BC, DUKE 11v11 BC, Start A25 BC, BS4 BC, Regular Season, Out of Conf",,
video 23 09 2022,4196.296469662988,12.75234018566971,BS4 BC,14,,,,,,BW D25 DUKE,BL A25 BC,,,,,,,,BS 4,,"From A25 BC, From A25 BC",,,,"Duel Lost, Turnover",,,,,,,,,,"To AMid BC, To A25 BC",,", , , , Home Game, Q4, DUKE 0 - 1  BC, BW4 BC, DUKE 11v11 BC, Start A25 BC, BS4 BC, Regular Season, Out of Conf",,
video 23 09 2022,271.33649023932753,15.198807588668842,BS3 BC,1,,,,,,BW AMid DUKE,BL DMid BC,,,,,,,,BS 3,,From AMid BC,,,,"End Line, Turnover",,,,,,,,,,To DMid BC,,", , , Home Game, Q1, DUKE 0 - 0  BC, BW3 BC, DUKE 11v11 BC, Start AMid BC, BS3 BC, Regular Season, Out of Conf",,
video 23 09 2022,440.85891760133563,19.70604031099066,BS3 BC,2,,,,,,BW DMid DUKE,BL AMid BC,,,,,,,,BS 3,,"From AMid BC, From DMid BC",,,,"End Line, Turnover",,,,,,,,,,"To DMid BC, To AMid BC",,", , , , Home Game, Q1, DUKE 0 - 0  BC, BW3 BC, DUKE 11v11 BC, Start AMid BC, BS3 BC, Regular Season, Out of Conf",,
video 23 09 2022,577.7856013250015,15.854703808321801,BS3 BC,3,,,,,,BW DMid DUKE,BL AMid BC,,,,,,,,BS,,,,,,"Duel Lost, Turnover",,,,,,,,,,,,", , Home Game, Q1, DUKE 0 - 0  BC, DUKE 11v11 BC, BW3 BC, Start AMid BC, BS3 BC, Regular Season, Out of Conf",,
video 23 09 2022,1325.9382037613273,10.262916111333652,BS3 BC,4,,,,,,,,,,TOW D25 DUKE,TO A25 BC,,,,BS,,From AMid BC,,,,"Ball Out, Turnover",,,,,,,,,,To A25 BC,,", , , Home Game, Q2, DUKE 0 - 0  BC, DUKE 11v11 BC, BW3 BC, Start AMid BC, BS3 BC, Regular Season, Out of Conf",,
video 23 09 2022,1788.0070049966546,11.149891612674992,BS3 BC,5,,,,,,,,,,,,,NewBS AMid BC,,BS 3,,,,,,,Free Hit,,,,,,,,,,,", Home Game, Q2, DUKE 0 - 0  BC, BW3 BC, DUKE 11v11 BC, Start AMid BC, BS3 BC, Regular Season, Out of Conf",,
video 23 09 2022,1803.5577970103268,39.881216761340966,BS3 BC,6, ,,,,,,,,,,,,,,BS 3,Right,"From AMid BC, From AMid BC, From A25 BC, From DMid BC, From AMid BC, From A25 BC, From A25 BC",,,"CE BC, PC Win BC, CE BC, PC Win BC",,,,,,,,,,,"To A25 BC, To AMid BC, To DMid BC, To AMid BC, To A25 BC",To Circle BC,", , , , , , , Home Game, Q2, DUKE 0 - 0  BC, BW3 BC, DUKE 11v11 BC, Start AMid BC, BS3 BC, Regular Season, Out of Conf",,
video 23 09 2022,2050.0147648813213,16.4677704310011,BS3 BC,7,,,,,,BW D25 DUKE,BL A25 BC,,,,,,,,BS 3,,From AMid BC,,,,"Turnover, Interception",,,,,,,,,,To A25 BC,,", , , Home Game, Q2, DUKE 0 - 1  BC, BW3 BC, DUKE 11v11 BC, Start AMid BC, BS3 BC, Regular Season, Out of Conf",,
video 23 09 2022,2075.770779065666,22.81565363031814,BS3 BC,8,,,,,,,,,,TOW DMid DUKE,TO AMid BC,,,,BS 3,,,,,,"Turnover, Foul Against",,,,,,,,,,,,", , Home Game, Q2, DUKE 0 - 1  BC, BW3 BC, DUKE 11v11 BC, Start AMid BC, BS3 BC, Regular Season, Out of Conf",,
video 23 09 2022,2253.8417535653375,10.050245191649537,BS3 BC,9,,,,,,,,,,TOW DMid DUKE,TO AMid BC,,,,BS 3,,,,,,"Turnover, Foul Against",,,,,,,,,,,,", , Home Game, Q2, DUKE 0 - 1  BC, BW3 BC, DUKE 11v11 BC, Start AMid BC, BS3 BC, Regular Season, Out of Conf",,
video 23 09 2022,3059.4485990513226,16.094298605658423,BS3 BC,10,,,,,,BW DMid DUKE,BL AMid BC,,,,,,,,BS,,"From AMid BC, From DMid BC",,,,"Duel Lost, Turnover",,,,,,,,,,"To DMid BC, To AMid BC",,", , , , Q3, DUKE 0 - 1  BC, Home Game, DUKE 11v11 BC, BW3 BC, Start AMid BC, BS3 BC, Regular Season, Out of Conf",,
video 23 09 2022,3115.747056460658,18.693488563324536,BS3 BC,11,,,,,,BW D25 DUKE,BL A25 BC,,,,,,,,BS 3,,From AMid BC,,,,"End Line, Turnover",,,,,,,,,,To A25 BC,,", , , Home Game, Q3, DUKE 0 - 1  BC, BW3 BC, DUKE 11v11 BC, Start AMid BC, BS3 BC, Regular Season, Out of Conf",,
video 23 09 2022,3680.228120123991,12.475664226003573,BS3 BC,12,,,,,,BW D25 DUKE,BL A25 BC,,,,,,,,BS,,From AMid BC,,,,"Duel Lost, Turnover",,,,,,,,,,To A25 BC,,", , , Home Game, Q3, DUKE 0 - 1  BC, DUKE 10v11 BC, Start AMid BC, BS3 BC, Regular Season, Out of Conf",,
video 23 09 2022,4125.476648213657,17.958247729668983,BS3 BC,13,,,,,,BW DMid DUKE,BL AMid BC,,,,,,,,BS 3,,"From AMid BC, From DMid BC",,,,"Turnover, Interception",,,,,,,,,,"To DMid BC, To AMid BC",,", , , , Home Game, Q4, DUKE 0 - 1  BC, BW3 BC, DUKE 11v11 BC, Start AMid BC, BS3 BC, Regular Season, Out of Conf",,
video 23 09 2022,4317.598469383656,18.13751220868835,BS3 BC,14,,,,,,,,,,,,,NewBS AMid BC,,BS 3,,,,,,,Free Hit,,,,,,,,,,,", Home Game, Q4, DUKE 0 - 1  BC, BW3 BC, DUKE 11v11 BC, Start AMid BC, BS3 BC, Regular Season, Out of Conf",,
video 23 09 2022,4336.3409314343335,20.948212679659264,BS3 BC,15,,,,,,BW D25 DUKE,BL A25 BC,,,,,,,,BS,,From AMid BC,,,,"Turnover, Interception",,,,,,,,,,To A25 BC,,", , , Q4, DUKE 0 - 1  BC, Home Game, DUKE 11v11 BC, BW3 BC, Start AMid BC, BS3 BC, Regular Season, Out of Conf",,
video 23 09 2022,4477.2714558976595,10.498276471331337,BS3 BC,16,,,,,,,,,,TOW AMid DUKE,TO DMid BC,,,,BS 3,,From AMid BC,,,,"Ball Out, Turnover",,,,,,,,,,To DMid BC,,", , , Home Game, Q4, DUKE 0 - 1  BC, BW3 BC, DUKE 11v11 BC, Start AMid BC, BS3 BC, Regular Season, Out of Conf",,
video 23 09 2022,4654.091949906659,15.465721910994034,BS3 BC,17,,,,,,BW D25 DUKE,BL A25 BC,,,,,,,,BS 3,,From AMid BC,,,,"End Line, Turnover",,,,,,,,,,To A25 BC,,", , , Home Game, Q4, DUKE 0 - 1  BC, BW3 BC, DUKE 11v10 BC, Start AMid BC, BS3 BC, Regular Season, Out of Conf",,
video 23 09 2022,234.58515402300068,23.519873637997904,BS2 BC,1,,,,,,,,,,,,,NewBS DMid BC,,BS 2,,"From DMid BC, From DMid BC",,,,,Sideline,,,,,,,,,"To D25 BC, To DMid BC",,", , , Home Game, Q1, DUKE 0 - 0  BC, BW2 BC, DUKE 11v11 BC, Start DMid BC, BS2 BC, Regular Season, Out of Conf",,
video 23 09 2022,261.3499551216649,9.521634262011503,BS2 BC,2,,,,,,,,,,,,,NewBS DMid BC,,BS 2,,,,,,,Free Hit,,,,,,,,,,,", Home Game, Q1, DUKE 0 - 0  BC, BW2 BC, DUKE 11v11 BC, Start DMid BC, BS2 BC, Regular Season, Out of Conf",,
video 23 09 2022,364.96275797899807,9.78621979999798,BS2 BC,3,,,,,,BW AMid DUKE,BL DMid BC,,,,,,,,BS 2,,,,,,"Turnover, Interception",,,,,,,,,,,,", , Home Game, Q1, DUKE 0 - 0  BC, BW2 BC, DUKE 11v11 BC, Start DMid BC, BS2 BC, Regular Season, Out of Conf",,
video 23 09 2022,541.9718388253146,23.346459648010182,BS2 BC,4,,,,,,BW DMid DUKE,BL AMid BC,,,,,,,,BS 2,,From DMid BC,,,,"Duel Lost, Turnover",,,,,,,,,,To AMid BC,,", , , Home Game, Q1, DUKE 0 - 0  BC, BW2 BC, DUKE 11v11 BC, Start DMid BC, BS2 BC, Regular Season, Out of Conf",,
video 23 09 2022,670.8861359843277,16.02210330732248,BS2 BC,5,,,,,,,,,,TOW AMid DUKE,TO DMid BC,,,,BS 2,,"From DMid BC, From D25 BC",,,,"Ball Out, Turnover",,,,,,,,,,"To D25 BC, To DMid BC",,", , , , Home Game, Q1, DUKE 0 - 0  BC, BW2 BC, DUKE 11v11 BC, Start DMid BC, BS2 BC, Regular Season, Out of Conf",,
video 23 09 2022,808.4728875679925,16.94406254766318,BS2 BC,6,,,,,,BW A25 DUKE,BL D25 BC,,,,,,,,BS 2,,"From DMid BC, From DMid BC, From D25 BC",,,,"Turnover, Interception",,,,,,,,,,"To D25 BC, To DMid BC, To D25 BC",,", , , , , Home Game, Q1, DUKE 0 - 0  BC, BW2 BC, DUKE 11v11 BC, Start DMid BC, BS2 BC, Regular Season, Out of Conf",,
video 23 09 2022,1289.8188659743275,18.39144131933267,BS2 BC,7,,,,,,BW DMid DUKE,BL AMid BC,,,,,,,,BS 2,,From DMid BC,,,,"Duel Lost, Turnover",,,,,,,,,,To AMid BC,,", , , Home Game, Q2, DUKE 0 - 0  BC, BW2 BC, DUKE 11v11 BC, Start DMid BC, BS2 BC, Regular Season, Out of Conf",,
video 23 09 2022,1497.6818142700004,19.680878196326148,BS2 BC,8,,,,,,,,,,,,,NewBS AMid BC,,BS,,From DMid BC,,,,,Sideline,,,,,,,,,To AMid BC,,", , Home Game, Q2, DUKE 0 - 0  BC, BW2 BC, DUKE 11v11 BC, Start DMid BC, BS2 BC, Regular Season, Out of Conf",,
video 23 09 2022,1673.1490641586538,27.895607024664287,BS2 BC,9,,,,,,BW AMid DUKE,BL DMid BC,,,,,,,,BS 2,,"From DMid BC, From D25 BC",,,,"Turnover, Interception",,,,,,,,,,"To D25 BC, To DMid BC",,", , , , Home Game, Q2, DUKE 0 - 0  BC, BW2 BC, DUKE 11v11 BC, Start DMid BC, BS2 BC, Regular Season, Out of Conf",,
video 23 09 2022,2974.5299290543203,15.839488367009835,BS2 BC,10,,,,,,BW AMid DUKE,BL DMid BC,,,,,,,,BS 2,,,,,,"Turnover, Interception",,,,,,,,,,,,", , Home Game, Q3, BW2 BC, DUKE 0 - 1  BC, DUKE 11v11 BC, Start DMid BC, BS2 BC, Regular Season, Out of Conf",,
video 23 09 2022,3019.672227655999,16.22626487666139,BS2 BC,11,,,,,,BW AMid DUKE,BL DMid BC,,,,,,,,BS 2,,,,,,"Turnover, Interception",,,,,,,,,,,,", , Home Game, Q3, DUKE 0 - 1  BC, BW2 BC, DUKE 11v11 BC, Start DMid BC, BS2 BC, Regular Season, Out of Conf",,
video 23 09 2022,3296.6658456796604,10.206683483660072,BS2 BC,12,,,,,,,,,,TOW AMid DUKE,TO DMid BC,,,,BS 2,,,,,,"Turnover, Foul Against",,,,,,,,,,,,", , Home Game, Q3, DUKE 0 - 1  BC, BW2 BC, DUKE 11v11 BC, Start DMid BC, BS2 BC, Regular Season, Out of Conf",,
video 23 09 2022,4070.3841242076533,6.629627918346159,BS2 BC,13,,,,,,BW AMid DUKE,BL DMid BC,,,,,,,,BS,,,,,,"Turnover, Interception",,,,,,,,,,,,", , DUKE 11v11 BC, Out of Conf, Home Game, Q4, Regular Season, DUKE 0 - 1  BC",,
video 23 09 2022,4572.093071740655,8.593787781003812,BS2 BC,14,,,,,,BW AMid DUKE,BL DMid BC,,,,,,,,BS 2,,,,,,"Turnover, Interception",,,,,,,,,,,,", , Home Game, Q4, DUKE 0 - 1  BC, DUKE 11v10 BC, Start DMid BC, BS2 BC, Regular Season, Out of Conf",,
video 23 09 2022,350.86716329698663,12.68361818601187,BS1 BC,1,,,,,,,,,,,,,NewBS DMid BC,,BS 1,,From D25 BC,,,,,Free Hit,,,,,,,,,To DMid BC,,", , Home Game, Q1, DUKE 0 - 0  BC, BW1 BC, DUKE 11v11 BC, Start D25 BC, BS1 BC, Regular Season, Out of Conf",,
video 23 09 2022,615.7131486716662,9.909377281984689,BS1 BC,2,,,,,,BW A25 DUKE,BL D25 BC,,,,,,,,BS,,,,,,"Turnover, Interception",,,,,,,,,,,,", , Home Game, Q1, DUKE 0 - 0  BC, DUKE 11v11 BC, BW1 BC, Start D25 BC, BS1 BC, Regular Season, Out of Conf",,
video 23 09 2022,700.4766564603245,10.982764252341212,BS1 BC,3,,,,,,BW A25 DUKE,BL D25 BC,,,,,,,,BS 1,,,,,,"Turnover, Interception",,,,,,,,,,,,", , Home Game, Q1, DUKE 0 - 0  BC, BW1 BC, DUKE 11v11 BC, Start D25 BC, BS1 BC, Regular Season, Out of Conf",,
video 23 09 2022,761.2098135626594,11.834873531010885,BS1 BC,4,,,,,,BW A25 DUKE,BL D25 BC,,,,,,,,BS 1,,,,,,"Turnover, Interception",,,,,,,,,,,,", , Home Game, Q1, DUKE 0 - 0  BC, BW1 BC, DUKE 11v11 BC, Start D25 BC, BS1 BC, Regular Season, Out of Conf",,
video 23 09 2022,960.4786870803149,22.40146250001851,BS1 BC,5,,,,,,,,,,,,,NewBS AMid BC,,BS 1,,"From D25 BC, From DMid BC",,,,,Sideline,,,,,,,,,"To DMid BC, To AMid BC",,", , , Home Game, Q1, DUKE 0 - 0  BC, BW1 BC, DUKE 11v11 BC, Start D25 BC, BS1 BC, Regular Season, Out of Conf",,
video 23 09 2022,1410.235208695668,18.07767484065357,BS1 BC,6,,,,,,BW AMid DUKE,BL DMid BC,,,,,,,,BS 1,,From D25 BC,,,,"Duel Lost, Turnover",,,,,,,,,,To DMid BC,,", , , Home Game, Q2, BW1 BC, DUKE 0 - 0  BC, DUKE 11v11 BC, Start D25 BC, BS1 BC, Regular Season, Out of Conf",,
video 23 09 2022,1435.6617066260021,12.80835031165293,BS1 BC,7,,,,,,,,,,TOW AMid DUKE,TO DMid BC,,,,BS,,From D25 BC,,,,"Turnover, Foul Against",,,,,,,,,,To DMid BC,,", , , Home Game, DUKE 0 - 0  BC, Q2, DUKE 11v11 BC, BW1 BC, Start D25 BC, BS1 BC, Regular Season, Out of Conf",,
video 23 09 2022,1777.2628359116475,13.624164661353689,BS1 BC,8,,,,,,,,,,,,,"NewBS D25 BC, NewBS D25 BC",,BS 1,,,,,,,"Free Hit, Free Hit",,,,,,,,,,,", , Home Game, Q2, DUKE 0 - 0  BC, BW1 BC, DUKE 11v11 BC, Start D25 BC, BS1 BC, Regular Season, Out of Conf",,
video 23 09 2022,2131.371135442665,26.664312867985245,BS1 BC,9, ,,,,,,,,,TOW D25 DUKE,TO A25 BC,,,,BS 1,Middle,"From D25 BC, From DMid BC, From DMid BC, From AMid BC, From A25 BC",,,"CE BC, CE BC","ACE-0 BC, Turnover, Foul Against",,,,,,,,,,"To DMid BC, To AMid BC, To A25 BC",To Circle BC,", , , , , , , Home Game, Q2, DUKE 0 - 1  BC, DUKE 11v11 BC, Start D25 BC, BS1 BC, Regular Season, Out of Conf",,
video 23 09 2022,2295.5839405409947,7.350488473331552,BS1 BC,10,,,,,,BW A25 DUKE,BL D25 BC,,,,,,,,BS 1,,,,,,"Turnover, Interception",,,,,,,,,,,,", , Home Game, Q2, DUKE 0 - 1  BC, BW1 BC, DUKE 11v11 BC, Start D25 BC, BS1 BC, Regular Season, Out of Conf",,
video 23 09 2022,2323.9269891749923,10.195643927006131,BS1 BC,11,,,,,,,,,,,,,NewBS D25 BC,,BS 1,,,,,,,Sideline,,,,,,,,,,,", Home Game, Q2, DUKE 0 - 1  BC, BW1 BC, DUKE 11v11 BC, Start D25 BC, BS1 BC, Regular Season, Out of Conf",,
video 23 09 2022,2331.1807776159862,11.49241549700946,BS1 BC,12,,,,,,,,,,,,,,,BS 1,,,,,,,,,,,,,,,,,,"Home Game, Q2, DUKE 0 - 1  BC, BW1 BC, DUKE 11v11 BC, Start D25 BC, BS1 BC, Regular Season, Out of Conf",,
video 23 09 2022,3229.494876391,17.621553682663944,BS1 BC,13,,,,,,BW AMid DUKE,BL DMid BC,,,,,,,,BS 1,,"From D25 BC, From D25 BC, From DMid BC",,,,"Turnover, Interception",,,,,,,,,,"To DMid BC, To D25 BC, To DMid BC",,", , , , , Home Game, Q3, DUKE 0 - 1  BC, BW1 BC, DUKE 11v11 BC, Start D25 BC, BS1 BC, Regular Season, Out of Conf",,
video 23 09 2022,3275.653986849332,16.577705647000585,BS1 BC,14,,,,,,,,,,,,,NewBS D25 BC,,BS 1,,,,,,,Sideline,,,,,,,,,,,", Home Game, Q3, DUKE 0 - 1  BC, DUKE 11v11 BC, Start D25 BC, BS1 BC, Regular Season, Out of Conf",,
video 23 09 2022,3460.456022629653,20.784229244669405,BS1 BC,15,,,,,,BW D25 DUKE,BL A25 BC,,,,,,,,BS 1,,"From D25 BC, From D25 BC, From D25 BC, From DMid BC, From DMid BC",,,,"Turnover, Interception",,,,,,,,,,"To DMid BC, To D25 BC, To DMid BC, To AMid BC, To A25 BC",,", , , , , , , Home Game, Q3, DUKE 0 - 1  BC, BW1 BC, DUKE 11v11 BC, Start D25 BC, BS1 BC, Regular Season, Out of Conf",,
video 23 09 2022,3584.9545954386513,6.183060900350938,BS1 BC,16,,,,,,BW A25 DUKE,BL D25 BC,,,,,,,,BS 1,,,,,,"Turnover, Interception",,,,,,,,,,,,", , Home Game, Q3, DUKE 0 - 1  BC, DUKE 11v11 BC, Start D25 BC, BS1 BC, Regular Season, Out of Conf",,
video 23 09 2022,3595.367785093667,12.07447747766355,BS1 BC,17,,,,,,BW A25 DUKE,BL D25 BC,,,,,,,,BS 1,,,,,,"End Line, Turnover",,,,,,,,,,,,", , Home Game, Q3, BW1 BC, DUKE 0 - 1  BC, DUKE 11v11 BC, Start D25 BC, BS1 BC, Regular Season, Out of Conf",,
video 23 09 2022,3778.241963370331,38.52272824399415,BS1 BC,18,,,,,,,,,,TOW D25 DUKE,TO A25 BC,,,,BS 1,,"From D25 BC, From DMid BC, From DMid BC, From DMid BC, From AMid BC",,,,"Turnover, Foul Against",,,,,,,,,,"To DMid BC, To D25 BC, To DMid BC, To AMid BC, To A25 BC",,", , , , , , , Home Game, Q3, DUKE 0 - 1  BC, BW1 BC, DUKE 10v11 BC, Start D25 BC, BS1 BC, Regular Season, Out of Conf",,
video 23 09 2022,4736.075898121314,16.63125490933271,BS1 BC,19,,,,,,BW AMid DUKE,BL DMid BC,,,,,,,,BS 1,,From D25 BC,,,,"Duel Lost, Turnover",,,,,,,,,,To DMid BC,,", , , Home Game, Q4, DUKE 0 - 1  BC, BW1 BC, DUKE 11v11 BC, Start D25 BC, BS1 BC, Regular Season, Out of Conf",,
video 23 09 2022,4778.7450518019905,16.845229989342442,BS1 BC,20,,,,,,,,,,,,,NewBS D25 BC,,BS 1,,,,,,,Free Hit,,,,,,,,,,,", Home Game, Q4, DUKE 0 - 1  BC, BW1 BC, DUKE 11v11 BC, Start D25 BC, BS1 BC, Regular Season, Out of Conf",,
video 23 09 2022,4795.21143875066,8.85267088198816,BS1 BC,21,,,,,,BW A25 DUKE,BL D25 BC,,,,,,,,BS 1,,,,,,"Turnover, Interception",,,,,,,,,,,,", , Home Game, Q4, BW1 BC, DUKE 0 - 1  BC, DUKE 11v11 BC, Start D25 BC, BS1 BC, Regular Season, Out of Conf",,
video 23 09 2022,5065.476817884669,8.180698984325318,BS1 BC,22,,,,,,BW A25 DUKE,BL D25 BC,,,,,,,,BS 1,,,,,,"Turnover, Interception",,,,,,,,,,,,", , Home Game, Q4, DUKE 0 - 1  BC, BW1 BC, DUKE 11v11 BC, Start D25 BC, BS1 BC, Regular Season, Out of Conf",,
video 23 09 2022,5133.102320122989,22.347581351661574,BS1 BC,23,,,,,,BW DMid DUKE,BL AMid BC,,,,,,,,BS 1,,"From D25 BC, From DMid BC",,,,"End Line, Turnover",,,,,,,,,,"To DMid BC, To AMid BC",,", , , , Home Game, Q4, DUKE 0 - 1  BC, BW1 BC, DUKE 10v11 BC, Start D25 BC, BS1 BC, Regular Season, Out of Conf",,
video 23 09 2022,5167.337741089,8.328759608327346,BS1 BC,24,,,,,,BW A25 DUKE,BL D25 BC,,,,,,,,BS 1,,,,,,"Turnover, Interception",,,,,,,,,,,,", , Home Game, Q4, DUKE 0 - 1  BC, DUKE 10v11 BC, Start D25 BC, BS1 BC, Regular Season, Out of Conf",,
video 23 09 2022,5260.690350021331,8.884918148326506,BS1 BC,25,,,,,,,,,,TOW A25 DUKE,TO D25 BC,,,,BS,,,,,,"Ball Out, Turnover",,,,,,,,,,,,", , Home Game, Q4, DUKE 0 - 1  BC, DUKE 11v11 BC, BW1 BC, Start D25 BC, BS1 BC, Regular Season, Out of Conf",,
video 23 09 2022,1917.3203976313334,31.0,Video Referal,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", , DUKE 0 - 1  BC, DUKE 11v11 BC, Q2",,
video 23 09 2022,5203.794964684991,31.0,Video Referal,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", , DUKE 10v11 BC, Out of Conf, Home Game, Q4, Regular Season, DUKE 0 - 1  BC",,
video 23 09 2022,3659.2277079603164,17.0,Green DUKE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
video 23 09 2022,5118.580002451,17.0,Green DUKE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
