Timeline,Start time,Duration,Row,Instance number, ,25 Build Up,Attack,BS,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct Ball Win UNC,BS Outcome - Direct turnover DUKE,BS Outcome - Direct turnover UNC,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct Ball Win UNC,BS Outcome - In Direct turnover DUKE,BS Outcome - In Direct turnover UNC,BS Outcome - New BS DUKE,BS Outcome - New BS UNC,Ball Start,Circle Entry,From Zone DUKE,From Zone UNC,Goal Type,Outcome +,Outcome -,Outcome Neutral,Presses,Scouting,Set Piece,Shoot Out,Shoot Out Score,Shoot Outs,Start Type DUKE,Start Type UNC,To Zone DUKE,To Zone UNC,Ungrouped,Notes,Flags
Duke vs UNC,1589.299161816,0.0,End,36,,,,,,,,,,,,,,,,,,From AMid UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,1600.8376444444445,0.0,End,37,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,1667.799395416998,0.0,End,38,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,1677.699534040997,0.0,End,39,,,,,,,,,,,,,,,,,,From DMid UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,1687.5305666666666,0.0,End,40,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,1710.398993290996,0.0,End,41,,,,,,,,,,,,,,,,,,From D25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,1910.3051,0.0,End,42,,,,,,,,,,,,,,,,,,From D25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,1930.1176555555555,0.0,End,43,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,1937.7980598209974,0.0,End,44,,,,,,,,,,,,,,,,,,From AMid UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,1954.3672888888889,0.0,End,45,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,1974.099375732997,0.0,End,46,,,,,,,,,,,,,,,,,,From D25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,1991.9302333333333,0.0,End,47,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,2014.3976640899982,0.0,End,48,,,,,,,,,,,,,,,,,,From D25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,2028.5986154640016,0.0,End,49,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,2128.6014111111112,0.0,End,50,,,,,,,,,,,,,,,,,,From AMid UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,2137.788,0.0,End,51,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,2155.100988888889,0.0,End,52,,,,,,,,,,,,,,,,,,From A25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,2161.8996683859978,0.0,End,53,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,2175.2547222222224,0.0,End,54,,,,,,,,,,,,,,,,,,From DMid UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,2188.452977777778,0.0,End,55,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,2270.5691666666667,0.0,End,56,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,2323.4996548880004,0.0,End,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", ",,
Duke vs UNC,2557.9162333333334,0.0,End,58,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,2728.399638753997,0.0,End,59,,,,,,,,,,,,,,,,,,From A25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,2766.581794496999,0.0,End,60,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,2831.7995059769955,0.0,End,61,,,,,,,,,,,,,,,,,,From A25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,2889.5907865219974,0.0,End,62,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,2914.099562914001,0.0,End,63,,,,,,,,,,,,,,,,,,From AMid UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,2921.096667027001,0.0,End,64,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,2936.697675940998,0.0,End,65,,,,,,,,,,,,,,,,,,From D25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,2962.897826112997,0.0,End,66,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,2984.473088888889,0.0,End,67,,,,,,,,,,,,,,,,,,From AMid UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,3000.8911446009997,0.0,End,68,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,3036.099152154001,0.0,End,69,,,,,,,,,,,,,,,,,,From A25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,3115.799571548996,0.0,End,70,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,3119.4981978929954,0.0,End,71,,,,,,,,,,,,,,,,,,From D25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,3168.8928360789987,0.0,End,72,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,3344.9279333333334,0.0,End,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", ",,
Duke vs UNC,3404.095016027999,0.0,End,74,,,,,,,,,,,,,,,,,,From AMid UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,3407.0984974879975,0.0,End,75,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,3416.395108661997,0.0,End,76,,,,,,,,,,,,,,,,,,From DMid UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,3421.9959122599976,0.0,End,77,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,3524.095063486999,0.0,End,78,,,,,,,,,,,,,,,,,,From AMid UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,3572.698996429997,0.0,End,79,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,3583.399072605001,0.0,End,80,,,,,,,,,,,,,,,,,,From DMid UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,3609.8661648969983,0.0,End,81,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,3618.267477777778,0.0,End,82,,,,,,,,,,,,,,,,,,From DMid UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,3627.898472363999,0.0,End,83,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,3670.799566022999,0.0,End,84,,,,,,,,,,,,,,,,,,From AMid UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,3690.398537090997,0.0,End,85,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,3765.6953849109987,0.0,End,86,,,,,,,,,,,,,,,,,,From A25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,3781.6221151899963,0.0,End,87,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,3795.4265466929987,0.0,End,88,,,,,,,,,,,,,,,,,,From DMid UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,3809.9996295929996,0.0,End,89,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,3843.999168689997,0.0,End,90,,,,,,,,,,,,,,,,,,From A25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,3859.015811111111,0.0,End,91,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,3868.1111666666666,0.0,End,92,,,,,,,,,,,,,,,,,,From D25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,3875.197451285995,0.0,End,93,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,3884.2912,0.0,End,94,,,,,,,,,,,,,,,,,,From AMid UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,3889.1782613869955,0.0,End,95,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,3894.7997721089982,0.0,End,96,,,,,,,,,,,,,,,,,,From AMid UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,3900.096946101,0.0,End,97,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,4028.9629,0.0,End,98,,,,,,,,,,,,,,,,,,From ,,,,,,,,,,,,,,,,,
Duke vs UNC,4043.959622222222,0.0,End,99,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,4223.398672342998,0.0,End,100,,,,,,,,,,,,,,,,,,From D25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,4230.899427089999,0.0,End,101,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,4258.498577638998,0.0,End,102,,,,,,,,,,,,,,,,,,From DMid UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,4270.198076017997,0.0,End,103,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,4308.198919395999,0.0,End,104,,,,,,,,,,,,,,,,,,From DMid UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,4338.676566666667,0.0,End,105,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,4365.418133333334,0.0,End,106,,,,,,,,,,,,,,,,,,From DMid UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,4370.698442142998,0.0,End,107,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,4380.593489313998,0.0,End,108,,,,,,,,,,,,,,,,,,From A25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,4410.900244444444,0.0,End,109,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,4456.130477777778,0.0,End,110,,,,,,,,,,,,,,,,,,From A25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,4459.083144444445,0.0,End,111,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,4470.214822222222,0.0,End,112,,,,,,,,,,,,,,,,,,From A25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,4509.1250353159985,0.0,End,113,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,4521.844544444444,0.0,End,114,,,,,,,,,,,,,,,,,,From D25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,4532.311288888889,0.0,End,115,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,4535.898090899998,0.0,End,116,,,,,,,,,,,,,,,,,,From D25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,4589.732322222222,0.0,End,117,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,4608.998525193999,0.0,End,118,,,,,,,,,,,,,,,,,,From D25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,4623.697989762998,0.0,End,119,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,4642.760888888889,0.0,End,120,,,,,,,,,,,,,,,,,,From D25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,4646.898816961999,0.0,End,121,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,4664.263166666667,0.0,End,122,,,,,,,,,,,,,,,,,,From AMid UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,4677.570768815997,0.0,End,123,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,4694.869944444445,0.0,End,124,,,,,,,,,,,,,,,,,,From DMid UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,4704.599194754997,0.0,End,125,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,4727.299614019997,0.0,End,126,,,,,,,,,,,,,,,,,,From D25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,4733.098866608998,0.0,End,127,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,4743.638342385997,0.0,End,128,,,,,,,,,,,,,,,,,,From DMid UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,4760.672344444444,0.0,End,129,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,4777.797381689999,0.0,End,130,,,,,,,,,,,,,,,,,,From DMid UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,4784.5980246340005,0.0,End,131,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,4793.3450111111115,0.0,End,132,,,,,,,,,,,,,,,,,,From A25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,4805.399193435997,0.0,End,133,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,4807.995988888889,0.0,End,134,,,,,,,,,,,,,,,,,,From DMid UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,4832.697998439996,0.0,End,135,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,4865.767755555556,0.0,End,136,,,,,,,,,,,,,,,,,,From DMid UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,4886.390933333333,0.0,End,137,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,4916.805955555556,0.0,End,138,,,,,,,,,,,,,,,,,,From D25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,5233.698589303998,0.0,End,139,,,,,,,,,,,,,,,,,,From AMid UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,5257.8994269929935,0.0,End,140,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,5268.499801166994,0.0,End,141,,,,,,,,,,,,,,,,,,From AMid UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,5277.9085888888885,0.0,End,142,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,5319.849288888889,0.0,End,143,,,,,,,,,,,,,,,,,,From A25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,5330.198658770999,0.0,End,144,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,5356.810366666667,0.0,End,145,,,,,,,,,,,,,,,,,,From DMid UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,5372.051329063999,0.0,End,146,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,5376.9979756509965,0.0,End,147,,,,,,,,,,,,,,,,,,From D25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,593.1483333333333,45.449443934665055,UNC,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,674.8893333333333,52.810254748662715,UNC,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,740.7696111111111,34.542766666666694,UNC,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,873.6777777777778,66.82049376321959,UNC,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,964.5805333333333,8.318208813664796,UNC,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,974.8986666666667,50.69979034133348,UNC,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,1036.8343,4.867877777777721,UNC,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,1045.0982889949994,94.93665453799849,UNC,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,1147.899876639999,21.19865698799913,UNC,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,1190.915,12.223388888888849,UNC,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,1210.8981635629993,5.880936437000628,UNC,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,1228.5083777777777,8.208222222222275,UNC,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,1269.3905331959968,26.90879362800115,UNC,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,1308.0992304800004,38.29918337299978,UNC,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,1381.998158889,8.904029999888962,UNC,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,1408.599121190998,97.88387175000162,UNC,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,1549.598480810997,22.137330300114172,UNC,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,1575.0143777777778,14.284784038222142,UNC,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,1599.8376444444445,8.360170546553263,UNC,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,1668.4117666666666,9.287767374330315,UNC,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,1686.7965333333334,23.60245995766263,UNC,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,1899.2078637269951,11.09723627300491,UNC,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,1929.1176555555555,8.680404265441894,UNC,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,1953.5990167780012,20.500358954995818,UNC,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,1991.298916105999,23.098747983999147,UNC,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,2028.6991863659996,37.29970381899648,UNC,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,2107.3910555555553,21.210355555555907,UNC,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,2136.788,18.312988888888867,UNC,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,2162.098752688999,13.15596953322347,UNC,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,2187.452977777778,33.48251437622139,UNC,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,2269.5691666666667,51.91934931733158,UNC,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,2556.9162333333334,171.48340542066353,UNC,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,2772.7701292519964,59.02937672499911,UNC,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,2890.398466205,23.70109670900092,UNC,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,2922.499851245995,14.197824695002964,UNC,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,2967.6919752740014,16.781113614887545,UNC,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,3001.1986795259977,34.90047262800317,UNC,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,3116.9534555555556,2.544742337439857,UNC,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,3343.9279333333334,60.16708269466562,UNC,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,3407.098978235,9.296130426997024,UNC,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,3422.0824921989984,102.0125712880008,UNC,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,3572.898616466,10.500456139001017,UNC,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,3609.846573750998,8.420904026780136,UNC,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,3629.898760557,40.90080546599893,UNC,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,3690.697846257998,74.99753865300045,UNC,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,3783.9050710240003,11.521475668998391,UNC,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,3813.699205831998,30.299962857999162,UNC,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,3858.015811111111,10.09535555555567,UNC,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,3875.7995867209993,8.49161327900083,UNC,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,3890.298394426999,4.501377681999202,UNC,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,3900.199570671999,128.76332932800096,UNC,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,4042.959622222222,7.406601838775714,UNC,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,4207.197519412998,16.201152929999807,UNC,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,4232.412235148997,26.08634249000079,UNC,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,4270.7989120859975,37.400007310001456,UNC,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,4337.998918651995,27.419214681338417,UNC,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,4371.732366666667,8.861122647331285,UNC,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,4409.900244444444,46.23023333333367,UNC,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,4458.398089355997,11.816732866224811,UNC,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,4510.698475139998,11.146069304446428,UNC,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,4531.3994385219985,4.498652377999861,UNC,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,4588.732322222222,20.266202971776693,UNC,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,4626.898004514999,15.862884373889756,UNC,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,4648.398014214997,15.865152451669928,UNC,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,4677.999376248997,16.87056819544796,UNC,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,4711.498626774999,15.800987244997486,UNC,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,4733.297582972,10.340759413997148,UNC,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,4759.672344444444,18.125037245555177,UNC,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,4784.599539930997,8.745471180114691,UNC,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,4806.139855555555,1.8561333333336734,UNC,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,4840.200218527999,25.567537027556682,UNC,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,4885.390933333333,31.415022222222433,UNC,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,5229.099215778002,4.5993735259962705,UNC,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,5259.797895525997,8.70190564099721,UNC,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,5276.9085888888885,42.940700000000106,UNC,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,5330.165833027999,26.64453363866778,UNC,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,5373.398018155,3.5999574959969323,UNC,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,877.2985025960003,14.70242753399907,PC Win UNC,1,,,,,,,,,,,,,,,,,,From A25 UNC,,"PC Win UNC, CE UNC",,,,,,,,,,,To Circle UNC,,", Home Game, Q0, BW2 UNC, DUKE 0 - 0  UNC, DUKE 11v11 UNC, Start DMid UNC, Scrimmage, In Conf",,
Duke vs UNC,1077.2960492869981,12.603957792001665,PC Win UNC,2,,,,,,,,,,,,,,,,,,From A25 UNC,,"PC Win UNC, CE UNC",,,,,,,,,,,To Circle UNC,,", Home Game, Q0, DUKE 0 - 0  UNC, DUKE 11v11 UNC, Start AMid UNC, BS3 UNC, Scrimmage, In Conf",,
Duke vs UNC,1435.2998429680003,11.900759735999145,PC Win UNC,3,,,,,,,,,,,,,,,,,,From A25 UNC,,"PC Win UNC, CE UNC",,,,,,,,,,,To Circle UNC,,", Home Game, Q0, DUKE 0 - 0  UNC, DUKE 11v11 UNC, Start D25 UNC, BS1 UNC, Scrimmage, In Conf",,
Duke vs UNC,2608.298994607,11.501418369998646,PC Win UNC,4,,,,,,,,,,,,,,,,,,From A25 UNC,,"PC Win UNC, CE UNC",,,,,,,,,,,To Circle UNC,,", Home Game, Q2, DUKE 0 - 4  UNC, DUKE 11v11 UNC, Start A25 UNC, BS4 UNC, Scrimmage, In Conf",,
Duke vs UNC,3426.0988112349974,12.813881977001529,PC Win UNC,5,,,,,,,,,,,,,,,,,,From A25 UNC,,"PC Win UNC, CE UNC",,,,,,,,,,,To Circle UNC,,", Home Game, Q3, BW4 UNC, DUKE 0 - 4  UNC, DUKE 11v11 UNC, Start A25 UNC, Scrimmage, In Conf",,
