Timeline,Start time,Duration,Row,Instance number, ,25 Build Up,Attack,BS,BS Outcome - Direct Ball Win CUSE,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct turnover CUSE,BS Outcome - Direct turnover DUKE,BS Outcome - In Direct Ball Win CUSE,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct turnover CUSE,BS Outcome - In Direct turnover DUKE,BS Outcome - New BS CUSE,BS Outcome - New BS DUKE,Ball Start,Circle Entry,From Zone CUSE,From Zone DUKE,Goal Type,Outcome +,Outcome -,Outcome Neutral,Presses,Scouting,Set Piece,Shoot Out,Shoot Out Score,Shoot Outs,Start Type CUSE,Start Type DUKE,To Zone CUSE,To Zone DUKE,Ungrouped,Notes,Flags
Duke vs Cuse,5347.9988212779845,0.0,End,140,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke vs Cuse,5355.724911111111,0.0,End,141,,,,,,,,,,,,,,,,,From D25 CUSE,,,,,,,,,,,,,,,,,,
Duke vs Cuse,5389.605022222222,0.0,End,142,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,
Duke vs Cuse,232.5604111111111,12.2399208708988,PC Win CUSE,1,,,,,,,,,,,,,,,,,From A25 CUSE,,,"CE CUSE, PC Win CUSE",,,,,,,,,,,,To Circle CUSE,", Home Game, Q1, DUKE 0 - 0  CUSE, DUKE 11v11 CUSE, Start D25 CUSE, BS1 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,1079.898141121981,11.80170144402382,PC Win CUSE,2,,,,,,,,,,,,,,,,,From A25 CUSE,,,"CE CUSE, PC Win CUSE",,,,,,,,,,,,To Circle CUSE,", Home Game, Q1, DUKE 0 - 2  CUSE, DUKE 11v11 CUSE, Start A25 CUSE, BS4 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,1588.9957319879923,13.204167178005946,PC Win CUSE,3,,,,,,,,,,,,,,,,,From A25 CUSE,,,"CE CUSE, PC Win CUSE",,,,,,,,,,,,To Circle CUSE,", Home Game, Q2, DUKE 0 - 2  CUSE, DUKE 11v11 CUSE, Start AMid CUSE, BS3 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,3327.9405555555554,7.359688797447234,PC Win CUSE,4,,,PC Win,,,,,,,,,,,,,,From A25 CUSE,,,,,,,,,,,,,,,,", Home Game, Q3, DUKE 0 - 3  CUSE, DUKE 11v11 CUSE, Start A25 CUSE, BS4 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,4170.386677777778,13.214209847216807,PC Win CUSE,5,,,PC Win,,,,,,,,,,,,,,From A25 CUSE,,,,,,,,,,,,,,,,", Home Game, DUKE 0 - 4  CUSE, BW1 CUSE, Q3, DUKE 11v11 CUSE, Start D25 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,5401.599460434983,13.700645382014955,PC Win CUSE,6,,,PC Win,,,,,,,,,,,,,,From A25 CUSE,,,,,,,,,,,,,,,,", Home Game, DUKE 1 - 5  CUSE, Q4, Start LC CUSE, DUKE 11v11 CUSE, Start LC CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,295.99887385097753,13.202135414022223,PC CUSE,1,,,,,,,,,,,,,,,,,,,PC,", Goal CUSE, ",,,,,PC,,,,,,,To Circle DUKE,", , , , Home Game, DUKE 0 - 0  CUSE, Q1, DUKE 11v11 CUSE, PC, Regular Season, Out of Conf",,
Duke vs Cuse,1127.2289333333333,9.26993036865565,PC CUSE,2,,,,,,,,,,,,,,,,,,,,,"Foul Against, Turnover",,,,PC,,,,,,,,", , , , , , Home Game, DUKE 0 - 2  CUSE, Q1, DUKE 11v11 CUSE, PC, Regular Season, Out of Conf",,
Duke vs Cuse,1639.499049705011,14.50626202199578,PC CUSE,3,,,,,,,,,,,,,,,,,,,PC,", Goal CUSE, ",,,,,PC,,,,,,,To Circle DUKE,", , , , Home Game, DUKE 0 - 2  CUSE, Q2, DUKE 11v11 CUSE, PC, Regular Season, Out of Conf",,
Duke vs Cuse,3383.0988460949743,11.499782811039495,PC CUSE,4,,,,,,,,,,,,,,,,,,,,,"End Line, Turnover",,,,PC,,,,,,,,", , , , , , Home Game, DUKE 0 - 3  CUSE, Q3, DUKE 11v11 CUSE, PC, Regular Season, Out of Conf",,
Duke vs Cuse,4241.799608976996,13.100551850995544,PC CUSE,5,,,,,,,,,,,,,,,,,,,PC,", Goal CUSE, ",,,,,PC,,,,,,,To Circle DUKE,", , , , Home Game, DUKE 0 - 4  CUSE, Q3, DUKE 11v11 CUSE, PC, Regular Season, Out of Conf",,
Duke vs Cuse,5483.598024618999,11.904433366007652,PC CUSE,6,,,,,,,,,,,,,,,,,,,,,,,,,PC,,,,,,,,", , Home Game, DUKE 1 - 5  CUSE, Q4, DUKE 11v11 CUSE, PC, Regular Season, Out of Conf",,
Duke vs Cuse,5493.699107639003,41.65097013877494,PC CUSE,7,,,,,,,,,,,,,,,,,,,,,,,,,PC,,,,,,,,", , Home Game, DUKE 1 - 5  CUSE, Q4, DUKE 11v11 CUSE, PC, Regular Season, Out of Conf",,
Duke vs Cuse,290.0996646429774,19.10134462202234,Goal CUSE,1,,,,,,,,,,,,,,,,,,,PC,"Goal CUSE, ",,,,,,,,,,,,To Circle DUKE,", , Home Game, DUKE 0 - 0  CUSE, Q1, DUKE 11v11 CUSE, PC, Regular Season, Out of Conf",,
Duke vs Cuse,723.838100001,20.0,Goal CUSE,2,,,,,,,,,,,,,,,,,From A25 CUSE,,ACE,"Goal CUSE, CE CUSE",,,,,,,,,,,,To Circle CUSE,,,
Duke vs Cuse,1634.9985204900004,19.006791237006382,Goal CUSE,3,,,,,,,,,,,,,,,,,,,PC,"Goal CUSE, ",,,,,,,,,,,,To Circle DUKE,", , Home Game, DUKE 0 - 2  CUSE, Q2, DUKE 11v11 CUSE, PC, Regular Season, Out of Conf",,
Duke vs Cuse,3529.9310111111113,20.0,Goal CUSE,4,,,,,,,,,,,,,,,,,From A25 CUSE,,ACE,"Goal CUSE, CE CUSE",,,,,,,,,,,,To Circle CUSE,,,
Duke vs Cuse,4235.099290492983,20.0,Goal CUSE,5,,,,,,,,,,,,,,,,,,,PC,"Goal CUSE, ",,,,,,,,,,,,To Circle DUKE,", , Home Game, DUKE 0 - 4  CUSE, Q3, DUKE 11v11 CUSE, PC, Regular Season, Out of Conf",,
Duke vs Cuse,558.3990201219785,8.0,Chance CUSE,1,,,,,,,,,,,,,,,,,From A25 CUSE,,,"Chance CUSE, CE CUSE, Shot CUSE",,,,,,,,,,,,To Circle CUSE,", Home Game, Q1, DUKE 0 - 1  CUSE, DUKE 11v11 CUSE, Start DMid CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,732.838100001,8.0,Chance CUSE,2,,,,,,,,,,,,,,,,,From A25 CUSE,,,"Chance CUSE, CE CUSE, Shot CUSE",,,,,,,,,,,,To Circle CUSE,,,
Duke vs Cuse,3153.8993491010046,8.0,Chance CUSE,3,,,,,,,,,,,,,,,,,From A25 CUSE,,,"Chance CUSE, CE CUSE, Shot CUSE",,,,,,,,,,,,To Circle CUSE,", Home Game, Q3, DUKE 0 - 3  CUSE, DUKE 11v11 CUSE, Start DMid CUSE, BS2 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,5394.3990727399905,8.0,Chance CUSE,4,,,,,,,,,,,,,,,,,From A25 CUSE,,,"Chance CUSE, CE CUSE, Shot CUSE",,,,,,,,,,,,To Circle CUSE,", Home Game, DUKE 1 - 5  CUSE, BW1 CUSE, Q4, DUKE 11v11 CUSE, Start D25 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,1.4444869189723781,31.837124192138734,CUSE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,72.47463333333333,15.124093158671286,CUSE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,97.1146,11.126900000000006,CUSE,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,136.33617777777778,18.962766666666653,CUSE,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,212.09704218100694,98.90120774096994,CUSE,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,371.39958342900377,74.79899434877399,CUSE,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,486.3058084339907,16.49716934378705,CUSE,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,523.8426666666667,21.42807777777773,CUSE,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,551.3982491019808,29.98200645357474,CUSE,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,621.8990631950098,15.3878812494346,CUSE,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,651.3966018749798,25.60194779700703,CUSE,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,698.6997520449855,20.254503510569975,CUSE,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,723.3990809479931,18.797441274229186,CUSE,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,917.3000278679967,19.790105465336637,CUSE,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,953.3985153969975,15.555384603002494,CUSE,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,974.9421888888888,53.34415555555563,CUSE,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,1037.0982433359836,99.40062036600534,CUSE,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,1389.4988512559905,23.80049393999616,CUSE,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,1440.9971530950047,10.167458016106366,CUSE,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,1462.899095242005,19.44586031355061,CUSE,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,1512.6980059299888,18.30136361497989,CUSE,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,1541.7853,108.41118255198467,CUSE,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,1731.6442,8.137133333333395,CUSE,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,1754.9988559819903,39.53331068467628,CUSE,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,2040.1391,15.36038780999047,CUSE,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,2068.3985578759807,33.088875457352515,CUSE,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,2131.995694128997,81.80379475989184,CUSE,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,2222.7990660359906,21.400205022006503,CUSE,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,2266.8987275869986,3.0817723819736784,CUSE,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,2272.997423193981,14.601386402021944,CUSE,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,2310.8001022319727,4.670931101360566,CUSE,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,2327.599948457009,27.798967856989293,CUSE,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,2357.7856555555554,11.929322222222254,CUSE,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,2386.199973235984,25.699157970995657,CUSE,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,2434.8176444444443,22.769577777778068,CUSE,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,3121.5981658709934,42.40906746233986,CUSE,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,3199.3945967169875,33.00397809800461,CUSE,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,3252.0991467919866,28.909986541346825,CUSE,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,3291.799947629006,102.79868127700774,CUSE,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,3415.040433333333,51.71285555555596,CUSE,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,3477.298159726006,3.5047624962162445,CUSE,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,3491.2986956979785,8.499897351988238,CUSE,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,3525.5971177039896,10.262726740455037,CUSE,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,3537.645722222222,13.354333081758796,CUSE,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,3618.3987636609895,16.99972836500274,CUSE,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,3648.7972468079784,5.152430969799298,CUSE,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,3669.498869819002,37.40026063598134,CUSE,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,3721.898966586999,18.09833377500081,CUSE,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,3766.0211824989838,7.9779289379903275,CUSE,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,3791.699930903,39.82614687477735,CUSE,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,3846.7970086369905,41.16392469634275,CUSE,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,4004.398587035992,39.526146297341256,CUSE,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,4096.595876507009,24.60333521497796,CUSE,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,4128.396007243971,23.880303867139446,CUSE,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,4164.178555555555,95.2005555555561,CUSE,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,4415.0990729119785,51.50013761999253,CUSE,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,4497.498881136991,16.8079077518978,CUSE,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,4525.499519463978,18.506669424910797,CUSE,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,4601.299363825981,31.037980618462825,CUSE,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,4672.136022222222,30.00403333333361,CUSE,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,4825.999324820974,14.997384736008826,CUSE,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,4854.4366666666665,4.505466666666507,CUSE,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,4865.599235582991,11.799263675011389,CUSE,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,4890.797779056996,10.801263982995806,CUSE,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,4935.196029555985,37.0021296790037,CUSE,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,4994.299270065992,27.598485489564155,CUSE,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,5036.46890374798,31.09544069646381,CUSE,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,5073.298883659982,5.477138562240725,CUSE,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,5108.934483198007,31.238872357548644,CUSE,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,5162.198766291973,34.09856336702342,CUSE,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,5239.096726489982,22.53098462112939,CUSE,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,5274.399307386002,24.310470391776107,CUSE,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,5309.441389765985,15.163836450004055,CUSE,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,5348.0000694309765,7.724841680134887,CUSE,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,5389.097328389009,146.2527493887692,CUSE,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs Cuse,222.9971111111111,21.803220870898798,CE CUSE,1, ,,,,,,,,,,,,,,,Middle,"From A25 CUSE, From A25 CUSE",,,"CE CUSE, PC Win CUSE, CE CUSE, PC Win CUSE",,,,,,,,,,,,To Circle CUSE,", , Home Game, Q1, DUKE 0 - 0  CUSE, DUKE 11v11 CUSE, Start D25 CUSE, BS1 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,372.7001193949774,28.356036160578185,CE CUSE,2, ,,,,,,,,,,,,NewBS A25 CUSE,,,Left,"From A25 CUSE, From A25 CUSE",,,"CE CUSE, CE CUSE",ACE-0 CUSE,Free Hit,,,,,,,,,,To Circle CUSE,", , , Home Game, Q1, DUKE 0 - 1  CUSE, DUKE 11v11 CUSE, Start D25 CUSE, BS1 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,388.2114111111111,22.88934472788526,CE CUSE,3, ,,,,,,,,,,,,NewBS A25 CUSE,,,Middle,"From A25 CUSE, From A25 CUSE",,,"CE CUSE, CE CUSE",ACE-0 CUSE,Long Corner,,,,,,,,,,To Circle CUSE,", , , Home Game, Q1, BW4 CUSE, DUKE 0 - 1  CUSE, DUKE 11v11 CUSE, Start A25 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,547.2121333333333,21.49492889867679,CE CUSE,4, ,,,,,,,,,,,,,,,Middle,"From A25 CUSE, From A25 CUSE",,,"CE CUSE, Chance CUSE, CE CUSE, Shot CUSE",,,,,,,,,,,,To Circle CUSE,", , Home Game, Q1, DUKE 0 - 1  CUSE, DUKE 11v11 CUSE, Start DMid CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,563.6598555555555,17.72040000000004,CE CUSE,5, ,,,,,BW D25 DUKE,BL A25 CUSE,,,,,,,,,Middle,"From A25 CUSE, From A25 CUSE",,,"CE CUSE, CE CUSE","ACE-0 CUSE, Interception, Turnover",,,,,,,,,,,To Circle CUSE,", , , , Home Game, Q1, DUKE 0 - 1  CUSE, DUKE 11v11 CUSE, Start A25 CUSE, BS4 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,721.3859777777777,20.81054444444453,CE CUSE,6, ,,,,,,,,,,,,,,,Middle,"From A25 CUSE, From A25 CUSE, From A25 CUSE",,ACE,"CE CUSE, Chance CUSE, CE CUSE, Shot CUSE, CE CUSE, Goal CUSE, CE CUSE",,,,,,,,,,,,"To Circle CUSE, To Circle CUSE",", , , Home Game, Q1, BW4 CUSE, DUKE 0 - 1  CUSE, DUKE 11v11 CUSE, Start A25 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,1070.7263222222223,20.97352034378264,CE CUSE,7, ,,,,,,,,,,,,,,,Middle,"From A25 CUSE, From A25 CUSE",,,"CE CUSE, PC Win CUSE, CE CUSE, PC Win CUSE",,,,,,,,,,,,To Circle CUSE,", , Home Game, Q1, DUKE 0 - 2  CUSE, DUKE 11v11 CUSE, Start A25 CUSE, BS4 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,1577.0165666666667,25.183332499331527,CE CUSE,8, ,,,,,,,,,,,,,,,Right,"From A25 CUSE, From A25 CUSE",,,"CE CUSE, PC Win CUSE, CE CUSE, PC Win CUSE",,,,,,,,,,,,To Circle CUSE,", , Home Game, Q2, DUKE 0 - 2  CUSE, DUKE 11v11 CUSE, Start AMid CUSE, BS3 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,2213.997411111111,22.403311850907357,CE CUSE,9, ,,,,,,,,,,,,NewBS A25 CUSE,,,Right,"From A25 CUSE, From A25 CUSE",,,"CE CUSE, CE CUSE",ACE-0 CUSE,Long Corner,,,,,,,,,,To Circle CUSE,", , , Home Game, Q2, BW3 CUSE, DUKE 0 - 3  CUSE, DUKE 11v11 CUSE, Start AMid CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,2348.9992506769927,20.71572710078499,CE CUSE,10, ,,,,,BW D25 DUKE,BL A25 CUSE,,,,,,,,,Middle,"From AMid CUSE, From A25 CUSE",,,"CE CUSE, CE CUSE","ACE-0 CUSE, Duel Lost, Turnover",,,,,,,,,,,To Circle CUSE,", , , , Home Game, Q2, BW3 CUSE, DUKE 0 - 3  CUSE, DUKE 11v11 CUSE, Start AMid CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,3142.6906222222224,21.316611111110888,CE CUSE,11, ,,,,,,,,,TOW D25 DUKE,TO A25 CUSE,,,,,Middle,"From A25 CUSE, From A25 CUSE",,,"CE CUSE, Chance CUSE, CE CUSE, Shot CUSE","Foul Against, Turnover",,,,,,,,,,,To Circle CUSE,", , , , Home Game, Q3, DUKE 0 - 3  CUSE, DUKE 11v11 CUSE, Start DMid CUSE, BS2 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,3525.363788888889,24.136226172110582,CE CUSE,12, ,,,,,,,,,,,,,,,Middle,"From A25 CUSE, From A25 CUSE",,ACE,"CE CUSE, Goal CUSE, CE CUSE",,,,,,,,,,,,To Circle CUSE,", , Home Game, Q3, BW3 CUSE, DUKE 0 - 3  CUSE, DUKE 11v11 CUSE, Start AMid CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,5172.656555555555,23.64077410344089,CE CUSE,13, ,,,,,,,,,TOW D25 DUKE,TO A25 CUSE,,,,,Left,"From AMid CUSE, From A25 CUSE",,,"CE CUSE, CE CUSE","ACE-0 CUSE, Foul Against, Turnover",,,,,,,,,,,To Circle CUSE,", , , , Home Game, DUKE 1 - 5  CUSE, Q4, DUKE 11v11 CUSE, Start D25 CUSE, BS1 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,5383.029011111111,22.170993779889614,CE CUSE,14, ,,,,,,,,,,,,NewBS A25 CUSE,,,Middle,"From AMid CUSE, From A25 CUSE",,,"CE CUSE, Chance CUSE, CE CUSE, Shot CUSE",,Long Corner,,,,,,,,,,To Circle CUSE,", , , Home Game, DUKE 1 - 5  CUSE, BW1 CUSE, Q4, DUKE 11v11 CUSE, Start D25 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,71.47463333333333,16.124093158671286,BB Transition CUSE,1,,,,,,,,,,TOW AMid DUKE,TO DMid CUSE,,,,,,From D25 CUSE,,,,"Ball Out, Turnover",,,,,,,,,,"To D25 CUSE, To DMid CUSE",,", , , , , Home Game, DUKE 0 - 0  CUSE, Q1, DUKE 11v11 CUSE, Start Interception, BW1 CUSE, Start D25 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,96.1146,12.126900000000006,BB Transition CUSE,2,,,,,,,,,,TOW AMid DUKE,TO DMid CUSE,,,,,,"From AMid CUSE, From DMid CUSE",From DMid DUKE,,,"Ball Out, Turnover",,,,,,,,,,"To AMid CUSE, To DMid CUSE, To AMid CUSE",,", , , , , Home Game, Q1, DUKE 0 - 0  CUSE, DUKE 11v11 CUSE, BW3 CUSE, Start AMid CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,135.33617777777778,12.163972471237969,BB Transition CUSE,3,,,,,,,,,,,,,NewBS AMid CUSE,,,,From AMid CUSE,,,,,Sideline,,,,,,,,,"To AMid CUSE, To A25 CUSE",,", , , , Home Game, DUKE 0 - 0  CUSE, Q1, DUKE 11v11 CUSE, Start Interception, BW3 CUSE, Start AMid CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,550.3982491019808,18.308813130029307,BB Transition CUSE,4, ,,,,,,,,,,,,,,,Middle,"From DMid CUSE, From AMid CUSE, From A25 CUSE, From A25 CUSE",From AMid DUKE,,"CE CUSE, Chance CUSE, CE CUSE, Shot CUSE",,,,,,,,,,,"To DMid CUSE, To AMid CUSE, To A25 CUSE",To Circle CUSE,", , , , , Home Game, DUKE 0 - 1  CUSE, Q1, DUKE 11v11 CUSE, Start Interception, Start DMid CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,916.3000278679967,5.1000949919802,BB Transition CUSE,5,,,,,,,,,,,,,NewBS D25 CUSE,,,,,,,,,Free Hit,,,,,,,,,To D25 CUSE,,", , , Home Game, DUKE 0 - 2  CUSE, Q1, DUKE 11v11 CUSE, Start Interception, BW1 CUSE, Start D25 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,973.9421888888888,5.502223361111646,BB Transition CUSE,6,,,,,,,,,,,,,NewBS D25 CUSE,,,,,,,,,Free Hit,,Show - Tendency,,,,,,,To D25 CUSE,,", , , Home Game, DUKE 0 - 2  CUSE, Q1, DUKE 11v11 CUSE, Start Interception, BW1 CUSE, Start D25 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,1439.9971530950047,11.167458016106366,BB Transition CUSE,7,,,,,,BW A25 DUKE,BL D25 CUSE,,,,,,,,,,From DMid CUSE,From AMid DUKE,,,"Interception, Turnover",,,,,,,,,,"To DMid CUSE, To D25 CUSE",,", , , , Home Game, DUKE 0 - 2  CUSE, Q2, DUKE 11v11 CUSE, Start Interception, BW2 CUSE, Start DMid CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,1540.7853,17.614823090973005,BB Transition CUSE,8,,,,,,,,,,,,,NewBS DMid CUSE,,,,From D25 CUSE,From AMid DUKE,,,,Free Hit,,,,,,,,,"To D25 CUSE, To DMid CUSE",,", , , Home Game, DUKE 0 - 2  CUSE, Q2, DUKE 11v11 CUSE, Start Interception, BW1 CUSE, Start D25 CUSE, Regular Season, Out of Conf",,
Duke vs Cuse,1730.6442,9.137133333333395,BB Transition CUSE,9,,,,,,,,,,TOW A25 DUKE,TO D25 CUSE,,,,,,,,,,"Ball Out, Turnover",,,,,,,,,,To D25 CUSE,,", , , , Home Game, Q2, DUKE 0 - 3  CUSE, DUKE 11v11 CUSE, BW1 CUSE, Start D25 CUSE, Regular Season, Out of Conf",,
