Timeline,Start time,Duration,Row,Instance number, ,25 Build Up,Attack,BS,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct Ball Win UMD,BS Outcome - Direct turnover DUKE,BS Outcome - Direct turnover UMD,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct Ball Win UMD,BS Outcome - In Direct turnover DUKE,BS Outcome - In Direct turnover UMD,BS Outcome - New BS DUKE,BS Outcome - New BS UMD,Ball Start,Circle Entry,From Zone DUKE,From Zone UMD,Goal Type,Outcome +,Outcome -,Outcome Neutral,Presses,Scouting,Set Piece,Shoot Out,Shoot Out Score,Shoot Outs,Start Type DUKE,Start Type UMD,To Zone DUKE,To Zone UMD,Ungrouped,Notes,Flags
Duke vs UMD,5097.488505229005,0.0,End,115,,,,,,,,,,,,,,,,,,From A25 UMD,,,,,,,,,,,,,,,,,
Duke vs UMD,5103.5056888888885,0.0,End,116,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,,,,,
Duke vs UMD,5171.798876562001,0.0,End,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", ",,
Duke vs UMD,5235.498687055991,0.0,End,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", ",,
Duke vs UMD,5382.669788888889,0.0,End,119,,,,,,,,,,,,,,,,,,From A25 UMD,,,,,,,,,,,,,,,,,
Duke vs UMD,5387.297208394991,0.0,End,120,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,,,,,
Duke vs UMD,5463.298636671992,0.0,End,121,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,,
Duke vs UMD,5599.7992018789855,0.0,End,122,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UMD,5627.130566666667,0.0,End,123,,,,,,,,,,,,,,,,,,From DMid UMD,,,,,,,,,,,,,,,,,
Duke vs UMD,5631.098614874996,0.0,End,124,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UMD,5640.298387751991,0.0,End,125,,,,,,,,,,,,,,,,,,From DMid UMD,,,,,,,,,,,,,,,,,
Duke vs UMD,5683.098379998993,0.0,End,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", ",,
Duke vs UMD,5886.0368,0.0,End,127,,,,,,,,,,,,,,,,,,From A25 UMD,,,,,,,,,,,,,,,,,
Duke vs UMD,5904.3489,0.0,End,128,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,,,,,
Duke vs UMD,5910.299341023986,0.0,End,129,,,,,,,,,,,,,,,,,,From AMid UMD,,,,,,,,,,,,,,,,,
Duke vs UMD,5955.495839352003,0.0,End,130,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UMD,5974.110822222222,0.0,End,131,,,,,,,,,,,,,,,,,,From DMid UMD,,,,,,,,,,,,,,,,,
Duke vs UMD,6000.1270888888885,0.0,End,132,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UMD,6036.399784517989,0.0,End,133,,,,,,,,,,,,,,,,,,From DMid UMD,,,,,,,,,,,,,,,,,
Duke vs UMD,6050.208610545987,0.0,End,134,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UMD,6053.597255555555,0.0,End,135,,,,,,,,,,,,,,,,,,From D25 UMD,,,,,,,,,,,,,,,,,
Duke vs UMD,6061.699300690992,0.0,End,136,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,,
Duke vs UMD,6086.397840664983,0.0,End,137,,,,,,,,,,,,,,,,,,From DMid UMD,,,,,,,,,,,,,,,,,
Duke vs UMD,6102.138822222222,0.0,End,138,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UMD,6110.098989046992,0.0,End,139,,,,,,,,,,,,,,,,,,From A25 UMD,,,,,,,,,,,,,,,,,
Duke vs UMD,6126.211711111111,0.0,End,140,,,,,,,,,,,,,,,,,,From D25 UMD,,,,,,,,,,,,,,,,,
Duke vs UMD,6131.196997484,0.0,End,141,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UMD,6262.698554951987,0.0,End,142,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UMD,265.8984655629955,68.35648999256006,UMD,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,345.2065,11.592840926986469,UMD,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,382.99907149399,25.67795072823219,UMD,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,486.44772222222224,13.856433333333314,UMD,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,507.39788435099587,12.16052676011526,UMD,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,544.3092222222223,3.58964203876792,UMD,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,569.7976371250018,15.10107065399643,UMD,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,611.0984519439946,19.20011332100455,UMD,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,642.1337444444445,19.665534383550153,UMD,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,674.9064333333333,7.192854582658242,UMD,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,696.9131222222222,10.783138639766094,UMD,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,734.8948525419976,17.397991902446847,UMD,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,847.6982559950025,26.032188449441946,UMD,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,876.5311888888889,6.7129572401062205,UMD,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,901.3989820089967,21.300810483986538,UMD,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,936.0989557199958,84.37146102099348,UMD,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,1030.8316555555555,5.1667593244337695,UMD,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,1065.2987741959932,11.461274562994504,UMD,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,1101.8989738180046,37.33128173755085,UMD,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,1186.5985610759963,13.505205590670357,UMD,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,1248.900023905,26.098586953004315,UMD,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,1283.387711111111,24.261966666666694,UMD,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,1527.7992064309965,6.325360235670132,UMD,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,1541.203788888889,83.89436155210888,UMD,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,1626.3991425070035,19.135779715218632,UMD,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,1669.8926444444444,16.906566855547226,UMD,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,1715.2123,32.905046238995965,UMD,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,1769.6993467819916,111.50039662699896,UMD,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,2040.501394787007,74.99734095698204,UMD,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,2136.1991223739974,107.34207762600272,UMD,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,2488.7976733329933,23.11169333367343,UMD,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,2530.921593238983,30.439773427683576,UMD,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,2583.8991196609936,60.2694470056731,UMD,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,2659.8278555555557,95.4928888888885,UMD,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,2958.898070255002,43.94741863388663,UMD,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,3643.296143448991,29.05673432878666,UMD,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,3679.197797415988,41.2724803617898,UMD,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,3726.5986682039943,34.498154147011974,UMD,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,3773.9994492739866,13.752717392680097,UMD,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,3807.8998906260013,25.943564929554213,UMD,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,3878.4989058209953,5.96430529011559,UMD,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,3890.996175845,13.249363229993378,UMD,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,3928.823177777778,54.07654671322098,UMD,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,3995.898735209005,6.175909235439576,UMD,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,4031.2984571489933,28.900315772001704,UMD,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,4080.9205451679913,9.695054832008736,UMD,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,4104.098250569003,36.14248276433045,UMD,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,4155.000014412994,22.5983976230018,UMD,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,4203.759555555555,38.63943050044327,UMD,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,4267.798746595987,43.95373118179123,UMD,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,4321.885266666667,4.0324111111103775,UMD,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,4328.998582440997,47.27060644789162,UMD,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,4390.496048896999,60.574717769667586,UMD,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,4494.246444444444,19.902461013553875,UMD,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,4529.6402333333335,10.823644444444653,UMD,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,4545.1994193209985,25.586402901223664,UMD,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,4746.009033333334,106.68931706265994,UMD,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,4887.615822222222,14.613055555555547,UMD,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,4910.1857222222225,12.616655555555553,UMD,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,4927.79870787999,6.200405266008602,UMD,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,4948.868355555555,7.318488888889078,UMD,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,4999.398701496,57.06160961511068,UMD,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,5056.797215736983,17.202038000021275,UMD,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,5074.426288888889,23.06221634011581,UMD,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,5103.498594759989,68.30028180201225,UMD,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,5344.998873385997,37.67091550289206,UMD,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,5388.198899370991,6.4004241729981,UMD,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,5463.799381390995,88.49893161599812,UMD,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,5599.742455939,27.38811072766657,UMD,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,5631.095962298991,9.202425452999705,UMD,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,5819.499254665006,66.53754533499341,UMD,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,5903.3489,6.950441023986059,UMD,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,5956.497205120993,17.613617101228556,UMD,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,5999.4993865159895,36.90039800199975,UMD,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,6052.198166376999,1.3990891785560962,UMD,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,6071.199908891996,15.197931772987431,UMD,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,6101.138822222222,8.960166824769658,UMD,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,6111.798754543993,14.412956567118272,UMD,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,6131.599645094995,102.14625490500475,UMD,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,6262.377626722993,23.674206610339752,UMD,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,945.1008333333333,17.999180136657742,PC Win UMD,1,,,,,,,,,,,,,,,,,,From A25 UMD,,"CE UMD, PC Win UMD",,,,,,,,,,,To Circle UMD,,", Home Game, Q1, DUKE 1 - 0  UMD, DUKE 11v11 UMD, Start A25 UMD, BS4 UMD, Regular Season, Out of Conf",,
Duke vs UMD,1806.0725444444445,11.028364867557684,PC Win UMD,2,,,,,,,,,,,,,,,,,,From A25 UMD,,"CE UMD, PC Win UMD",,,,Show - Tendency,,,,,,,To Circle UMD,,", Home Game, Q2, BW4 UMD, DUKE 1 - 0  UMD, DUKE 11v11 UMD, Start A25 UMD, Regular Season, Out of Conf",,
Duke vs UMD,2668.359122222222,16.47957777777765,PC Win UMD,3,,,,,,,,,,,,,,,,,,From A25 UMD,,"CE UMD, PC Win UMD",,,,Show - Tendency,,,,,,,To Circle UMD,,", Home Game, DUKE 1 - 2  UMD, BW3 UMD, Q2, DUKE 11v11 UMD, Start AMid UMD, Regular Season, Out of Conf",,
Duke vs UMD,4748.794722222222,17.305133431777904,PC Win UMD,4,,,,,,,,,,,,,,,,,,From A25 UMD,,"CE UMD, PC Win UMD",,,,,,,,,,,To Circle UMD,,", Home Game, Q4, DUKE 1 - 3  UMD, DUKE 11v11 UMD, Start DMid UMD, BS2 UMD, Regular Season, Out of Conf",,
Duke vs UMD,5099.352664934992,20.94755988500492,PC Win UMD,5,,,,,,,,,,,,,,,,,,From A25 UMD,,"CE UMD, PC Win UMD",,,,,,,,,,,To Circle UMD,,", Home Game, Q4, DUKE 1 - 4  UMD, DUKE 11v11 UMD, Start A25 UMD, BS4 UMD, Regular Season, Out of Conf",,
Duke vs UMD,5479.437933333334,15.961897750658864,PC Win UMD,6,,,,,,,,,,,,,,,,,,From A25 UMD,,"CE UMD, PC Win UMD",,,,,,,,,,,To Circle UMD,,", Home Game, DUKE 1 - 5  UMD, Q4, DUKE 11v11 UMD, Start D25 UMD, BS1 UMD, Regular Season, Out of Conf",,
Duke vs UMD,6151.713244444444,15.78741644956699,PC Win UMD,7,,,,,,,,,,,,,,,,,,From A25 UMD,,"CE UMD, PC Win UMD",,,,,,,,,,,To Circle UMD,,", Home Game, Q4, DUKE 2 - 6  UMD, DUKE 11v11 UMD, Start AMid UMD, BS3 UMD, Regular Season, Out of Conf",,
Duke vs UMD,1010.6977282419967,9.77268849899258,PC UMD,1,,,,,,,,,,,,,,,,,,,,,"Foul Against, Turnover",,,,PC,,,,,,,,", , , , , , Home Game, DUKE 1 - 0  UMD, Q1, DUKE 11v11 UMD, PC, Regular Season, Out of Conf",,
Duke vs UMD,1870.7989704500003,11.101274879009907,PC UMD,2,,,,,,,,,,,,,,,,,,,PC,", Goal UMD, ",,,,Show - Tendency,PC,,,,,,To Circle DUKE,,", , , , Home Game, DUKE 1 - 0  UMD, Q2, DUKE 11v11 UMD, PC, Regular Season, Out of Conf",,
Duke vs UMD,2738.312411111111,17.008333333333212,PC UMD,3,,,,,,,,,,,,,,,,,,,,,,,,Show - Tendency,PC,,,,,,,,", , Home Game, DUKE 1 - 2  UMD, Q2, DUKE 11v11 UMD, PC, Regular Season, Out of Conf",,
Duke vs UMD,2910.078933333333,8.257944444444547,PC UMD,4,,,,,,,,,,,,,,,,,,,,,"Foul Against, Turnover",,,,PC,,,,,,,,", , , , , , Home Game, DUKE 1 - 2  UMD, Q2, DUKE 11v11 UMD, PC, Regular Season, Out of Conf",,
Duke vs UMD,4806.498431306002,7.395302027997786,PC UMD,5,,,,,,,,,,,,,,,,,,,,,,,,,"PC, PC",,,,,,,,", , , , Home Game, DUKE 1 - 3  UMD, Q4, DUKE 11v11 UMD, PC, Regular Season, Out of Conf",,
Duke vs UMD,4839.298757202989,11.701695074999407,PC UMD,6,,,,,,,,,,,,,,,,,,,PC,", Goal UMD, ",,,,,PC,,,,,,To Circle DUKE,,", , , , Home Game, DUKE 1 - 3  UMD, Q4, DUKE 11v11 UMD, PC, Regular Season, Out of Conf",,
Duke vs UMD,5159.802498160989,11.996378401012407,PC UMD,7,,,,,,,,,,,,,,,,,,,,,"Turnover, End Line",,,,PC,,,,,,,,", , , , , , Q4, DUKE 1 - 4  UMD, Home Game, DUKE 11v11 UMD, PC, Regular Season, Out of Conf",,
Duke vs UMD,5540.298955550001,10.000988711010905,PC UMD,8,,,,,,,,,,,,,,,,,,,PC,", Goal UMD, ",,,,,PC,,,,,,To Circle DUKE,,", , , , Home Game, DUKE 1 - 5  UMD, Q4, DUKE 11v11 UMD, PC, Regular Season, Out of Conf",,
Duke vs UMD,6221.999609842991,10.200818590008566,PC UMD,9,,,,,,,,,,,,,,,,,,,PC,", Goal UMD, ",,,,,PC,,,,,,To Circle DUKE,,", , , , Home Game, DUKE 2 - 6  UMD, Q4, DUKE 11v11 UMD, PC, Regular Season, Out of Conf",,
Duke vs UMD,1863.6996761300036,18.200569199006623,Goal UMD,1,,,,,,,,,,,,,,,,,,,PC,"Goal UMD, ",,,,,,,,,,,To Circle DUKE,,", , Home Game, DUKE 1 - 0  UMD, Q2, DUKE 11v11 UMD, PC, Regular Season, Out of Conf",,
Duke vs UMD,2230.0473444444447,20.0,Goal UMD,2,,,,,,,,,,,,,,,,,,From A25 UMD,ACE,"Goal UMD, CE UMD",,,,,,,,,,,To Circle UMD,,,,
Duke vs UMD,4432.898833517988,16.20203566201235,Goal UMD,3,,,,,,,,,,,,,,,,,,From A25 UMD,ACE,"Goal UMD, CE UMD",,,,,,,,,,,To Circle UMD,,", Home Game, DUKE 1 - 2  UMD, Q3, Start LC UMD, DUKE 11v11 UMD, Start LC UMD, Regular Season, Out of Conf",,
Duke vs UMD,4832.161211111111,20.0,Goal UMD,4,,,,,,,,,,,,,,,,,,,PC,"Goal UMD, ",,,,,,,,,,,To Circle DUKE,,", ",,
Duke vs UMD,5387.998686287988,17.20155274602257,Goal UMD,5,,,,,,,,,,,,,,,,,,From AMid UMD,ACE,"Goal UMD, CE UMD",,,,,,,,,,,To Circle UMD,,", Home Game, Q4, DUKE 1 - 4  UMD, DUKE 11v11 UMD, Start DMid UMD, BS2 UMD, Regular Season, Out of Conf",,
Duke vs UMD,5532.5978676710065,17.702076590005163,Goal UMD,6,,,,,,,,,,,,,,,,,,,PC,"Goal UMD, ",,,,,,,,,,,To Circle DUKE,,", , Home Game, DUKE 1 - 5  UMD, Q4, DUKE 11v11 UMD, PC, Regular Season, Out of Conf",,
Duke vs UMD,6214.1532588079945,18.047169625005154,Goal UMD,7,,,,,,,,,,,,,,,,,,,PC,"Goal UMD, ",,,,,,,,,,,To Circle DUKE,,", , Home Game, DUKE 2 - 6  UMD, Q4, DUKE 11v11 UMD, PC, Regular Season, Out of Conf",,
Duke vs UMD,1607.1988323969929,16.0,Circle Pass UMD,1,,,,,,,,,,,,,,,,,,From A25 UMD,,Circle Pass UMD,,,,,,,,,,,,,", Home Game, Q2, DUKE 1 - 0  UMD, DUKE 11v11 UMD, Start AMid UMD, BS3 UMD, Regular Season, Out of Conf",,
Duke vs UMD,304.8934535559848,8.0,Chance UMD,1,,,,,,,,,,,,,,,,,,From A25 UMD,,"Chance UMD, CE UMD, Shot UMD",,,,,,,,,,,To Circle UMD,,", Home Game, Q1, BW4 UMD, DUKE 0 - 0  UMD, DUKE 11v11 UMD, Start A25 UMD, Regular Season, Out of Conf",,
Duke vs UMD,1104.0886143139987,8.0,Chance UMD,2,,,,,,,,,,,,,,,,,,From A25 UMD,,"Chance UMD, CE UMD, Shot UMD",,,,,,,,,,,To Circle UMD,,", Home Game, Q1, DUKE 1 - 0  UMD, DUKE 11v11 UMD, Start A25 UMD, BS4 UMD, Regular Season, Out of Conf",,
Duke vs UMD,2671.8231444444446,8.0,Chance UMD,3,,,,,,,,,,,,,,,,,,From A25 UMD,,"Chance UMD, CE UMD, Shot UMD",,,,,,,,,,,To Circle UMD,,,,
Duke vs UMD,5043.730788888889,8.0,Chance UMD,4,,,,,,,,,,,,,,,,,,From A25 UMD,,"Chance UMD, CE UMD, Shot UMD",,,,,,,,,,,To Circle UMD,,,,
Duke vs UMD,5393.762477777777,8.0,Chance UMD,5,,,,,,,,,,,,,,,,,,From AMid UMD,,"Chance UMD, CE UMD, Shot UMD",,,,,,,,,,,To Circle UMD,,,,
Duke vs UMD,5484.382533333333,8.0,Chance UMD,6,,,,,,,,,,,,,,,,,,From A25 UMD,,"Chance UMD, CE UMD, Shot UMD",,,,,,,,,,,To Circle UMD,,,,
Duke vs UMD,292.79692406199155,21.003990259004695,CE UMD,1, ,,,,,,,,,,,,,NewBS A25 UMD,,Middle,,"From A25 UMD, From A25 UMD",,"CE UMD, Chance UMD, CE UMD, Shot UMD",,Long Corner,,,,,,,,,To Circle UMD,,", , , Home Game, Q1, BW4 UMD, DUKE 0 - 0  UMD, DUKE 11v11 UMD, Start A25 UMD, Regular Season, Out of Conf",,
Duke vs UMD,337.08174238800746,19.71759853897902,CE UMD,2, ,,,,BW D25 DUKE,,,BL A25 UMD,,,,,,,,Middle,,"From A25 UMD, From A25 UMD",,"CE UMD, CE UMD","ACE-0 UMD, Turnover, End Line",,,,,,,,,,To Circle UMD,,", , , , Home Game, Q1, BW3 UMD, DUKE 0 - 0  UMD, DUKE 11v11 UMD, Start AMid UMD, Regular Season, Out of Conf",,
Duke vs UMD,688.0996768599987,19.59658400198964,CE UMD,3, ,,,,BW D25 DUKE,,,BL A25 UMD,,,,,,,,Left,,"From A25 UMD, From A25 UMD",,"CE UMD, CE UMD","ACE-0 UMD, Turnover, End Line",,,,,,,,,,To Circle UMD,,", , , , Home Game, Q1, BW3 UMD, DUKE 1 - 0  UMD, DUKE 11v11 UMD, Start AMid UMD, Regular Season, Out of Conf",,
Duke vs UMD,937.1734222222223,25.926591247768783,CE UMD,4, ,,,,,,,,,,,,,,,Left,,"From A25 UMD, From A25 UMD",,"PC Win UMD, CE UMD, CE UMD, PC Win UMD",,,,,,,,,,,To Circle UMD,,", , Home Game, Q1, DUKE 1 - 0  UMD, DUKE 11v11 UMD, Start A25 UMD, BS4 UMD, Regular Season, Out of Conf",,
Duke vs UMD,1091.2984446119879,21.702879716014422,CE UMD,5, ,,,,,,,,,,,,,NewBS A25 UMD,,Middle,,"From A25 UMD, From A25 UMD",,"CE UMD, Chance UMD, CE UMD, Shot UMD",,Long Corner,,,,,,,,,To Circle UMD,,", , , Home Game, Q1, DUKE 1 - 0  UMD, DUKE 11v11 UMD, Start A25 UMD, BS4 UMD, Regular Season, Out of Conf",,
Duke vs UMD,1601.9636444444445,23.134505996553344,CE UMD,6, ,,,,BW D25 DUKE,,,BL A25 UMD,,,,,,,,Left,,"From A25 UMD, From A25 UMD",,Circle Pass UMD,"Turnover, End Line",,,,,,,,,,,,", , , , Home Game, Q2, DUKE 1 - 0  UMD, DUKE 11v11 UMD, Start AMid UMD, BS3 UMD, Regular Season, Out of Conf",,
Duke vs UMD,1804.0725444444445,13.028364867557684,CE UMD,7, ,,,,,,,,,,,,,,,Middle,,"From A25 UMD, From A25 UMD",,"PC Win UMD, CE UMD, CE UMD, PC Win UMD",,,,Show - Tendency,,,,,,,To Circle UMD,,", , Home Game, Q2, BW4 UMD, DUKE 1 - 0  UMD, DUKE 11v11 UMD, Start A25 UMD, Regular Season, Out of Conf",,
Duke vs UMD,2193.520411111111,23.57991376787686,CE UMD,8, ,,,,,,,,,,,,,NewBS A25 UMD,,Middle,,From A25 UMD,,,,Long Corner,,Show - Tendency,,,,,,,,,", , Home Game, DUKE 1 - 1  UMD, BW4 UMD, Q2, DUKE 11v11 UMD, Start A25 UMD, Regular Season, Out of Conf",,
Duke vs UMD,2227.4191333333333,16.122066666666797,CE UMD,9, ,,,,,,,,,,,,,,,Middle,,"From A25 UMD, From A25 UMD",ACE,"CE UMD, Goal UMD, CE UMD",,,,Show - Tendency,,,,,,,To Circle UMD,,", , Home Game, DUKE 1 - 1  UMD, Q2, Start LC UMD, DUKE 11v11 UMD, Start LC UMD, Regular Season, Out of Conf",,
Duke vs UMD,2652.7085555555554,32.13014444444434,CE UMD,10, ,,,,,,,,,,,,,,,Right,,"From A25 UMD, From A25 UMD, From A25 UMD",,"CE UMD, Chance UMD, CE UMD, Shot UMD, PC Win UMD, CE UMD, CE UMD, PC Win UMD",,,,Show - Tendency,,,,,,,"To Circle UMD, To Circle UMD",,", , , Home Game, Q2, BW3 UMD, DUKE 1 - 2  UMD, DUKE 11v11 UMD, Start AMid UMD, Regular Season, Out of Conf",,
Duke vs UMD,4413.928122222223,21.872061198772826,CE UMD,11, ,,,,,,,,,,,,,,,Right,,"From A25 UMD, From A25 UMD",,"CE UMD, CE UMD",ACE-0 UMD,,,,,,,,,,To Circle UMD,,", , Home Game, Q3, BW4 UMD, DUKE 1 - 2  UMD, DUKE 11v11 UMD, Start A25 UMD, Regular Season, Out of Conf",,
