Timeline,Start time,Duration,Row,Instance number, ,25 Build Up,Attack,BS,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct Ball Win VCU,BS Outcome - Direct turnover DUKE,BS Outcome - Direct turnover VCU,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct Ball Win VCU,BS Outcome - In Direct turnover DUKE,BS Outcome - In Direct turnover VCU,BS Outcome - New BS DUKE,BS Outcome - New BS VCU,Ball Start,Circle Entry,From Zone DUKE,From Zone VCU,Goal Type,Outcome +,Outcome -,Outcome Neutral,Presses,Scouting,Set Piece,Shoot Out,Shoot Out Score,Shoot Outs,Start Type DUKE,Start Type VCU,To Zone DUKE,To Zone VCU,Ungrouped,Notes,Flags
Duke vs VCU,4597.901006790005,12.31570432110584,Start DMid VCU,30,,,,,BW D25 DUKE,,,BL A25 VCU,,,,,,,BS 2,Left,,"From DMid VCU, From DMid VCU, From A25 VCU, From A25 VCU",,"CE VCU, Shot VCU, CE VCU, Chance VCU","End Line, Turnover",,,,,,,,,,To Circle VCU,"To AMid VCU, To A25 VCU","Home Game, DUKE 3 - 1  VCU, Q4, DUKE 11v11 VCU, BW2 VCU, Start DMid VCU, BS2 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,4659.101038385997,11.599436624004738,Start DMid VCU,31,,,,,,,,,,,,,,NewBS DMid VCU,BS 2,,,,,,,Sideline,,,,,,,,,,,"Home Game, DUKE 3 - 1  VCU, Q4, DUKE 11v11 VCU, Start DMid VCU, BS2 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,4673.801081010004,37.87099676777416,Start DMid VCU,32,,,,,BW D25 DUKE,,,BL A25 VCU,,,,,,,,,,"From DMid VCU, From DMid VCU, From AMid VCU",,,"Duel Lost, Turnover",,,,,,,,,,,"To AMid VCU, To AMid VCU, To A25 VCU","Home Game, DUKE 3 - 1  VCU, Q4, DUKE 11v11 VCU, Start DMid VCU, BS2 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,4732.001047874998,27.696116748994427,Start DMid VCU,33,,,,,BW DMid DUKE,,,BL AMid VCU,,,,,,,,,,From DMid VCU,,,"Interception, Turnover",,,,,,,,,,,To AMid VCU,"Home Game, DUKE 3 - 1  VCU, Q4, DUKE 11v11 VCU, BW2 VCU, Start DMid VCU, Scrimmage, Out of Conf",,
Duke vs VCU,4775.201051707,32.298436459003824,Start DMid VCU,34,,,,,,,,,,,,,,NewBS A25 VCU,,Left,,"From DMid VCU, From AMid VCU, From AMid VCU, From A25 VCU, From A25 VCU",,"CE VCU, Shot VCU, CE VCU, Chance VCU, CE VCU, Shot VCU, CE VCU, Chance VCU",,Long Corner,,,,,,,,,"To Circle VCU, To Circle VCU","To AMid VCU, To A25 VCU","Home Game, DUKE 3 - 1  VCU, Q4, DUKE 11v11 VCU, BW2 VCU, Start DMid VCU, Scrimmage, Out of Conf",,
Duke vs VCU,86.90090064500325,2.9019549105523055,Start D25 VCU,1,,,,,BW AMid DUKE,,,BL DMid VCU,,,,,,,,,,From D25 VCU,,,"Duel Lost, Turnover",,,,,,,,,,,To DMid VCU,"Home Game, Q1, DUKE 0 - 0  VCU, BW1 VCU, DUKE 11v11 VCU, Start D25 VCU, BS1 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,153.20103816300198,8.931144625998542,Start D25 VCU,2,,,,,BW A25 DUKE,,,BL D25 VCU,,,,,,,BS 1,,,,,,"Interception, Turnover",,,,,,,,,,,,"Home Game, Q1, DUKE 0 - 0  VCU, BW1 VCU, DUKE 11v11 VCU, Start D25 VCU, BS1 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,249.9004606209994,9.55015183199697,Start D25 VCU,3,,,,,BW A25 DUKE,,,BL D25 VCU,,,,,,,BS 1,,,,,,"Interception, Turnover",,,,,,,,,,,,"Home Game, Q1, DUKE 1 - 0  VCU, BW1 VCU, DUKE 11v11 VCU, Start D25 VCU, BS1 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,297.1007442449976,9.993232207997664,Start D25 VCU,4,,,,,BW AMid DUKE,,,BL DMid VCU,,,,,,,BS 1,,,"From D25 VCU, From D25 VCU",,,"Duel Lost, Turnover",,,,,,,,,,,"To DMid VCU, To AMid VCU","Home Game, Q1, DUKE 1 - 0  VCU, BW1 VCU, DUKE 11v11 VCU, Start D25 VCU, BS1 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,462.33894444444445,8.156383554553202,Start D25 VCU,5,,,,,BW A25 DUKE,,,BL D25 VCU,,,,,,,,,,,,,"Interception, Turnover",,,,,,,,,,,,"Home Game, DUKE 1 - 0  VCU, Q1, DUKE 11v11 VCU, BW1 VCU, Start D25 VCU, BS1 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,479.30106537299525,10.16740291699756,Start D25 VCU,6,,,,,BW AMid DUKE,,,BL DMid VCU,,,,,,,,,,From D25 VCU,,,"Interception, Turnover",,,,,,,,,,,To DMid VCU,"Home Game, Q1, DUKE 1 - 0  VCU, DUKE 11v11 VCU, Start D25 VCU, BS1 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,519.6010070420032,5.799936748997311,Start D25 VCU,7,,,,,,,,,,,,,,NewBS D25 VCU,,,,From D25 VCU,,,,Sideline,,,,,,,,,,To DMid VCU,"Home Game, DUKE 1 - 0  VCU, Q1, DUKE 11v11 VCU, BW1 VCU, Start D25 VCU, BS1 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,568.3084243319986,0.09258441800193395,Start D25 VCU,8,,,,,BW A25 DUKE,,,BL D25 VCU,,,,,,,,,,,,,"Interception, Turnover",,,,,,,,,,,,DUKE 11v11 VCU,,
Duke vs VCU,598.2010012070019,8.099351208995586,Start D25 VCU,9,,,,,,,,,,,,,,NewBS D25 VCU,,,,,,,,Sideline,,,,,,,,,,,"Home Game, Q1, BW1 VCU, DUKE 1 - 0  VCU, DUKE 11v11 VCU, Start D25 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,612.5002074159972,13.178613582999787,Start D25 VCU,10,,,,,,,,,,,,,,NewBS D25 VCU,BS 1,,,,,,,Free Hit,,,,,,,,,,,"Home Game, DUKE 1 - 0  VCU, Q1, DUKE 11v11 VCU, BW1 VCU, Start D25 VCU, BS1 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,646.7535467479913,0.547459292007261,Start D25 VCU,11,,,,,BW A25 DUKE,,,BL D25 VCU,,,,,,,,,,,,,"Interception, Turnover",,,,,,,,,,,,DUKE 11v11 VCU,,
Duke vs VCU,669.701026331997,20.299402249997115,Start D25 VCU,12,,,,,,,,,,,,,,NewBS DMid VCU,,,,"From D25 VCU, From D25 VCU, From DMid VCU, From DMid VCU, From DMid VCU",,,,Free Hit,,,,,,,,,,"To DMid VCU, To D25 VCU, To DMid VCU, To D25 VCU, To DMid VCU","Home Game, DUKE 1 - 0  VCU, Q1, DUKE 11v11 VCU, BW1 VCU, Start D25 VCU, BS1 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,807.9967333333333,11.229033333333405,Start D25 VCU,13,,,,,,,,,TOW A25 DUKE,,,TO D25 VCU,,,,,,,,,"Turnover, Foul Against",,,,,,,,,,,,"Home Game, DUKE 1 - 0  VCU, Q1, DUKE 11v11 VCU, BW1 VCU, Start D25 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,820.7211333333333,7.380080978667593,Start D25 VCU,14,,,,,,,,,,,,,,NewBS D25 VCU,,,,,,,,Free Hit,,,,,,,,,,,"Home Game, DUKE 1 - 0  VCU, Q1, DUKE 11v11 VCU, BW1 VCU, Start D25 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,834.601037977999,11.800351956997588,Start D25 VCU,15,,,,,,,,,,,,,,NewBS D25 VCU,,,,,,,,Free Hit,,,,,,,,,,,"Home Game, DUKE 1 - 0  VCU, Q1, DUKE 11v11 VCU, BW1 VCU, Start D25 VCU, BS1 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,918.2002931559964,14.200043251005468,Start D25 VCU,16,,,,,,,,,,,,,,NewBS DMid VCU,BS 1,,,From D25 VCU,,,,Free Hit,,,,,,,,,,To DMid VCU,"Home Game, DUKE 1 - 0  VCU, Q1, DUKE 11v11 VCU, BW1 VCU, Start D25 VCU, BS1 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,1313.6408968739963,23.5789425420071,Start D25 VCU,17,,,,,,,,,,,,,,NewBS DMid VCU,BS 1,,,From D25 VCU,,,,Sideline,,,,,,,,,,To DMid VCU,"Home Game, DUKE 1 - 0  VCU, Q2, DUKE 11v11 VCU, BW1 VCU, Start D25 VCU, BS1 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,1374.0004804990065,9.53050838988247,Start D25 VCU,18,,,,,BW A25 DUKE,,,BL D25 VCU,,,,,,,,,,,,,"Duel Lost, Turnover",,,,,,,,,,,,"Home Game, DUKE 1 - 0  VCU, Q2, DUKE 11v11 VCU, Start D25 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,1386.1006101829953,7.765367594782447,Start D25 VCU,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Home Game, DUKE 1 - 0  VCU, Q2, DUKE 11v11 VCU, Start D25 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,1416.9374222222223,1.0,Start D25 VCU,20,,,,,,,,,,,,,,NewBS D25 VCU,,,,,,,,Free Hit,,,,,,,,,,,"Q2, DUKE 1 - 0  VCU, Home Game, DUKE 11v11 VCU, BW1 VCU, Start D25 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,1416.9374222222223,29.697611111110973,Start D25 VCU,21,,,,,BW AMid DUKE,,,BL DMid VCU,,,,,,,BS 1,,,"From D25 VCU, From D25 VCU, From D25 VCU",,,"Duel Lost, Turnover",,,,,,,,,,,"To DMid VCU, To D25 VCU, To DMid VCU","Home Game, DUKE 1 - 0  VCU, Q2, DUKE 11v11 VCU, BW1 VCU, Start D25 VCU, BS1 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,1590.7025438740031,16.388233903774562,Start D25 VCU,22,,,,,BW AMid DUKE,,,BL DMid VCU,,,,,,,BS 1,,,From D25 VCU,,,"Duel Lost, Turnover",,,,,,,,,,,To DMid VCU,"Home Game, DUKE 1 - 0  VCU, Q2, DUKE 11v11 VCU, BW1 VCU, Start D25 VCU, BS1 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,1636.1145230690004,9.505533668002727,Start D25 VCU,23,,,,,,,,,,,,,,NewBS AMid VCU,,,,"From D25 VCU, From DMid VCU",,,,Free Hit,,,,,,,,,,"To DMid VCU, To AMid VCU","Home Game, DUKE 1 - 0  VCU, Q2, DUKE 11v11 VCU, BW1 VCU, Start D25 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,1681.500890446,25.58066510955541,Start D25 VCU,24,,,,,,,,,TOW AMid DUKE,,,TO DMid VCU,,,BS 1,,,From D25 VCU,,,"Ball Out, Turnover",,,,,,,,,,,To DMid VCU,"Q2, DUKE 1 - 0  VCU, Home Game, DUKE 11v11 VCU, Start D25 VCU, BS1 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,1780.2752777777778,1.0,Start D25 VCU,25,,,,,BW A25 DUKE,,,BL D25 VCU,,,,,,,,,,,,,"Duel Lost, Turnover",,,,,,,,,,,,DUKE 11v11 VCU,,
Duke vs VCU,1785.1317322220011,6.806934444665558,Start D25 VCU,26,,,,,,,,,TOW A25 DUKE,,,TO D25 VCU,,,,,,,,,"Turnover, Foul Against",,,,,,,,,,,,"Q2, DUKE 1 - 0  VCU, Home Game, DUKE 11v11 VCU, BW1 VCU, Start D25 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,1845.0328801229964,5.057142099225757,Start D25 VCU,27,,,,,BW A25 DUKE,,,BL D25 VCU,,,,,,,BS 1,,,,,,"Duel Lost, Turnover",,,,,,,,,,,,"Home Game, DUKE 1 - 0  VCU, Q2, DUKE 11v11 VCU, Start D25 VCU, BS1 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,1875.900997101999,15.178080675778574,Start D25 VCU,28,,,,,BW DMid DUKE,,,BL AMid VCU,,,,,,,BS 1,,,"From D25 VCU, From DMid VCU",,,"Duel Lost, Turnover",,,,,,,,,,,"To DMid VCU, To AMid VCU","Home Game, DUKE 1 - 0  VCU, Q2, DUKE 11v11 VCU, BW1 VCU, Start D25 VCU, BS1 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,2032.5183908400015,20.250664715553967,Start D25 VCU,29,,,,,,,,,TOW AMid DUKE,,,TO DMid VCU,,,BS 1,,,"From D25 VCU, From DMid VCU",,,"Ball Out, Turnover",,,,,,,,,,,"To DMid VCU, To DMid VCU","Home Game, DUKE 1 - 0  VCU, Q2, DUKE 11v11 VCU, BW1 VCU, Start D25 VCU, BS1 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,2153.650188888889,6.962111111110971,Start D25 VCU,30,,,,,BW AMid DUKE,,,BL DMid VCU,,,,,,,,,,From D25 VCU,,,"Duel Lost, Turnover",,,,,,,,,,,To DMid VCU,"Home Game, DUKE 1 - 0  VCU, Q2, DUKE 11v11 VCU, BW1 VCU, Start D25 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,2497.747188888889,16.116700000000037,Start D25 VCU,31,,,,,BW A25 DUKE,,,BL D25 VCU,,,,,,,BS 1,,,,,,"Interception, Turnover",,,,,,,,,,,,"Home Game, DUKE 1 - 0  VCU, Q3, DUKE 11v11 VCU, Start D25 VCU, BS1 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,2572.0105444444443,3.167155555555837,Start D25 VCU,32,,,,,,,,,TOW A25 DUKE,,,TO D25 VCU,,,,,,,,,"Turnover, Foul Against",,,,,,,,,,,,"Home Game, DUKE 1 - 0  VCU, Q3, DUKE 11v11 VCU, BW1 VCU, Start D25 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,2630.6073666666666,7.091912508328278,Start D25 VCU,33,,,,,BW AMid DUKE,,,BL DMid VCU,,,,,,,,,,From D25 VCU,,,"Duel Lost, Turnover",,,,,,,,,,,To DMid VCU,"Q3, DUKE 1 - 0  VCU, Home Game, DUKE 11v11 VCU, Start D25 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,2677.200981525002,32.29793859499705,Start D25 VCU,34,,,,,,,,,,,,,,NewBS A25 VCU,BS 1,Right,,"From D25 VCU, From AMid VCU, From A25 VCU, From A25 VCU",,"CE VCU, Shot VCU, CE VCU, Chance VCU",,Long Corner,,,,,,,,,To Circle VCU,"To AMid VCU, To A25 VCU","Home Game, DUKE 1 - 0  VCU, Q3, DUKE 11v11 VCU, Start D25 VCU, BS1 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,2740.8488333333335,8.248316505664661,Start D25 VCU,35,,,,,BW AMid DUKE,,,BL DMid VCU,,,,,,,,,,From D25 VCU,,,"Duel Lost, Turnover",,,,,,,,,,,To DMid VCU,"Home Game, DUKE 1 - 0  VCU, Q3, DUKE 11v11 VCU, BW1 VCU, Start D25 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,3199.904088888889,17.196436862113842,Start D25 VCU,36,,,,,,,,,,,,,,NewBS AMid VCU,BS 1,,,"From D25 VCU, From DMid VCU",,,,Free Hit,,,,,,,,,,"To DMid VCU, To AMid VCU","Home Game, Q3, BW1 VCU, DUKE 11v11 VCU, DUKE 1 - 0  VCU, Start D25 VCU, BS1 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,3253.3847444444446,5.8724248695557435,Start D25 VCU,37,,,,,BW AMid DUKE,,,BL DMid VCU,,,,,,,,,,From D25 VCU,,,"Duel Lost, Turnover",,,,,,,,,,,To DMid VCU,"Home Game, DUKE 1 - 0  VCU, BW1 VCU, Q3, DUKE 11v11 VCU, Start D25 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,3361.0009756920044,14.280179863550984,Start D25 VCU,38,,,,,BW A25 DUKE,,,BL D25 VCU,,,,,,,BS 1,,,,,,"Interception, Turnover",,,,,,,,,,,,"Home Game, DUKE 1 - 0  VCU, Q3, DUKE 11v11 VCU, BW1 VCU, Start D25 VCU, BS1 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,3404.000844727,8.79780241599292,Start D25 VCU,39,,,,,,,,,TOW A25 DUKE,,,TO D25 VCU,,,BS 1,,,From D25 VCU,,,"Ball Out, Turnover",,,,,,,,,,,To DMid VCU,"Q3, DUKE 1 - 0  VCU, Home Game, DUKE 11v11 VCU, BW1 VCU, Start D25 VCU, BS1 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,3490.8010004590005,8.297668498993971,Start D25 VCU,40,,,,,BW AMid DUKE,,,BL DMid VCU,,,,,,,,,,From D25 VCU,,,"Interception, Turnover",,,,,,,,,,,To DMid VCU,"Q3, DUKE 1 - 0  VCU, Home Game, DUKE 11v11 VCU, PC, BW1 VCU, Start D25 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,3672.800561828999,16.30047850399933,Start D25 VCU,41,,,,,,,,,,,,,,NewBS D25 VCU,BS 1,,,,,,,Free Hit,,,,,,,,,,,"Home Game, DUKE 1 - 0  VCU, Q4, DUKE 11v11 VCU, Start D25 VCU, BS1 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,3749.001543167998,39.35006962399348,Start D25 VCU,42,,,,,BW DMid DUKE,,,BL AMid VCU,,,,,,,,,,"From D25 VCU, From DMid VCU, From D25 VCU, From DMid VCU",,,"Duel Lost, Turnover",,,,,,,,,,,"To DMid VCU, To D25 VCU, To DMid VCU, To AMid VCU","Home Game, DUKE 1 - 0  VCU, Q4, DUKE 11v11 VCU, Start D25 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,3841.1010082890025,18.996064751000176,Start D25 VCU,43,,,,,BW DMid DUKE,,,BL AMid VCU,,,,,,,BS 1,,,"From D25 VCU, From DMid VCU, From D25 VCU, From D25 VCU",,,"Interception, Turnover",,,,,,,,,,,"To DMid VCU, To D25 VCU, To DMid VCU, To AMid VCU","Q4, DUKE 1 - 0  VCU, Home Game, DUKE 11v11 VCU, Start D25 VCU, BS1 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,4093.209511121999,13.445899989111695,Start D25 VCU,44,,,,,BW AMid DUKE,,,BL DMid VCU,,,,,,,BS 1,,,From D25 VCU,,,"Duel Lost, Turnover",,,,,,,,,,,To DMid VCU,"Home Game, DUKE 1 - 0  VCU, Q4, DUKE 11v11 VCU, BW1 VCU, Start D25 VCU, BS1 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,4128.801026047002,29.399703696996767,Start D25 VCU,45,,,,,,,,,,,,,,NewBS D25 VCU,BS 1,,,"From D25 VCU, From D25 VCU",,,,Free Hit,,,,,,,,,,"To DMid VCU, To D25 VCU","Home Game, DUKE 1 - 0  VCU, Q4, DUKE 11v11 VCU, Start D25 VCU, BS1 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,4158.500906909999,3.497107001997392,Start D25 VCU,46,,,,,BW A25 DUKE,,,BL D25 VCU,,,,,,,BS 1,,,,,,"Interception, Turnover",,,,,,,,,,,,"Home Game, DUKE 1 - 0  VCU, Q4, DUKE 11v11 VCU, Start D25 VCU, BS1 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,4570.70100575,3.9997453330024655,Start D25 VCU,47,,,,,,,,,,,,,,NewBS D25 VCU,,,,,,,,Free Hit,,,,,,,,,,,"Home Game, DUKE 3 - 1  VCU, Q4, DUKE 11v11 VCU, Start D25 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,4574.901177501001,16.393372041000475,Start D25 VCU,48,,,,,BW AMid DUKE,,,BL DMid VCU,,,,,,,BS 1,,,From D25 VCU,,,"Duel Lost, Turnover",,,,,,,,,,,To DMid VCU,"Home Game, DUKE 3 - 1  VCU, Q4, DUKE 11v11 VCU, BW1 VCU, Start D25 VCU, BS1 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,4860.5006052069975,19.358593584001937,Start D25 VCU,49,,,,,BW DMid DUKE,,,BL AMid VCU,,,,,,,BS 1,,,"From D25 VCU, From D25 VCU",,,"Interception, Turnover",,,,,,,,,,,"To DMid VCU, To AMid VCU","Home Game, DUKE 3 - 1  VCU, Q4, DUKE 11v11 VCU, Start D25 VCU, BS1 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,4935.637922222222,1.0,Start D25 VCU,50,,,,,BW A25 DUKE,,,BL D25 VCU,,,,,,,,,,,,,"Duel Lost, Turnover",,,,,,,,,,,,DUKE 11v11 VCU,,
Duke vs VCU,4945.600495626,8.39916745899609,Start D25 VCU,51,,,,,,,,,TOW A25 DUKE,,,TO D25 VCU,,,BS 1,,,,,,"Ball Out, Turnover",,,,,,,,,,,,"Home Game, DUKE 3 - 1  VCU, Q4, DUKE 11v11 VCU, Start D25 VCU, BS1 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,22.200144873996376,17.049085040999284,Start AMid VCU,1,,,,,BW AMid DUKE,,,BL DMid VCU,,,,,,,,,,"From AMid VCU, From DMid VCU",,,"Interception, Turnover",,,,,,,,,,,"To DMid VCU, To AMid VCU","Home Game, Q1, BW3 VCU, DUKE 0 - 0  VCU, DUKE 11v11 VCU, Start AMid VCU, Scrimmage, Out of Conf",,
Duke vs VCU,52.10100710400316,1.1010886249965495,Start AMid VCU,2,,,,,,,,,,,,,,,,,,,,,,Free Hit,,,,,,,,,,,DUKE 11v11 VCU,,
Duke vs VCU,770.1001296240009,3.581741582999939,Start AMid VCU,3,,,,,BW DMid DUKE,,,BL AMid VCU,,,,,,,,,,,,,"Interception, Turnover",,,,,,,,,,,,"Home Game, DUKE 1 - 0  VCU, Q1, DUKE 11v11 VCU, BW3 VCU, Start AMid VCU, Scrimmage, Out of Conf",,
Duke vs VCU,953.2065242400055,5.493894999998815,Start AMid VCU,4,,,,,,,,,,,,,,NewBS AMid VCU,,,,,,,,Free Hit,,,,,,,,,,,"Home Game, Q1, BW3 VCU, DUKE 1 - 0  VCU, DUKE 11v11 VCU, Start AMid VCU, Scrimmage, Out of Conf",,
Duke vs VCU,963.9003309910019,20.495328457995583,Start AMid VCU,5,,,,,BW D25 DUKE,,,BL A25 VCU,,,,,,,,,,"From AMid VCU, From AMid VCU",,"CE VCU, Shot VCU, CE VCU, Chance VCU","End Line, Turnover",,,,,,,,,,To Circle VCU,To A25 VCU,"Home Game, DUKE 1 - 0  VCU, Q1, DUKE 11v11 VCU, BW3 VCU, Start AMid VCU, BS3 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,1054.7006359899976,2.6128708330006702,Start AMid VCU,6,,,,,BW DMid DUKE,,,BL AMid VCU,,,,,,,,,,,,,"Duel Lost, Turnover",,,,,,,,,,,,"Home Game, DUKE 1 - 0  VCU, Q1, DUKE 11v11 VCU, BW3 VCU, Start AMid VCU, BS3 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,1538.0801111111111,3.426333333333332,Start AMid VCU,7,,,,,BW DMid DUKE,,,BL AMid VCU,,,,,,,BS 3,,,,,,"Interception, Turnover",,,,,,,,,,,,"Home Game, DUKE 1 - 0  VCU, Q2, DUKE 11v11 VCU, BW3 VCU, Start AMid VCU, BS3 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,1646.8083166520044,19.48957933399015,Start AMid VCU,8,,,,,BW DMid DUKE,,,BL AMid VCU,,,,,,,BS 3,,,"From AMid VCU, From DMid VCU",,,"Duel Lost, Turnover",,,,,,,,,,,"To DMid VCU, To AMid VCU","Home Game, DUKE 1 - 0  VCU, Q2, DUKE 11v11 VCU, Start AMid VCU, BS3 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,1739.7001159999977,2.2988635829967734,Start AMid VCU,9,,,,,,,,,TOW DMid DUKE,,,TO AMid VCU,,,,,,,,,"Turnover, Foul Against",,,,,,,,,,,,DUKE 11v11 VCU,,
Duke vs VCU,1900.1673777777778,3.4857222222221935,Start AMid VCU,10,,,,,BW DMid DUKE,,,BL AMid VCU,,,,,,,BS 3,,,,,,"Interception, Turnover",,,,,,,,,,,,"Home Game, DUKE 1 - 0  VCU, Q2, DUKE 11v11 VCU, BW3 VCU, Start AMid VCU, BS3 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,2099.843611111111,5.528733333333548,Start AMid VCU,11,,,,,BW DMid DUKE,,,BL AMid VCU,,,,,,,,,,,,,"Duel Lost, Turnover",,,,,,,,,,,,"Q2, DUKE 1 - 0  VCU, Home Game, DUKE 11v11 VCU, BW3 VCU, Start AMid VCU, Scrimmage, Out of Conf",,
Duke vs VCU,2448.6893555555557,10.010948193444165,Start AMid VCU,12,,,,,BW DMid DUKE,,,BL AMid VCU,,,,,,,,,,From AMid VCU,,,"Duel Lost, Turnover",,,,,,,,,,,To A25 VCU,"Home Game, DUKE 1 - 0  VCU, Q3, DUKE 11v11 VCU, Start AMid VCU, Scrimmage, Out of Conf",,
Duke vs VCU,2764.752988888889,10.606533333333118,Start AMid VCU,13,,,,,BW D25 DUKE,,,BL A25 VCU,,,,,,,,,,From AMid VCU,,,"Duel Lost, Turnover",,,,,,,,,,,To A25 VCU,"Home Game, DUKE 1 - 0  VCU, Q3, DUKE 11v11 VCU, BW3 VCU, Start AMid VCU, Scrimmage, Out of Conf",,
Duke vs VCU,2786.6864333333333,15.513773237664282,Start AMid VCU,14,,,,,BW D25 DUKE,,,BL A25 VCU,,,,,,,,,,From AMid VCU,,,"Duel Lost, Turnover",,,,,,,,,,,To A25 VCU,"Home Game, DUKE 1 - 0  VCU, Q3, DUKE 11v11 VCU, Start AMid VCU, Scrimmage, Out of Conf",,
Duke vs VCU,2897.2010277050035,4.098199166996437,Start AMid VCU,15,,,,,BW DMid DUKE,,,BL AMid VCU,,,,,,,,,,,,,"Interception, Turnover",,,,,,,,,,,,"Home Game, DUKE 1 - 0  VCU, Q3, DUKE 11v11 VCU, BW3 VCU, Start AMid VCU, Scrimmage, Out of Conf",,
Duke vs VCU,2906.3004896629996,5.426877003666959,Start AMid VCU,16,,,,,BW D25 DUKE,,,BL A25 VCU,,,,,,,,,,,,,"Interception, Turnover",,,,,,,,,,,,"Home Game, DUKE 1 - 0  VCU, Q3, DUKE 11v11 VCU, BW3 VCU, Start AMid VCU, Scrimmage, Out of Conf",,
Duke vs VCU,3041.901363749003,15.098093248994246,Start AMid VCU,17,,,,,BW D25 DUKE,,,BL A25 VCU,,,,,,,,,,From AMid VCU,,,"End Line, Turnover",,,,,,,,,,,To A25 VCU,"Home Game, DUKE 1 - 0  VCU, Q3, DUKE 11v11 VCU, Start AMid VCU, Scrimmage, Out of Conf",,
Duke vs VCU,3080.8007164159994,25.262972472889487,Start AMid VCU,18,,,,,,,,,,,,,,NewBS A25 VCU,BS 3,,,"From AMid VCU, From DMid VCU, From DMid VCU",,,,Long Corner,,,,,,,,,,"To DMid VCU, To AMid VCU, To A25 VCU","Home Game, DUKE 1 - 0  VCU, Q3, DUKE 11v11 VCU, Start AMid VCU, BS3 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,3150.3948555555558,6.262032963445108,Start AMid VCU,19,,,,,,,,,,,,,,NewBS A25 VCU,,,,From AMid VCU,,,,Free Hit,,,,,,,,,,To A25 VCU,"Home Game, DUKE 1 - 0  VCU, Q3, DUKE 11v11 VCU, BW3 VCU, Start AMid VCU, Scrimmage, Out of Conf",,
